time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
14.103689;0.955034;0.684078;0.684454;1.000786;
14.221653;0.955008;0.684039;0.684411;1.000788;
14.339618;0.954980;0.684002;0.684369;1.000789;
14.457583;0.954952;0.683966;0.684329;1.000791;
14.575548;0.954931;0.683931;0.684291;1.000793;
14.693513;0.954907;0.683898;0.684254;1.000794;
14.811477;0.954872;0.683866;0.684218;1.000796;
14.929442;0.954862;0.683835;0.684184;1.000797;
15.047407;0.954867;0.683806;0.684151;1.000799;
15.283337;0.954812;0.683750;0.684089;1.000801;
15.495673;0.954780;0.683704;0.684037;1.000803;
15.708010;0.954750;0.683660;0.683989;1.000805;
15.920347;0.954722;0.683620;0.683945;1.000807;
16.132683;0.954696;0.683583;0.683903;1.000809;
16.345020;0.954672;0.683548;0.683864;1.000811;
16.557356;0.954649;0.683516;0.683828;1.000812;
16.769693;0.954619;0.683485;0.683795;1.000814;
16.982030;0.954590;0.683457;0.683764;1.000815;
17.194366;0.954564;0.683431;0.683735;1.000816;
17.406703;0.954538;0.683407;0.683708;1.000817;
17.619040;0.954513;0.683384;0.683683;1.000818;
17.831376;0.954491;0.683363;0.683659;1.000819;
18.043713;0.954469;0.683344;0.683637;1.000820;
18.256050;0.954443;0.683326;0.683617;1.000821;
18.468386;0.954428;0.683309;0.683598;1.000822;
18.680723;0.954421;0.683293;0.683581;1.000823;
18.893059;0.954376;0.683278;0.683565;1.000823;
19.105396;0.954317;0.683265;0.683549;1.000824;
19.530069;0.954456;0.683240;0.683522;1.000825;
19.912275;0.954442;0.683221;0.683501;1.000826;
20.294481;0.954432;0.683204;0.683482;1.000827;
20.676687;0.954421;0.683189;0.683465;1.000828;
21.058893;0.954320;0.683175;0.683451;1.000828;
21.441099;0.954404;0.683164;0.683438;1.000829;
21.823305;0.954396;0.683154;0.683427;1.000829;
22.205511;0.954391;0.683146;0.683417;1.000830;
22.587717;0.954386;0.683138;0.683408;1.000830;
22.969923;0.954380;0.683131;0.683401;1.000830;
23.352129;0.954284;0.683124;0.683394;1.000831;
24.116541;0.954369;0.683115;0.683383;1.000831;
24.804512;0.954365;0.683108;0.683375;1.000831;
25.492482;0.954360;0.683103;0.683369;1.000832;
26.180453;0.954357;0.683098;0.683364;1.000832;
26.868424;0.954355;0.683095;0.683361;1.000832;
27.556394;0.954353;0.683092;0.683358;1.000832;
28.244365;0.954351;0.683090;0.683355;1.000832;
28.932336;0.954350;0.683088;0.683353;1.000832;
29.932336;0.954349;0.683086;0.683351;1.000832;
30.000000;0.954349;0.683086;0.683351;1.000832;
