time;EmtTfoYY_circuit_vPrimA;EmtTfoYY_circuit_vSecA;EmtTfoYY_circuit_iPrimA;EmtTfoYY_circuit_iSecA;
0.090360;-1.405428;-0.703366;-0.351683;0.703366;
0.090370;-1.404926;-0.703171;-0.351586;0.703171;
0.090380;-1.404411;-0.702969;-0.351485;0.702969;
0.090390;-1.403882;-0.702761;-0.351380;0.702761;
0.090400;-1.403339;-0.702545;-0.351272;0.702545;
0.090410;-1.402782;-0.702322;-0.351161;0.702322;
0.090420;-1.402211;-0.702093;-0.351046;0.702093;
0.090430;-1.401627;-0.701856;-0.350928;0.701856;
0.090440;-1.401028;-0.701613;-0.350806;0.701613;
0.090450;-1.400416;-0.701362;-0.350681;0.701362;
0.090460;-1.399790;-0.701105;-0.350552;0.701105;
0.090470;-1.399150;-0.700841;-0.350420;0.700841;
0.090480;-1.398497;-0.700570;-0.350285;0.700570;
0.090490;-1.397829;-0.700291;-0.350146;0.700291;
0.090500;-1.397148;-0.700006;-0.350003;0.700006;
0.090510;-1.396453;-0.699715;-0.349857;0.699715;
0.090520;-1.395744;-0.699416;-0.349708;0.699416;
0.090530;-1.395022;-0.699110;-0.349555;0.699110;
0.090540;-1.394285;-0.698798;-0.349399;0.698798;
0.090550;-1.393535;-0.698478;-0.349239;0.698478;
0.090560;-1.392771;-0.698152;-0.349076;0.698152;
0.090570;-1.391994;-0.697818;-0.348909;0.697818;
0.090580;-1.391202;-0.697478;-0.348739;0.697478;
0.090590;-1.390397;-0.697131;-0.348566;0.697131;
0.090600;-1.389578;-0.696777;-0.348389;0.696777;
0.090610;-1.388746;-0.696416;-0.348208;0.696416;
0.090620;-1.387900;-0.696049;-0.348024;0.696049;
0.090630;-1.387040;-0.695674;-0.347837;0.695674;
0.090640;-1.386166;-0.695293;-0.347646;0.695293;
0.090650;-1.385279;-0.694904;-0.347452;0.694904;
0.090660;-1.384378;-0.694509;-0.347255;0.694509;
0.090670;-1.383463;-0.694107;-0.347054;0.694107;
0.090680;-1.382535;-0.693699;-0.346849;0.693699;
0.090690;-1.381593;-0.693283;-0.346641;0.693283;
0.090700;-1.380638;-0.692860;-0.346430;0.692860;
0.090710;-1.379668;-0.692431;-0.346215;0.692431;
0.090720;-1.378686;-0.691995;-0.345997;0.691995;
0.090730;-1.377689;-0.691552;-0.345776;0.691552;
0.090740;-1.376679;-0.691102;-0.345551;0.691102;
0.090750;-1.375656;-0.690645;-0.345323;0.690645;
0.090760;-1.374618;-0.690182;-0.345091;0.690182;
0.090770;-1.373568;-0.689711;-0.344856;0.689711;
0.090780;-1.372503;-0.689234;-0.344617;0.689234;
0.090790;-1.371426;-0.688750;-0.344375;0.688750;
0.090800;-1.370334;-0.688260;-0.344130;0.688260;
0.090810;-1.369229;-0.687762;-0.343881;0.687762;
0.090820;-1.368111;-0.687258;-0.343629;0.687258;
0.090830;-1.366979;-0.686747;-0.343373;0.686747;
0.090840;-1.365834;-0.686229;-0.343114;0.686229;
0.090850;-1.364675;-0.685704;-0.342852;0.685704;
0.090860;-1.363502;-0.685173;-0.342586;0.685173;
0.090870;-1.362317;-0.684635;-0.342317;0.684635;
0.090880;-1.361117;-0.684090;-0.342045;0.684090;
0.090890;-1.359905;-0.683538;-0.341769;0.683538;
0.090900;-1.358678;-0.682980;-0.341490;0.682980;
0.090910;-1.357439;-0.682415;-0.341207;0.682415;
0.090920;-1.356186;-0.681843;-0.340921;0.681843;
0.090930;-1.354920;-0.681264;-0.340632;0.681264;
0.090940;-1.353640;-0.680679;-0.340339;0.680679;
0.090950;-1.352347;-0.680087;-0.340043;0.680087;
0.090960;-1.351041;-0.679488;-0.339744;0.679488;
0.090970;-1.349721;-0.678882;-0.339441;0.678882;
0.090980;-1.348388;-0.678270;-0.339135;0.678270;
0.090990;-1.347041;-0.677651;-0.338826;0.677651;
0.091000;-1.345682;-0.677026;-0.338513;0.677026;
0.091010;-1.344309;-0.676394;-0.338197;0.676394;
0.091020;-1.342923;-0.675755;-0.337877;0.675755;
0.091030;-1.341523;-0.675109;-0.337555;0.675109;
0.091040;-1.340111;-0.674457;-0.337228;0.674457;
0.091050;-1.338685;-0.673798;-0.336899;0.673798;
0.091060;-1.337246;-0.673132;-0.336566;0.673132;
0.091070;-1.335793;-0.672460;-0.336230;0.672460;
0.091080;-1.334328;-0.671781;-0.335891;0.671781;
0.091090;-1.332849;-0.671096;-0.335548;0.671096;
0.091100;-1.331357;-0.670404;-0.335202;0.670404;
0.091110;-1.329852;-0.669705;-0.334853;0.669705;
0.091120;-1.328334;-0.669000;-0.334500;0.669000;
0.091130;-1.326803;-0.668288;-0.334144;0.668288;
0.091140;-1.325259;-0.667569;-0.333785;0.667569;
0.091150;-1.323701;-0.666844;-0.333422;0.666844;
0.091160;-1.322131;-0.666113;-0.333056;0.666113;
0.091170;-1.320547;-0.665374;-0.332687;0.665374;
0.091180;-1.318951;-0.664629;-0.332315;0.664629;
0.091190;-1.317341;-0.663878;-0.331939;0.663878;
0.091200;-1.315719;-0.663120;-0.331560;0.663120;
0.091210;-1.314083;-0.662356;-0.331178;0.662356;
0.091220;-1.312435;-0.661585;-0.330792;0.661585;
0.091230;-1.310773;-0.660807;-0.330404;0.660807;
0.091240;-1.309099;-0.660023;-0.330012;0.660023;
0.091250;-1.307411;-0.659232;-0.329616;0.659232;
0.091260;-1.305711;-0.658435;-0.329218;0.658435;
0.091270;-1.303998;-0.657632;-0.328816;0.657632;
0.091280;-1.302272;-0.656822;-0.328411;0.656822;
0.091290;-1.300533;-0.656005;-0.328003;0.656005;
0.091300;-1.298782;-0.655182;-0.327591;0.655182;
0.091310;-1.297017;-0.654353;-0.327176;0.654353;
0.091320;-1.295240;-0.653517;-0.326758;0.653517;
0.091330;-1.293450;-0.652674;-0.326337;0.652674;
0.091340;-1.291647;-0.651825;-0.325913;0.651825;
0.091350;-1.289831;-0.650970;-0.325485;0.650970;
0.091360;-1.288003;-0.650108;-0.325054;0.650108;
0.091370;-1.286162;-0.649240;-0.324620;0.649240;
0.091380;-1.284308;-0.648366;-0.324183;0.648366;
0.091390;-1.282442;-0.647485;-0.323742;0.647485;
0.091400;-1.280563;-0.646597;-0.323299;0.646597;
0.091410;-1.278671;-0.645704;-0.322852;0.645704;
0.091420;-1.276767;-0.644804;-0.322402;0.644804;
0.091430;-1.274850;-0.643897;-0.321949;0.643897;
0.091440;-1.272921;-0.642984;-0.321492;0.642984;
0.091450;-1.270979;-0.642065;-0.321033;0.642065;
0.091460;-1.269024;-0.641140;-0.320570;0.641140;
0.091470;-1.267057;-0.640208;-0.320104;0.640208;
0.091480;-1.265077;-0.639270;-0.319635;0.639270;
0.091490;-1.263085;-0.638325;-0.319163;0.638325;
0.091500;-1.261080;-0.637375;-0.318687;0.637375;
0.091510;-1.259063;-0.636418;-0.318209;0.636418;
0.091520;-1.257034;-0.635454;-0.317727;0.635454;
0.091530;-1.254992;-0.634485;-0.317242;0.634485;
0.091540;-1.252938;-0.633509;-0.316754;0.633509;
0.091550;-1.250871;-0.632527;-0.316263;0.632527;
0.091560;-1.248792;-0.631538;-0.315769;0.631538;
0.091570;-1.246701;-0.630544;-0.315272;0.630544;
0.091580;-1.244597;-0.629543;-0.314772;0.629543;
0.091590;-1.242482;-0.628536;-0.314268;0.628536;
0.091600;-1.240353;-0.627523;-0.313761;0.627523;
0.091610;-1.238213;-0.626503;-0.313252;0.626503;
0.091620;-1.236060;-0.625478;-0.312739;0.625478;
0.091630;-1.233896;-0.624446;-0.312223;0.624446;
0.091640;-1.231719;-0.623408;-0.311704;0.623408;
0.091650;-1.229530;-0.622364;-0.311182;0.622364;
0.091660;-1.227328;-0.621314;-0.310657;0.621314;
0.091670;-1.225115;-0.620257;-0.310129;0.620257;
0.091680;-1.222889;-0.619195;-0.309598;0.619195;
0.091690;-1.220652;-0.618126;-0.309063;0.618126;
0.091700;-1.218402;-0.617052;-0.308526;0.617052;
0.091710;-1.216141;-0.615971;-0.307985;0.615971;
0.091720;-1.213867;-0.614884;-0.307442;0.614884;
0.091730;-1.211582;-0.613791;-0.306896;0.613791;
0.091740;-1.209284;-0.612692;-0.306346;0.612692;
0.091750;-1.206974;-0.611587;-0.305794;0.611587;
0.091760;-1.204653;-0.610476;-0.305238;0.610476;
0.091770;-1.202320;-0.609359;-0.304680;0.609359;
0.091780;-1.199975;-0.608236;-0.304118;0.608236;
0.091790;-1.197618;-0.607107;-0.303553;0.607107;
0.091800;-1.195249;-0.605972;-0.302986;0.605972;
0.091810;-1.192868;-0.604831;-0.302415;0.604831;
0.091820;-1.190476;-0.603684;-0.301842;0.603684;
0.091830;-1.188072;-0.602531;-0.301265;0.602531;
0.091840;-1.185656;-0.601372;-0.300686;0.601372;
0.091850;-1.183228;-0.600207;-0.300103;0.600207;
0.091860;-1.180789;-0.599036;-0.299518;0.599036;
0.091870;-1.178338;-0.597859;-0.298930;0.597859;
0.091880;-1.175876;-0.596677;-0.298338;0.596677;
0.091890;-1.173401;-0.595488;-0.297744;0.595488;
0.091900;-1.170916;-0.594294;-0.297147;0.594294;
0.091910;-1.168418;-0.593093;-0.296547;0.593093;
0.091920;-1.165910;-0.591887;-0.295944;0.591887;
0.091930;-1.163389;-0.590675;-0.295338;0.590675;
0.091940;-1.160858;-0.589458;-0.294729;0.589458;
0.091950;-1.158314;-0.588234;-0.294117;0.588234;
0.091960;-1.155760;-0.587005;-0.293502;0.587005;
0.091970;-1.153194;-0.585769;-0.292885;0.585769;
0.091980;-1.150616;-0.584528;-0.292264;0.584528;
0.091990;-1.148027;-0.583282;-0.291641;0.583282;
0.092000;-1.145427;-0.582029;-0.291015;0.582029;
0.092010;-1.142816;-0.580771;-0.290385;0.580771;
0.092020;-1.140193;-0.579507;-0.289753;0.579507;
0.092030;-1.137559;-0.578237;-0.289119;0.578237;
0.092040;-1.134914;-0.576962;-0.288481;0.576962;
0.092050;-1.132257;-0.575681;-0.287840;0.575681;
0.092060;-1.129590;-0.574394;-0.287197;0.574394;
0.092070;-1.126911;-0.573101;-0.286551;0.573101;
0.092080;-1.124221;-0.571803;-0.285902;0.571803;
0.092090;-1.121520;-0.570500;-0.285250;0.570500;
0.092100;-1.118808;-0.569190;-0.284595;0.569190;
0.092110;-1.116085;-0.567875;-0.283938;0.567875;
0.092120;-1.113351;-0.566555;-0.283277;0.566555;
0.092130;-1.110606;-0.565228;-0.282614;0.565228;
0.092140;-1.107850;-0.563897;-0.281948;0.563897;
0.092150;-1.105083;-0.562559;-0.281280;0.562559;
0.092160;-1.102305;-0.561216;-0.280608;0.561216;
0.092170;-1.099516;-0.559868;-0.279934;0.559868;
0.092180;-1.096717;-0.558514;-0.279257;0.558514;
0.092190;-1.093906;-0.557154;-0.278577;0.557154;
0.092200;-1.091085;-0.555789;-0.277895;0.555789;
0.092210;-1.088253;-0.554419;-0.277210;0.554419;
0.092220;-1.085410;-0.553043;-0.276522;0.553043;
0.092230;-1.082557;-0.551662;-0.275831;0.551662;
0.092240;-1.079693;-0.550275;-0.275137;0.550275;
0.092250;-1.076818;-0.548883;-0.274441;0.548883;
0.092260;-1.073932;-0.547485;-0.273742;0.547485;
0.092270;-1.071036;-0.546082;-0.273041;0.546082;
0.092280;-1.068130;-0.544673;-0.272337;0.544673;
0.092290;-1.065213;-0.543260;-0.271630;0.543260;
0.092300;-1.062285;-0.541840;-0.270920;0.541840;
0.092310;-1.059347;-0.540416;-0.270208;0.540416;
0.092320;-1.056398;-0.538986;-0.269493;0.538986;
0.092330;-1.053439;-0.537551;-0.268775;0.537551;
0.092340;-1.050470;-0.536110;-0.268055;0.536110;
0.092350;-1.047490;-0.534664;-0.267332;0.534664;
0.092360;-1.044500;-0.533213;-0.266607;0.533213;
0.092370;-1.041500;-0.531757;-0.265878;0.531757;
0.092380;-1.038489;-0.530295;-0.265148;0.530295;
0.092390;-1.035468;-0.528828;-0.264414;0.528828;
0.092400;-1.032437;-0.527356;-0.263678;0.527356;
0.092410;-1.029395;-0.525879;-0.262940;0.525879;
0.092420;-1.026344;-0.524397;-0.262198;0.524397;
0.092430;-1.023282;-0.522909;-0.261455;0.522909;
0.092440;-1.020210;-0.521416;-0.260708;0.521416;
0.092450;-1.017129;-0.519918;-0.259959;0.519918;
0.092460;-1.014037;-0.518415;-0.259208;0.518415;
0.092470;-1.010935;-0.516907;-0.258454;0.516907;
0.092480;-1.007823;-0.515394;-0.257697;0.515394;
0.092490;-1.004701;-0.513876;-0.256938;0.513876;
0.092500;-1.001570;-0.512352;-0.256176;0.512352;
0.092510;-0.998428;-0.510824;-0.255412;0.510824;
0.092520;-0.995277;-0.509290;-0.254645;0.509290;
0.092530;-0.992115;-0.507751;-0.253876;0.507751;
0.092540;-0.988944;-0.506208;-0.253104;0.506208;
0.092550;-0.985763;-0.504659;-0.252330;0.504659;
0.092560;-0.982573;-0.503106;-0.251553;0.503106;
0.092570;-0.979373;-0.501547;-0.250774;0.501547;
0.092580;-0.976163;-0.499984;-0.249992;0.499984;
0.092590;-0.972943;-0.498415;-0.249208;0.498415;
0.092600;-0.969714;-0.496842;-0.248421;0.496842;
0.092610;-0.966475;-0.495264;-0.247632;0.495264;
0.092620;-0.963227;-0.493681;-0.246840;0.493681;
0.092630;-0.959969;-0.492093;-0.246046;0.492093;
0.092640;-0.956702;-0.490500;-0.245250;0.490500;
0.092650;-0.953425;-0.488902;-0.244451;0.488902;
0.092660;-0.950139;-0.487300;-0.243650;0.487300;
0.092670;-0.946844;-0.485692;-0.242846;0.485692;
0.092680;-0.943539;-0.484080;-0.242040;0.484080;
0.092690;-0.940225;-0.482463;-0.241232;0.482463;
0.092700;-0.936901;-0.480842;-0.240421;0.480842;
0.092710;-0.933569;-0.479215;-0.239608;0.479215;
0.092720;-0.930227;-0.477584;-0.238792;0.477584;
0.092730;-0.926876;-0.475948;-0.237974;0.475948;
0.092740;-0.923516;-0.474308;-0.237154;0.474308;
0.092750;-0.920146;-0.472663;-0.236331;0.472663;
0.092760;-0.916768;-0.471013;-0.235506;0.471013;
0.092770;-0.913380;-0.469358;-0.234679;0.469358;
0.092780;-0.909984;-0.467699;-0.233850;0.467699;
0.092790;-0.906579;-0.466035;-0.233018;0.466035;
0.092800;-0.903164;-0.464367;-0.232184;0.464367;
0.092810;-0.899741;-0.462694;-0.231347;0.462694;
0.092820;-0.896309;-0.461017;-0.230508;0.461017;
0.092830;-0.892868;-0.459334;-0.229667;0.459334;
0.092840;-0.889418;-0.457648;-0.228824;0.457648;
0.092850;-0.885959;-0.455957;-0.227978;0.455957;
0.092860;-0.882492;-0.454261;-0.227131;0.454261;
0.092870;-0.879016;-0.452561;-0.226280;0.452561;
0.092880;-0.875531;-0.450856;-0.225428;0.450856;
0.092890;-0.872038;-0.449147;-0.224574;0.449147;
0.092900;-0.868536;-0.447434;-0.223717;0.447434;
0.092910;-0.865025;-0.445716;-0.222858;0.445716;
0.092920;-0.861506;-0.443994;-0.221997;0.443994;
0.092930;-0.857978;-0.442267;-0.221134;0.442267;
0.092940;-0.854442;-0.440536;-0.220268;0.440536;
0.092950;-0.850898;-0.438801;-0.219400;0.438801;
0.092960;-0.847345;-0.437061;-0.218531;0.437061;
0.092970;-0.843784;-0.435317;-0.217659;0.435317;
0.092980;-0.840214;-0.433569;-0.216784;0.433569;
0.092990;-0.836636;-0.431816;-0.215908;0.431816;
0.093000;-0.833050;-0.430059;-0.215030;0.430059;
0.093010;-0.829456;-0.428298;-0.214149;0.428298;
0.093020;-0.825853;-0.426533;-0.213266;0.426533;
0.093030;-0.822242;-0.424763;-0.212382;0.424763;
0.093040;-0.818624;-0.422990;-0.211495;0.422990;
0.093050;-0.814997;-0.421212;-0.210606;0.421212;
0.093060;-0.811362;-0.419430;-0.209715;0.419430;
0.093070;-0.807719;-0.417643;-0.208822;0.417643;
0.093080;-0.804068;-0.415853;-0.207927;0.415853;
0.093090;-0.800409;-0.414059;-0.207029;0.414059;
0.093100;-0.796742;-0.412260;-0.206130;0.412260;
0.093110;-0.793068;-0.410458;-0.205229;0.410458;
0.093120;-0.789385;-0.408651;-0.204325;0.408651;
0.093130;-0.785695;-0.406840;-0.203420;0.406840;
0.093140;-0.781997;-0.405026;-0.202513;0.405026;
0.093150;-0.778291;-0.403207;-0.201603;0.403207;
0.093160;-0.774578;-0.401384;-0.200692;0.401384;
0.093170;-0.770857;-0.399558;-0.199779;0.399558;
0.093180;-0.767128;-0.397727;-0.198864;0.397727;
0.093190;-0.763392;-0.395893;-0.197946;0.395893;
0.093200;-0.759648;-0.394054;-0.197027;0.394054;
0.093210;-0.755897;-0.392212;-0.196106;0.392212;
0.093220;-0.752138;-0.390366;-0.195183;0.390366;
0.093230;-0.748372;-0.388516;-0.194258;0.388516;
0.093240;-0.744599;-0.386662;-0.193331;0.386662;
0.093250;-0.740818;-0.384804;-0.192402;0.384804;
0.093260;-0.737030;-0.382943;-0.191471;0.382943;
0.093270;-0.733234;-0.381078;-0.190539;0.381078;
0.093280;-0.729431;-0.379209;-0.189604;0.379209;
0.093290;-0.725622;-0.377336;-0.188668;0.377336;
0.093300;-0.721804;-0.375459;-0.187730;0.375459;
0.093310;-0.717980;-0.373579;-0.186790;0.373579;
0.093320;-0.714149;-0.371695;-0.185848;0.371695;
0.093330;-0.710311;-0.369808;-0.184904;0.369808;
0.093340;-0.706465;-0.367917;-0.183958;0.367917;
0.093350;-0.702613;-0.366022;-0.183011;0.366022;
0.093360;-0.698754;-0.364124;-0.182062;0.364124;
0.093370;-0.694888;-0.362222;-0.181111;0.362222;
0.093380;-0.691015;-0.360316;-0.180158;0.360316;
0.093390;-0.687135;-0.358407;-0.179203;0.358407;
0.093400;-0.683248;-0.356494;-0.178247;0.356494;
0.093410;-0.679355;-0.354578;-0.177289;0.354578;
0.093420;-0.675455;-0.352658;-0.176329;0.352658;
0.093430;-0.671548;-0.350735;-0.175368;0.350735;
0.093440;-0.667635;-0.348808;-0.174404;0.348808;
0.093450;-0.663715;-0.346878;-0.173439;0.346878;
0.093460;-0.659789;-0.344945;-0.172472;0.344945;
0.093470;-0.655856;-0.343008;-0.171504;0.343008;
0.093480;-0.651916;-0.341068;-0.170534;0.341068;
0.093490;-0.647970;-0.339124;-0.169562;0.339124;
0.093500;-0.644018;-0.337177;-0.168588;0.337177;
0.093510;-0.640059;-0.335227;-0.167613;0.335227;
0.093520;-0.636094;-0.333273;-0.166636;0.333273;
0.093530;-0.632123;-0.331316;-0.165658;0.331316;
0.093540;-0.628146;-0.329356;-0.164678;0.329356;
0.093550;-0.624162;-0.327392;-0.163696;0.327392;
0.093560;-0.620172;-0.325426;-0.162713;0.325426;
0.093570;-0.616176;-0.323456;-0.161728;0.323456;
0.093580;-0.612174;-0.321483;-0.160741;0.321483;
0.093590;-0.608166;-0.319506;-0.159753;0.319506;
0.093600;-0.604152;-0.317527;-0.158764;0.317527;
0.093610;-0.600132;-0.315544;-0.157772;0.315544;
0.093620;-0.596106;-0.313559;-0.156779;0.313559;
0.093630;-0.592074;-0.311570;-0.155785;0.311570;
0.093640;-0.588037;-0.309578;-0.154789;0.309578;
0.093650;-0.583993;-0.307583;-0.153792;0.307583;
0.093660;-0.579944;-0.305585;-0.152793;0.305585;
0.093670;-0.575889;-0.303584;-0.151792;0.303584;
0.093680;-0.571828;-0.301581;-0.150790;0.301581;
0.093690;-0.567762;-0.299574;-0.149787;0.299574;
0.093700;-0.563690;-0.297564;-0.148782;0.297564;
0.093710;-0.559613;-0.295551;-0.147775;0.295551;
0.093720;-0.555530;-0.293535;-0.146768;0.293535;
0.093730;-0.551441;-0.291517;-0.145758;0.291517;
0.093740;-0.547347;-0.289495;-0.144748;0.289495;
0.093750;-0.543248;-0.287471;-0.143735;0.287471;
0.093760;-0.539143;-0.285444;-0.142722;0.285444;
0.093770;-0.535033;-0.283414;-0.141707;0.283414;
0.093780;-0.530918;-0.281381;-0.140690;0.281381;
0.093790;-0.526797;-0.279345;-0.139673;0.279345;
0.093800;-0.522672;-0.277307;-0.138653;0.277307;
0.093810;-0.518541;-0.275266;-0.137633;0.275266;
0.093820;-0.514405;-0.273222;-0.136611;0.273222;
0.093830;-0.510264;-0.271175;-0.135588;0.271175;
0.093840;-0.506117;-0.269126;-0.134563;0.269126;
0.093850;-0.501966;-0.267074;-0.133537;0.267074;
0.093860;-0.497810;-0.265020;-0.132510;0.265020;
0.093870;-0.493649;-0.262963;-0.131481;0.262963;
0.093880;-0.489483;-0.260903;-0.130452;0.260903;
0.093890;-0.485313;-0.258841;-0.129421;0.258841;
0.093900;-0.481137;-0.256776;-0.128388;0.256776;
0.093910;-0.476957;-0.254709;-0.127354;0.254709;
0.093920;-0.472772;-0.252639;-0.126320;0.252639;
0.093930;-0.468583;-0.250567;-0.125283;0.250567;
0.093940;-0.464388;-0.248492;-0.124246;0.248492;
0.093950;-0.460190;-0.246415;-0.123207;0.246415;
0.093960;-0.455986;-0.244335;-0.122167;0.244335;
0.093970;-0.451778;-0.242253;-0.121126;0.242253;
0.093980;-0.447566;-0.240168;-0.120084;0.240168;
0.093990;-0.443349;-0.238081;-0.119041;0.238081;
0.094000;-0.439128;-0.235992;-0.117996;0.235992;
0.094010;-0.434903;-0.233901;-0.116950;0.233901;
0.094020;-0.430673;-0.231807;-0.115903;0.231807;
0.094030;-0.426439;-0.229711;-0.114855;0.229711;
0.094040;-0.422201;-0.227612;-0.113806;0.227612;
0.094050;-0.417959;-0.225512;-0.112756;0.225512;
0.094060;-0.413712;-0.223409;-0.111704;0.223409;
0.094070;-0.409462;-0.221304;-0.110652;0.221304;
0.094080;-0.405207;-0.219196;-0.109598;0.219196;
0.094090;-0.400948;-0.217087;-0.108543;0.217087;
0.094100;-0.396686;-0.214975;-0.107488;0.214975;
0.094110;-0.392419;-0.212862;-0.106431;0.212862;
0.094120;-0.388149;-0.210746;-0.105373;0.210746;
0.094130;-0.383875;-0.208628;-0.104314;0.208628;
0.094140;-0.379597;-0.206508;-0.103254;0.206508;
0.094150;-0.375315;-0.204386;-0.102193;0.204386;
0.094160;-0.371030;-0.202262;-0.101131;0.202262;
0.094170;-0.366741;-0.200136;-0.100068;0.200136;
0.094180;-0.362448;-0.198008;-0.099004;0.198008;
0.094190;-0.358152;-0.195878;-0.097939;0.195878;
0.094200;-0.353852;-0.193746;-0.096873;0.193746;
0.094210;-0.349549;-0.191613;-0.095806;0.191613;
0.094220;-0.345242;-0.189477;-0.094738;0.189477;
0.094230;-0.340932;-0.187339;-0.093670;0.187339;
0.094240;-0.336618;-0.185200;-0.092600;0.185200;
0.094250;-0.332301;-0.183059;-0.091529;0.183059;
0.094260;-0.327981;-0.180916;-0.090458;0.180916;
0.094270;-0.323658;-0.178771;-0.089385;0.178771;
0.094280;-0.319331;-0.176624;-0.088312;0.176624;
0.094290;-0.315002;-0.174476;-0.087238;0.174476;
0.094300;-0.310669;-0.172326;-0.086163;0.172326;
0.094310;-0.306333;-0.170174;-0.085087;0.170174;
0.094320;-0.301994;-0.168021;-0.084010;0.168021;
0.094330;-0.297652;-0.165866;-0.082933;0.165866;
0.094340;-0.293307;-0.163709;-0.081855;0.163709;
0.094350;-0.288959;-0.161551;-0.080775;0.161551;
0.094360;-0.284609;-0.159391;-0.079695;0.159391;
0.094370;-0.280256;-0.157229;-0.078615;0.157229;
0.094380;-0.275899;-0.155066;-0.077533;0.155066;
0.094390;-0.271541;-0.152902;-0.076451;0.152902;
0.094400;-0.267179;-0.150736;-0.075368;0.150736;
0.094410;-0.262815;-0.148568;-0.074284;0.148568;
0.094420;-0.258448;-0.146399;-0.073200;0.146399;
0.094430;-0.254079;-0.144229;-0.072114;0.144229;
0.094440;-0.249707;-0.142057;-0.071028;0.142057;
0.094450;-0.245333;-0.139883;-0.069942;0.139883;
0.094460;-0.240956;-0.137709;-0.068854;0.137709;
0.094470;-0.236577;-0.135533;-0.067766;0.135533;
0.094480;-0.232195;-0.133355;-0.066678;0.133355;
0.094490;-0.227812;-0.131177;-0.065588;0.131177;
0.094500;-0.223426;-0.128997;-0.064498;0.128997;
0.094510;-0.219037;-0.126815;-0.063408;0.126815;
0.094520;-0.214647;-0.124633;-0.062316;0.124633;
0.094530;-0.210255;-0.122449;-0.061225;0.122449;
0.094540;-0.205860;-0.120264;-0.060132;0.120264;
0.094550;-0.201463;-0.118078;-0.059039;0.118078;
0.094560;-0.197065;-0.115891;-0.057945;0.115891;
0.094570;-0.192664;-0.113702;-0.056851;0.113702;
0.094580;-0.188262;-0.111513;-0.055756;0.111513;
0.094590;-0.183858;-0.109322;-0.054661;0.109322;
0.094600;-0.179452;-0.107130;-0.053565;0.107130;
0.094610;-0.175044;-0.104937;-0.052469;0.104937;
0.094620;-0.170634;-0.102744;-0.051372;0.102744;
0.094630;-0.166223;-0.100549;-0.050274;0.100549;
0.094640;-0.161810;-0.098353;-0.049176;0.098353;
0.094650;-0.157396;-0.096156;-0.048078;0.096156;
0.094660;-0.152980;-0.093958;-0.046979;0.093958;
0.094670;-0.148562;-0.091760;-0.045880;0.091760;
0.094680;-0.144143;-0.089560;-0.044780;0.089560;
0.094690;-0.139722;-0.087359;-0.043680;0.087359;
0.094700;-0.135301;-0.085158;-0.042579;0.085158;
0.094710;-0.130878;-0.082956;-0.041478;0.082956;
0.094720;-0.126453;-0.080753;-0.040376;0.080753;
0.094730;-0.122027;-0.078549;-0.039275;0.078549;
0.094740;-0.117600;-0.076345;-0.038172;0.076345;
