time;SM_circuit_vTermA;SM_circuit_vTermB;SM_circuit_vTermC;SM_circuit_iStatorA;SM_circuit_iStatorB;SM_circuit_iStatorC;SM_circuit_Wr;SM_circuit_Te;
0.052700;-0.537563;1.291445;-0.753882;0.873142;-0.363182;-0.509959;0.997100;0.566408;
0.052710;-0.541389;1.291963;-0.750574;0.872879;-0.360722;-0.512157;0.997099;0.566446;
0.052720;-0.545209;1.292468;-0.747259;0.872607;-0.358258;-0.514349;0.997099;0.566483;
0.052730;-0.549024;1.292961;-0.743936;0.872326;-0.355789;-0.516537;0.997098;0.566519;
0.052740;-0.552834;1.293440;-0.740606;0.872037;-0.353317;-0.518719;0.997098;0.566555;
0.052750;-0.556639;1.293907;-0.737268;0.871738;-0.350841;-0.520897;0.997097;0.566590;
0.052760;-0.560438;1.294361;-0.733923;0.871430;-0.348361;-0.523069;0.997096;0.566625;
0.052770;-0.564232;1.294802;-0.730569;0.871113;-0.345877;-0.525236;0.997096;0.566659;
0.052780;-0.568021;1.295230;-0.727209;0.870788;-0.343390;-0.527398;0.997095;0.566692;
0.052790;-0.571804;1.295645;-0.723841;0.870453;-0.340898;-0.529555;0.997095;0.566725;
0.052800;-0.575582;1.296048;-0.720466;0.870110;-0.338403;-0.531707;0.997094;0.566757;
0.052810;-0.579354;1.296437;-0.717083;0.869757;-0.335904;-0.533853;0.997094;0.566789;
0.052820;-0.583121;1.296814;-0.713693;0.869396;-0.333402;-0.535994;0.997093;0.566820;
0.052830;-0.586882;1.297178;-0.710296;0.869025;-0.330896;-0.538130;0.997092;0.566850;
0.052840;-0.590637;1.297528;-0.706891;0.868646;-0.328386;-0.540260;0.997092;0.566879;
0.052850;-0.594387;1.297866;-0.703479;0.868258;-0.325872;-0.542386;0.997091;0.566908;
0.052860;-0.598131;1.298191;-0.700060;0.867861;-0.323355;-0.544506;0.997091;0.566937;
0.052870;-0.601869;1.298504;-0.696634;0.867455;-0.320834;-0.546620;0.997090;0.566965;
0.052880;-0.605602;1.298803;-0.693201;0.867040;-0.318310;-0.548729;0.997090;0.566992;
0.052890;-0.609328;1.299089;-0.689761;0.866616;-0.315782;-0.550833;0.997089;0.567018;
0.052900;-0.613049;1.299362;-0.686313;0.866183;-0.313251;-0.552932;0.997089;0.567044;
0.052910;-0.616764;1.299623;-0.682859;0.865741;-0.310717;-0.555025;0.997088;0.567069;
0.052920;-0.620473;1.299870;-0.679397;0.865291;-0.308178;-0.557112;0.997087;0.567094;
0.052930;-0.624176;1.300105;-0.675929;0.864831;-0.305637;-0.559194;0.997087;0.567118;
0.052940;-0.627873;1.300326;-0.672453;0.864363;-0.303092;-0.561271;0.997086;0.567141;
0.052950;-0.631564;1.300535;-0.668971;0.863886;-0.300543;-0.563342;0.997086;0.567164;
0.052960;-0.635249;1.300731;-0.665482;0.863399;-0.297992;-0.565408;0.997085;0.567186;
0.052970;-0.638927;1.300913;-0.661986;0.862904;-0.295437;-0.567468;0.997085;0.567207;
0.052980;-0.642600;1.301083;-0.658483;0.862401;-0.292879;-0.569522;0.997084;0.567228;
0.052990;-0.646266;1.301240;-0.654974;0.861888;-0.290317;-0.571571;0.997083;0.567248;
0.053000;-0.649926;1.301384;-0.651458;0.861366;-0.287752;-0.573614;0.997083;0.567267;
0.053010;-0.653580;1.301515;-0.647935;0.860836;-0.285184;-0.575652;0.997082;0.567286;
0.053020;-0.657227;1.301633;-0.644405;0.860297;-0.282613;-0.577684;0.997082;0.567304;
0.053030;-0.660868;1.301738;-0.640869;0.859749;-0.280039;-0.579710;0.997081;0.567321;
0.053040;-0.664503;1.301830;-0.637327;0.859192;-0.277461;-0.581731;0.997081;0.567338;
0.053050;-0.668131;1.301909;-0.633777;0.858626;-0.274881;-0.583746;0.997080;0.567354;
0.053060;-0.671753;1.301975;-0.630222;0.858052;-0.272297;-0.585755;0.997079;0.567369;
0.053070;-0.675368;1.302028;-0.626659;0.857468;-0.269710;-0.587758;0.997079;0.567384;
0.053080;-0.678977;1.302068;-0.623091;0.856876;-0.267120;-0.589756;0.997078;0.567398;
0.053090;-0.682579;1.302095;-0.619516;0.856275;-0.264528;-0.591748;0.997078;0.567411;
0.053100;-0.686175;1.302109;-0.615934;0.855666;-0.261932;-0.593734;0.997077;0.567424;
0.053110;-0.689763;1.302110;-0.612346;0.855047;-0.259333;-0.595714;0.997077;0.567436;
0.053120;-0.693345;1.302098;-0.608752;0.854420;-0.256731;-0.597689;0.997076;0.567447;
0.053130;-0.696921;1.302073;-0.605152;0.853784;-0.254127;-0.599658;0.997075;0.567458;
0.053140;-0.700489;1.302035;-0.601545;0.853140;-0.251519;-0.601620;0.997075;0.567468;
0.053150;-0.704051;1.301984;-0.597933;0.852486;-0.248909;-0.603577;0.997074;0.567477;
0.053160;-0.707606;1.301920;-0.594314;0.851824;-0.246296;-0.605528;0.997074;0.567486;
0.053170;-0.711154;1.301843;-0.590689;0.851153;-0.243680;-0.607473;0.997073;0.567494;
0.053180;-0.714695;1.301753;-0.587058;0.850474;-0.241061;-0.609412;0.997073;0.567501;
0.053190;-0.718230;1.301650;-0.583421;0.849785;-0.238440;-0.611345;0.997072;0.567508;
0.053200;-0.721757;1.301534;-0.579777;0.849088;-0.235816;-0.613272;0.997072;0.567513;
0.053210;-0.725277;1.301405;-0.576128;0.848382;-0.233189;-0.615193;0.997071;0.567519;
0.053220;-0.728790;1.301263;-0.572473;0.847668;-0.230559;-0.617109;0.997070;0.567523;
0.053230;-0.732296;1.301108;-0.568812;0.846945;-0.227927;-0.619018;0.997070;0.567527;
0.053240;-0.735795;1.300940;-0.565145;0.846213;-0.225293;-0.620921;0.997069;0.567530;
0.053250;-0.739287;1.300759;-0.561473;0.845473;-0.222655;-0.622818;0.997069;0.567533;
0.053260;-0.742771;1.300565;-0.557794;0.844724;-0.220015;-0.624708;0.997068;0.567534;
0.053270;-0.746248;1.300358;-0.554110;0.843966;-0.217373;-0.626593;0.997068;0.567535;
0.053280;-0.749718;1.300138;-0.550420;0.843200;-0.214728;-0.628472;0.997067;0.567536;
0.053290;-0.753181;1.299905;-0.546725;0.842425;-0.212080;-0.630344;0.997066;0.567536;
0.053300;-0.756636;1.299659;-0.543023;0.841641;-0.209431;-0.632210;0.997066;0.567535;
0.053310;-0.760084;1.299400;-0.539316;0.840849;-0.206778;-0.634070;0.997065;0.567533;
0.053320;-0.763524;1.299128;-0.535604;0.840048;-0.204123;-0.635924;0.997065;0.567530;
0.053330;-0.766957;1.298843;-0.531886;0.839238;-0.201466;-0.637772;0.997064;0.567527;
0.053340;-0.770383;1.298545;-0.528163;0.838420;-0.198807;-0.639613;0.997064;0.567524;
0.053350;-0.773801;1.298234;-0.524434;0.837594;-0.196145;-0.641449;0.997063;0.567519;
0.053360;-0.777211;1.297910;-0.520699;0.836758;-0.193481;-0.643277;0.997062;0.567514;
0.053370;-0.780614;1.297573;-0.516959;0.835915;-0.190815;-0.645100;0.997062;0.567508;
0.053380;-0.784009;1.297223;-0.513214;0.835062;-0.188146;-0.646916;0.997061;0.567502;
0.053390;-0.787396;1.296860;-0.509464;0.834202;-0.185475;-0.648726;0.997061;0.567494;
0.053400;-0.790776;1.296484;-0.505708;0.833332;-0.182802;-0.650530;0.997060;0.567487;
0.053410;-0.794148;1.296095;-0.501947;0.832454;-0.180127;-0.652327;0.997060;0.567478;
0.053420;-0.797512;1.295693;-0.498181;0.831568;-0.177450;-0.654118;0.997059;0.567469;
0.053430;-0.800869;1.295278;-0.494410;0.830673;-0.174770;-0.655903;0.997058;0.567459;
0.053440;-0.804217;1.294850;-0.490633;0.829769;-0.172088;-0.657681;0.997058;0.567448;
0.053450;-0.807558;1.294410;-0.486852;0.828857;-0.169405;-0.659453;0.997057;0.567436;
0.053460;-0.810891;1.293956;-0.483065;0.827937;-0.166719;-0.661218;0.997057;0.567424;
0.053470;-0.814216;1.293489;-0.479273;0.827008;-0.164032;-0.662977;0.997056;0.567412;
0.053480;-0.817532;1.293009;-0.475477;0.826071;-0.161342;-0.664729;0.997056;0.567398;
0.053490;-0.820841;1.292516;-0.471675;0.825125;-0.158650;-0.666475;0.997055;0.567384;
0.053500;-0.824142;1.292010;-0.467869;0.824171;-0.155957;-0.668214;0.997054;0.567369;
0.053510;-0.827435;1.291492;-0.464057;0.823208;-0.153261;-0.669947;0.997054;0.567353;
0.053520;-0.830719;1.290960;-0.460241;0.822237;-0.150564;-0.671673;0.997053;0.567337;
0.053530;-0.833995;1.290415;-0.456420;0.821258;-0.147865;-0.673393;0.997053;0.567320;
0.053540;-0.837264;1.289858;-0.452594;0.820270;-0.145164;-0.675106;0.997052;0.567302;
0.053550;-0.840524;1.289287;-0.448764;0.819274;-0.142461;-0.676813;0.997052;0.567284;
0.053560;-0.843775;1.288704;-0.444929;0.818269;-0.139757;-0.678512;0.997051;0.567265;
0.053570;-0.847019;1.288107;-0.441089;0.817256;-0.137050;-0.680206;0.997051;0.567245;
0.053580;-0.850254;1.287498;-0.437244;0.816235;-0.134342;-0.681892;0.997050;0.567225;
0.053590;-0.853481;1.286876;-0.433395;0.815205;-0.131633;-0.683572;0.997049;0.567204;
0.053600;-0.856699;1.286241;-0.429542;0.814167;-0.128921;-0.685246;0.997049;0.567182;
0.053610;-0.859909;1.285593;-0.425684;0.813121;-0.126208;-0.686912;0.997048;0.567159;
0.053620;-0.863110;1.284932;-0.421821;0.812066;-0.123494;-0.688572;0.997048;0.567136;
0.053630;-0.866303;1.284258;-0.417954;0.811003;-0.120777;-0.690226;0.997047;0.567112;
0.053640;-0.869488;1.283571;-0.414083;0.809932;-0.118060;-0.691872;0.997047;0.567088;
0.053650;-0.872664;1.282871;-0.410208;0.808852;-0.115340;-0.693512;0.997046;0.567062;
0.053660;-0.875831;1.282159;-0.406328;0.807765;-0.112620;-0.695145;0.997045;0.567036;
0.053670;-0.878989;1.281433;-0.402444;0.806668;-0.109897;-0.696771;0.997045;0.567010;
0.053680;-0.882139;1.280695;-0.398555;0.805564;-0.107174;-0.698390;0.997044;0.566982;
0.053690;-0.885281;1.279943;-0.394663;0.804452;-0.104449;-0.700003;0.997044;0.566954;
0.053700;-0.888413;1.279179;-0.390766;0.803331;-0.101722;-0.701609;0.997043;0.566926;
0.053710;-0.891537;1.278402;-0.386865;0.802202;-0.098994;-0.703208;0.997043;0.566896;
0.053720;-0.894652;1.277612;-0.382960;0.801065;-0.096265;-0.704800;0.997042;0.566866;
0.053730;-0.897759;1.276810;-0.379051;0.799919;-0.093534;-0.706385;0.997041;0.566835;
0.053740;-0.900856;1.275994;-0.375138;0.798766;-0.090802;-0.707963;0.997041;0.566804;
0.053750;-0.903945;1.275166;-0.371221;0.797604;-0.088069;-0.709535;0.997040;0.566772;
0.053760;-0.907024;1.274324;-0.367300;0.796434;-0.085335;-0.711099;0.997040;0.566739;
0.053770;-0.910095;1.273470;-0.363376;0.795256;-0.082599;-0.712657;0.997039;0.566706;
0.053780;-0.913156;1.272603;-0.359447;0.794070;-0.079863;-0.714207;0.997039;0.566671;
0.053790;-0.916209;1.271724;-0.355515;0.792876;-0.077125;-0.715751;0.997038;0.566637;
0.053800;-0.919253;1.270831;-0.351578;0.791673;-0.074386;-0.717288;0.997037;0.566601;
0.053810;-0.922287;1.269926;-0.347639;0.790463;-0.071646;-0.718817;0.997037;0.566565;
0.053820;-0.925313;1.269008;-0.343695;0.789244;-0.068905;-0.720340;0.997036;0.566528;
0.053830;-0.928329;1.268077;-0.339748;0.788018;-0.066162;-0.721856;0.997036;0.566491;
0.053840;-0.931336;1.267133;-0.335797;0.786783;-0.063419;-0.723364;0.997035;0.566452;
0.053850;-0.934334;1.266177;-0.331843;0.785540;-0.060675;-0.724866;0.997035;0.566414;
0.053860;-0.937323;1.265208;-0.327885;0.784290;-0.057930;-0.726360;0.997034;0.566374;
0.053870;-0.940303;1.264226;-0.323923;0.783031;-0.055183;-0.727848;0.997034;0.566334;
0.053880;-0.943273;1.263231;-0.319958;0.781764;-0.052436;-0.729328;0.997033;0.566293;
0.053890;-0.946234;1.262224;-0.315990;0.780489;-0.049688;-0.730801;0.997032;0.566252;
0.053900;-0.949185;1.261203;-0.312018;0.779207;-0.046940;-0.732267;0.997032;0.566209;
0.053910;-0.952127;1.260171;-0.308043;0.777916;-0.044190;-0.733726;0.997031;0.566167;
0.053920;-0.955060;1.259125;-0.304065;0.776617;-0.041439;-0.735178;0.997031;0.566123;
0.053930;-0.957983;1.258067;-0.300083;0.775311;-0.038688;-0.736622;0.997030;0.566079;
0.053940;-0.960897;1.256996;-0.296099;0.773996;-0.035936;-0.738060;0.997030;0.566034;
0.053950;-0.963801;1.255912;-0.292111;0.772673;-0.033184;-0.739490;0.997029;0.565989;
0.053960;-0.966696;1.254816;-0.288120;0.771343;-0.030430;-0.740913;0.997028;0.565943;
0.053970;-0.969581;1.253707;-0.284125;0.770005;-0.027676;-0.742329;0.997028;0.565896;
0.053980;-0.972457;1.252585;-0.280128;0.768659;-0.024921;-0.743737;0.997027;0.565849;
0.053990;-0.975323;1.251451;-0.276128;0.767305;-0.022166;-0.745139;0.997027;0.565801;
0.054000;-0.978179;1.250304;-0.272124;0.765943;-0.019410;-0.746533;0.997026;0.565752;
0.054010;-0.981026;1.249144;-0.268118;0.764573;-0.016654;-0.747919;0.997026;0.565703;
0.054020;-0.983863;1.247972;-0.264109;0.763195;-0.013897;-0.749299;0.997025;0.565653;
0.054030;-0.986690;1.246787;-0.260097;0.761810;-0.011139;-0.750671;0.997024;0.565602;
0.054040;-0.989508;1.245590;-0.256082;0.760417;-0.008381;-0.752036;0.997024;0.565551;
0.054050;-0.992315;1.244380;-0.252064;0.759016;-0.005623;-0.753393;0.997023;0.565499;
0.054060;-0.995113;1.243157;-0.248044;0.757607;-0.002864;-0.754744;0.997023;0.565447;
0.054070;-0.997901;1.241922;-0.244021;0.756191;-0.000104;-0.756086;0.997022;0.565394;
0.054080;-1.000679;1.240675;-0.239995;0.754767;0.002655;-0.757422;0.997022;0.565340;
0.054090;-1.003448;1.239414;-0.235967;0.753335;0.005415;-0.758750;0.997021;0.565286;
0.054100;-1.006206;1.238142;-0.231936;0.751895;0.008176;-0.760071;0.997020;0.565231;
0.054110;-1.008954;1.236856;-0.227902;0.750448;0.010936;-0.761384;0.997020;0.565175;
0.054120;-1.011692;1.235558;-0.223866;0.748993;0.013697;-0.762690;0.997019;0.565119;
0.054130;-1.014421;1.234248;-0.219828;0.747530;0.016458;-0.763988;0.997019;0.565062;
0.054140;-1.017139;1.232925;-0.215787;0.746059;0.019219;-0.765279;0.997018;0.565005;
0.054150;-1.019847;1.231590;-0.211743;0.744581;0.021981;-0.766562;0.997018;0.564947;
0.054160;-1.022545;1.230242;-0.207698;0.743096;0.024743;-0.767838;0.997017;0.564889;
0.054170;-1.025233;1.228882;-0.203650;0.741602;0.027504;-0.769107;0.997017;0.564829;
0.054180;-1.027910;1.227510;-0.199599;0.740102;0.030266;-0.770368;0.997016;0.564770;
0.054190;-1.030578;1.226125;-0.195547;0.738593;0.033028;-0.771621;0.997015;0.564709;
0.054200;-1.033235;1.224727;-0.191492;0.737077;0.035790;-0.772867;0.997015;0.564648;
0.054210;-1.035882;1.223317;-0.187435;0.735553;0.038552;-0.774106;0.997014;0.564587;
0.054220;-1.038519;1.221895;-0.183376;0.734022;0.041314;-0.775337;0.997014;0.564524;
0.054230;-1.041145;1.220460;-0.179315;0.732484;0.044076;-0.776560;0.997013;0.564462;
0.054240;-1.043761;1.219013;-0.175252;0.730937;0.046838;-0.777776;0.997013;0.564398;
0.054250;-1.046367;1.217554;-0.171187;0.729384;0.049600;-0.778984;0.997012;0.564334;
0.054260;-1.048963;1.216082;-0.167120;0.727823;0.052362;-0.780184;0.997011;0.564270;
0.054270;-1.051547;1.214598;-0.163051;0.726254;0.055123;-0.781377;0.997011;0.564205;
0.054280;-1.054122;1.213102;-0.158980;0.724678;0.057885;-0.782563;0.997010;0.564139;
0.054290;-1.056686;1.211593;-0.154907;0.723094;0.060646;-0.783740;0.997010;0.564073;
0.054300;-1.059239;1.210072;-0.150833;0.721503;0.063407;-0.784910;0.997009;0.564006;
0.054310;-1.061782;1.208539;-0.146756;0.719905;0.066168;-0.786073;0.997009;0.563939;
0.054320;-1.064315;1.206993;-0.142678;0.718299;0.068928;-0.787227;0.997008;0.563871;
0.054330;-1.066837;1.205435;-0.138599;0.716686;0.071688;-0.788374;0.997008;0.563803;
0.054340;-1.069348;1.203866;-0.134517;0.715066;0.074448;-0.789514;0.997007;0.563734;
0.054350;-1.071849;1.202283;-0.130435;0.713438;0.077207;-0.790645;0.997006;0.563664;
0.054360;-1.074339;1.200689;-0.126350;0.711803;0.079966;-0.791769;0.997006;0.563594;
0.054370;-1.076818;1.199082;-0.122264;0.710160;0.082725;-0.792885;0.997005;0.563523;
0.054380;-1.079287;1.197463;-0.118177;0.708510;0.085483;-0.793993;0.997005;0.563452;
0.054390;-1.081745;1.195832;-0.114088;0.706853;0.088241;-0.795094;0.997004;0.563380;
0.054400;-1.084192;1.194189;-0.109998;0.705189;0.090998;-0.796187;0.997004;0.563308;
0.054410;-1.086628;1.192534;-0.105906;0.703517;0.093755;-0.797272;0.997003;0.563235;
0.054420;-1.089054;1.190867;-0.101813;0.701839;0.096511;-0.798349;0.997002;0.563162;
0.054430;-1.091468;1.189187;-0.097719;0.700153;0.099266;-0.799419;0.997002;0.563088;
0.054440;-1.093872;1.187496;-0.093624;0.698459;0.102021;-0.800481;0.997001;0.563014;
0.054450;-1.096265;1.185792;-0.089527;0.696759;0.104775;-0.801534;0.997001;0.562939;
0.054460;-1.098647;1.184076;-0.085429;0.695051;0.107529;-0.802580;0.997000;0.562864;
0.054470;-1.101018;1.182349;-0.081330;0.693337;0.110282;-0.803619;0.997000;0.562788;
0.054480;-1.103379;1.180609;-0.077230;0.691615;0.113034;-0.804649;0.996999;0.562711;
0.054490;-1.105728;1.178857;-0.073129;0.689886;0.115786;-0.805671;0.996998;0.562634;
0.054500;-1.108066;1.177093;-0.069027;0.688150;0.118536;-0.806686;0.996998;0.562557;
0.054510;-1.110393;1.175317;-0.064924;0.686406;0.121286;-0.807693;0.996997;0.562479;
0.054520;-1.112709;1.173530;-0.060821;0.684656;0.124035;-0.808691;0.996997;0.562400;
0.054530;-1.115014;1.171730;-0.056716;0.682899;0.126784;-0.809682;0.996996;0.562321;
0.054540;-1.117308;1.169918;-0.052610;0.681134;0.129531;-0.810665;0.996996;0.562242;
0.054550;-1.119591;1.168095;-0.048504;0.679363;0.132277;-0.811640;0.996995;0.562162;
0.054560;-1.121863;1.166259;-0.044397;0.677585;0.135023;-0.812607;0.996995;0.562082;
0.054570;-1.124123;1.164412;-0.040289;0.675799;0.137767;-0.813567;0.996994;0.562001;
0.054580;-1.126372;1.162553;-0.036181;0.674007;0.140511;-0.814518;0.996993;0.561920;
0.054590;-1.128610;1.160682;-0.032072;0.672208;0.143253;-0.815461;0.996993;0.561838;
0.054600;-1.130837;1.158799;-0.027962;0.670401;0.145995;-0.816396;0.996992;0.561755;
0.054610;-1.133053;1.156904;-0.023852;0.668588;0.148735;-0.817323;0.996992;0.561673;
0.054620;-1.135257;1.154998;-0.019741;0.666768;0.151474;-0.818243;0.996991;0.561590;
0.054630;-1.137450;1.153080;-0.015630;0.664941;0.154212;-0.819154;0.996991;0.561506;
0.054640;-1.139631;1.151150;-0.011518;0.663107;0.156949;-0.820057;0.996990;0.561422;
0.054650;-1.141802;1.149208;-0.007406;0.661267;0.159685;-0.820952;0.996990;0.561337;
0.054660;-1.143960;1.147254;-0.003294;0.659419;0.162420;-0.821839;0.996989;0.561252;
0.054670;-1.146108;1.145289;0.000819;0.657565;0.165153;-0.822718;0.996988;0.561167;
0.054680;-1.148244;1.143312;0.004932;0.655704;0.167885;-0.823589;0.996988;0.561081;
0.054690;-1.150368;1.141324;0.009045;0.653836;0.170616;-0.824452;0.996987;0.560995;
0.054700;-1.152481;1.139323;0.013158;0.651961;0.173345;-0.825307;0.996987;0.560908;
0.054710;-1.154583;1.137312;0.017271;0.650080;0.176074;-0.826154;0.996986;0.560821;
0.054720;-1.156673;1.135288;0.021385;0.648192;0.178800;-0.826992;0.996986;0.560733;
0.054730;-1.158751;1.133253;0.025498;0.646297;0.181526;-0.827823;0.996985;0.560645;
0.054740;-1.160818;1.131206;0.029612;0.644396;0.184249;-0.828645;0.996984;0.560557;
0.054750;-1.162874;1.129148;0.033726;0.642488;0.186972;-0.829459;0.996984;0.560468;
0.054760;-1.164918;1.127078;0.037839;0.640573;0.189693;-0.830266;0.996983;0.560379;
0.054770;-1.166950;1.124997;0.041953;0.638651;0.192412;-0.831064;0.996983;0.560289;
0.054780;-1.168970;1.122904;0.046066;0.636723;0.195130;-0.831853;0.996982;0.560199;
0.054790;-1.170979;1.120800;0.050179;0.634789;0.197846;-0.832635;0.996982;0.560109;
0.054800;-1.172976;1.118684;0.054292;0.632847;0.200561;-0.833408;0.996981;0.560018;
0.054810;-1.174961;1.116557;0.058405;0.630900;0.203274;-0.834174;0.996981;0.559927;
0.054820;-1.176935;1.114418;0.062517;0.628945;0.205986;-0.834931;0.996980;0.559835;
0.054830;-1.178897;1.112268;0.066629;0.626984;0.208695;-0.835680;0.996979;0.559743;
0.054840;-1.180847;1.110107;0.070740;0.625017;0.211403;-0.836420;0.996979;0.559651;
0.054850;-1.182785;1.107934;0.074851;0.623043;0.214110;-0.837153;0.996978;0.559558;
0.054860;-1.184712;1.105750;0.078962;0.621063;0.216814;-0.837877;0.996978;0.559465;
0.054870;-1.186627;1.103554;0.083072;0.619076;0.219517;-0.838593;0.996977;0.559372;
0.054880;-1.188529;1.101348;0.087182;0.617083;0.222218;-0.839301;0.996977;0.559278;
0.054890;-1.190420;1.099129;0.091291;0.615083;0.224917;-0.840000;0.996976;0.559184;
0.054900;-1.192299;1.096900;0.095399;0.613077;0.227614;-0.840692;0.996975;0.559089;
0.054910;-1.194167;1.094660;0.099507;0.611065;0.230309;-0.841375;0.996975;0.558994;
0.054920;-1.196022;1.092408;0.103614;0.609046;0.233003;-0.842049;0.996974;0.558899;
0.054930;-1.197865;1.090145;0.107720;0.607021;0.235694;-0.842716;0.996974;0.558804;
0.054940;-1.199696;1.087870;0.111826;0.604990;0.238384;-0.843374;0.996973;0.558708;
0.054950;-1.201515;1.085585;0.115930;0.602952;0.241071;-0.844023;0.996973;0.558612;
0.054960;-1.203323;1.083289;0.120034;0.600909;0.243756;-0.844665;0.996972;0.558515;
0.054970;-1.205118;1.080981;0.124137;0.598858;0.246440;-0.845298;0.996972;0.558418;
0.054980;-1.206901;1.078662;0.128239;0.596802;0.249121;-0.845923;0.996971;0.558321;
0.054990;-1.208672;1.076332;0.132340;0.594739;0.251800;-0.846539;0.996970;0.558224;
0.055000;-1.210431;1.073992;0.136439;0.592671;0.254477;-0.847148;0.996970;0.558126;
0.055010;-1.212178;1.071640;0.140538;0.590596;0.257152;-0.847747;0.996969;0.558028;
0.055020;-1.213913;1.069277;0.144636;0.588514;0.259824;-0.848339;0.996969;0.557930;
0.055030;-1.215635;1.066903;0.148732;0.586427;0.262495;-0.848922;0.996968;0.557831;
0.055040;-1.217346;1.064518;0.152828;0.584334;0.265163;-0.849496;0.996968;0.557732;
0.055050;-1.219044;1.062122;0.156922;0.582234;0.267828;-0.850063;0.996967;0.557633;
0.055060;-1.220730;1.059715;0.161014;0.580129;0.270492;-0.850621;0.996967;0.557534;
0.055070;-1.222404;1.057298;0.165106;0.578017;0.273153;-0.851170;0.996966;0.557434;
0.055080;-1.224065;1.054869;0.169196;0.575900;0.275812;-0.851711;0.996965;0.557334;
0.055090;-1.225714;1.052430;0.173284;0.573776;0.278468;-0.852244;0.996965;0.557234;
0.055100;-1.227351;1.049980;0.177372;0.571646;0.281122;-0.852768;0.996964;0.557133;
0.055110;-1.228976;1.047519;0.181457;0.569511;0.283774;-0.853284;0.996964;0.557032;
0.055120;-1.230589;1.045047;0.185542;0.567369;0.286423;-0.853792;0.996963;0.556931;
0.055130;-1.232189;1.042565;0.189624;0.565222;0.289069;-0.854291;0.996963;0.556830;
0.055140;-1.233776;1.040071;0.193705;0.563068;0.291713;-0.854781;0.996962;0.556728;
0.055150;-1.235352;1.037567;0.197785;0.560909;0.294354;-0.855263;0.996962;0.556627;
