time;EmtBrk_circuit_iLoadA;EmtBrk_circuit_iLoadB;EmtBrk_circuit_iLoadC;EmtBrk_circuit_vBreakerA;EmtBrk_circuit_vBreakerB;EmtBrk_circuit_vBreakerC;
0.016610;0.519444;-1.388564;0.869121;0.000005;-0.000014;0.000009;
0.016620;0.523536;-1.389192;0.865656;0.000005;-0.000014;0.000009;
0.016630;0.527623;-1.389806;0.862182;0.000005;-0.000014;0.000009;
0.016640;0.531705;-1.390406;0.858700;0.000005;-0.000014;0.000009;
0.016650;0.535782;-1.390992;0.855210;0.000005;-0.000014;0.000009;
0.016660;0.539854;-1.391564;0.851711;0.000005;-0.000014;0.000009;
0.016670;0.543920;-1.392123;0.848203;0.000005;-0.000014;0.000008;
0.016680;0.547981;-1.392668;0.844688;0.000005;-0.000014;0.000008;
0.016690;0.552036;-1.393199;0.841163;0.000006;-0.000014;0.000008;
0.016700;0.556086;-1.393717;0.837631;0.000006;-0.000014;0.000008;
0.016710;0.560130;-1.394221;0.834090;0.000006;-0.000014;0.000008;
0.016720;0.564169;-1.394711;0.830541;0.000006;-0.000014;0.000008;
0.016730;0.568203;-1.395187;0.826984;0.000006;-0.000014;0.000008;
0.016740;0.572230;-1.395649;0.823419;0.000006;-0.000014;0.000008;
0.016750;0.576253;-1.396098;0.819846;0.000006;-0.000014;0.000008;
0.016760;0.580269;-1.396533;0.816264;0.000006;-0.000014;0.000008;
0.016770;0.584280;-1.396954;0.812675;0.000006;-0.000014;0.000008;
0.016780;0.588285;-1.397362;0.809077;0.000006;-0.000014;0.000008;
0.016790;0.592284;-1.397755;0.805472;0.000006;-0.000014;0.000008;
0.016800;0.596277;-1.398135;0.801858;0.000006;-0.000014;0.000008;
0.016810;0.600264;-1.398501;0.798237;0.000006;-0.000014;0.000008;
0.016820;0.604246;-1.398853;0.794607;0.000006;-0.000014;0.000008;
0.016830;0.608221;-1.399192;0.790970;0.000006;-0.000014;0.000008;
0.016840;0.612191;-1.399516;0.787325;0.000006;-0.000014;0.000008;
0.016850;0.616154;-1.399827;0.783673;0.000006;-0.000014;0.000008;
0.016860;0.620112;-1.400124;0.780012;0.000006;-0.000014;0.000008;
0.016870;0.624063;-1.400407;0.776344;0.000006;-0.000014;0.000008;
0.016880;0.628008;-1.400676;0.772668;0.000006;-0.000014;0.000008;
0.016890;0.631947;-1.400932;0.768985;0.000006;-0.000014;0.000008;
0.016900;0.635880;-1.401173;0.765294;0.000006;-0.000014;0.000008;
0.016910;0.639806;-1.401401;0.761595;0.000006;-0.000014;0.000008;
0.016920;0.643726;-1.401615;0.757889;0.000006;-0.000014;0.000008;
0.016930;0.647640;-1.401815;0.754175;0.000006;-0.000014;0.000008;
0.016940;0.651547;-1.402002;0.750454;0.000007;-0.000014;0.000008;
0.016950;0.655448;-1.402174;0.746726;0.000007;-0.000014;0.000007;
0.016960;0.659343;-1.402333;0.742990;0.000007;-0.000014;0.000007;
0.016970;0.663230;-1.402478;0.739247;0.000007;-0.000014;0.000007;
0.016980;0.667112;-1.402609;0.735497;0.000007;-0.000014;0.000007;
0.016990;0.670987;-1.402726;0.731739;0.000007;-0.000014;0.000007;
0.017000;0.674855;-1.402829;0.727974;0.000007;-0.000014;0.000007;
0.017010;0.678716;-1.402918;0.724202;0.000007;-0.000014;0.000007;
0.017020;0.682571;-1.402994;0.720423;0.000007;-0.000014;0.000007;
0.017030;0.686419;-1.403056;0.716636;0.000007;-0.000014;0.000007;
0.017040;0.690261;-1.403104;0.712843;0.000007;-0.000014;0.000007;
0.017050;0.694095;-1.403138;0.709043;0.000007;-0.000014;0.000007;
0.017060;0.697923;-1.403158;0.705235;0.000007;-0.000014;0.000007;
0.017070;0.701743;-1.403164;0.701421;0.000007;-0.000014;0.000007;
0.017080;0.705557;-1.403157;0.697599;0.000007;-0.000014;0.000007;
0.017090;0.709364;-1.403135;0.693771;0.000007;-0.000014;0.000007;
0.017100;0.713164;-1.403100;0.689936;0.000007;-0.000014;0.000007;
0.017110;0.716957;-1.403051;0.686094;0.000007;-0.000014;0.000007;
0.017120;0.720743;-1.402988;0.682246;0.000007;-0.000014;0.000007;
0.017130;0.724521;-1.402911;0.678390;0.000007;-0.000014;0.000007;
0.017140;0.728293;-1.402821;0.674528;0.000007;-0.000014;0.000007;
0.017150;0.732057;-1.402716;0.670659;0.000007;-0.000014;0.000007;
0.017160;0.735814;-1.402598;0.666784;0.000007;-0.000014;0.000007;
0.017170;0.739564;-1.402466;0.662902;0.000007;-0.000014;0.000007;
0.017180;0.743306;-1.402320;0.659014;0.000007;-0.000014;0.000007;
0.017190;0.747041;-1.402160;0.655119;0.000007;-0.000014;0.000007;
0.017200;0.750769;-1.401986;0.651217;0.000008;-0.000014;0.000007;
0.017210;0.754490;-1.401799;0.647309;0.000008;-0.000014;0.000006;
0.017220;0.758203;-1.401598;0.643395;0.000008;-0.000014;0.000006;
0.017230;0.761908;-1.401382;0.639474;0.000008;-0.000014;0.000006;
0.017240;0.765606;-1.401153;0.635547;0.000008;-0.000014;0.000006;
0.017250;0.769296;-1.400911;0.631614;0.000008;-0.000014;0.000006;
0.017260;0.772979;-1.400654;0.627675;0.000008;-0.000014;0.000006;
0.017270;0.776654;-1.400384;0.623729;0.000008;-0.000014;0.000006;
0.017280;0.780322;-1.400099;0.619777;0.000008;-0.000014;0.000006;
0.017290;0.783982;-1.399801;0.615820;0.000008;-0.000014;0.000006;
0.017300;0.787634;-1.399489;0.611856;0.000008;-0.000014;0.000006;
0.017310;0.791278;-1.399164;0.607886;0.000008;-0.000014;0.000006;
0.017320;0.794914;-1.398824;0.603910;0.000008;-0.000014;0.000006;
0.017330;0.798543;-1.398471;0.599928;0.000008;-0.000014;0.000006;
0.017340;0.802164;-1.398103;0.595940;0.000008;-0.000014;0.000006;
0.017350;0.805777;-1.397723;0.591946;0.000008;-0.000014;0.000006;
0.017360;0.809382;-1.397328;0.587946;0.000008;-0.000014;0.000006;
0.017370;0.812978;-1.396919;0.583941;0.000008;-0.000014;0.000006;
0.017380;0.816567;-1.396497;0.579930;0.000008;-0.000014;0.000006;
0.017390;0.820148;-1.396061;0.575913;0.000008;-0.000014;0.000006;
0.017400;0.823721;-1.395611;0.571890;0.000008;-0.000014;0.000006;
0.017410;0.827285;-1.395147;0.567862;0.000008;-0.000014;0.000006;
0.017420;0.830842;-1.394670;0.563828;0.000008;-0.000014;0.000006;
0.017430;0.834390;-1.394179;0.559789;0.000008;-0.000014;0.000006;
0.017440;0.837930;-1.393674;0.555744;0.000008;-0.000014;0.000006;
0.017450;0.841462;-1.393155;0.551693;0.000008;-0.000014;0.000006;
0.017460;0.844985;-1.392623;0.547637;0.000008;-0.000014;0.000005;
0.017470;0.848500;-1.392076;0.543576;0.000008;-0.000014;0.000005;
0.017480;0.852007;-1.391516;0.539510;0.000009;-0.000014;0.000005;
0.017490;0.855505;-1.390943;0.535438;0.000009;-0.000014;0.000005;
0.017500;0.858995;-1.390355;0.531360;0.000009;-0.000014;0.000005;
0.017510;0.862476;-1.389754;0.527278;0.000009;-0.000014;0.000005;
0.017520;0.865949;-1.389139;0.523190;0.000009;-0.000014;0.000005;
0.017530;0.869414;-1.388511;0.519097;0.000009;-0.000014;0.000005;
0.017540;0.872869;-1.387869;0.514999;0.000009;-0.000014;0.000005;
0.017550;0.876316;-1.387213;0.510896;0.000009;-0.000014;0.000005;
0.017560;0.879755;-1.386543;0.506788;0.000009;-0.000014;0.000005;
0.017570;0.883185;-1.385860;0.502675;0.000009;-0.000014;0.000005;
0.017580;0.886606;-1.385163;0.498557;0.000009;-0.000014;0.000005;
0.017590;0.890018;-1.384452;0.494434;0.000009;-0.000014;0.000005;
0.017600;0.893421;-1.383728;0.490306;0.000009;-0.000014;0.000005;
0.017610;0.896816;-1.382990;0.486173;0.000009;-0.000014;0.000005;
0.017620;0.900202;-1.382238;0.482036;0.000009;-0.000014;0.000005;
0.017630;0.903579;-1.381473;0.477894;0.000009;-0.000014;0.000005;
0.017640;0.906947;-1.380694;0.473747;0.000009;-0.000014;0.000005;
0.017650;0.910306;-1.379901;0.469595;0.000009;-0.000014;0.000005;
0.017660;0.913656;-1.379095;0.465439;0.000009;-0.000014;0.000005;
0.017670;0.916997;-1.378275;0.461278;0.000009;-0.000014;0.000005;
0.017680;0.920329;-1.377442;0.457112;0.000009;-0.000014;0.000005;
0.017690;0.923652;-1.376595;0.452942;0.000009;-0.000014;0.000005;
0.017700;0.926966;-1.375734;0.448768;0.000009;-0.000014;0.000004;
0.017710;0.930271;-1.374860;0.444589;0.000009;-0.000014;0.000004;
0.017720;0.933566;-1.373972;0.440406;0.000009;-0.000014;0.000004;
0.017730;0.936853;-1.373071;0.436218;0.000009;-0.000014;0.000004;
0.017740;0.940130;-1.372156;0.432027;0.000009;-0.000014;0.000004;
0.017750;0.943398;-1.371228;0.427830;0.000009;-0.000014;0.000004;
0.017760;0.946656;-1.370286;0.423630;0.000009;-0.000014;0.000004;
0.017770;0.949905;-1.369331;0.419425;0.000009;-0.000014;0.000004;
0.017780;0.953145;-1.368362;0.415217;0.000010;-0.000014;0.000004;
0.017790;0.956375;-1.367379;0.411004;0.000010;-0.000014;0.000004;
0.017800;0.959596;-1.366383;0.406787;0.000010;-0.000014;0.000004;
0.017810;0.962808;-1.365374;0.402566;0.000010;-0.000014;0.000004;
0.017820;0.966010;-1.364351;0.398341;0.000010;-0.000014;0.000004;
0.017830;0.969202;-1.363315;0.394113;0.000010;-0.000014;0.000004;
0.017840;0.972385;-1.362265;0.389880;0.000010;-0.000014;0.000004;
0.017850;0.975558;-1.361202;0.385644;0.000010;-0.000014;0.000004;
0.017860;0.978722;-1.360125;0.381403;0.000010;-0.000014;0.000004;
0.017870;0.981876;-1.359035;0.377159;0.000010;-0.000014;0.000004;
0.017880;0.985020;-1.357931;0.372911;0.000010;-0.000014;0.000004;
0.017890;0.988154;-1.356814;0.368660;0.000010;-0.000014;0.000004;
0.017900;0.991279;-1.355684;0.364405;0.000010;-0.000014;0.000004;
0.017910;0.994394;-1.354540;0.360146;0.000010;-0.000014;0.000004;
0.017920;0.997499;-1.353383;0.355884;0.000010;-0.000014;0.000004;
0.017930;1.000595;-1.352213;0.351618;0.000010;-0.000014;0.000004;
0.017940;1.003680;-1.351029;0.347349;0.000010;-0.000014;0.000003;
0.017950;1.006756;-1.349832;0.343076;0.000010;-0.000013;0.000003;
0.017960;1.009821;-1.348621;0.338800;0.000010;-0.000013;0.000003;
0.017970;1.012877;-1.347398;0.334521;0.000010;-0.000013;0.000003;
0.017980;1.015923;-1.346161;0.330238;0.000010;-0.000013;0.000003;
0.017990;1.018958;-1.344910;0.325952;0.000010;-0.000013;0.000003;
0.018000;1.021984;-1.343647;0.321663;0.000010;-0.000013;0.000003;
0.018010;1.024999;-1.342370;0.317370;0.000010;-0.000013;0.000003;
0.018020;1.028005;-1.341080;0.313075;0.000010;-0.000013;0.000003;
0.018030;1.031000;-1.339776;0.308776;0.000010;-0.000013;0.000003;
0.018040;1.033985;-1.338460;0.304475;0.000010;-0.000013;0.000003;
0.018050;1.036960;-1.337130;0.300170;0.000010;-0.000013;0.000003;
0.018060;1.039924;-1.335787;0.295862;0.000010;-0.000013;0.000003;
0.018070;1.042879;-1.334431;0.291552;0.000010;-0.000013;0.000003;
0.018080;1.045823;-1.333061;0.287239;0.000010;-0.000013;0.000003;
0.018090;1.048757;-1.331679;0.282922;0.000010;-0.000013;0.000003;
0.018100;1.051680;-1.330283;0.278603;0.000011;-0.000013;0.000003;
0.018110;1.054593;-1.328875;0.274282;0.000011;-0.000013;0.000003;
0.018120;1.057496;-1.327453;0.269957;0.000011;-0.000013;0.000003;
0.018130;1.060388;-1.326018;0.265630;0.000011;-0.000013;0.000003;
0.018140;1.063269;-1.324570;0.261300;0.000011;-0.000013;0.000003;
0.018150;1.066141;-1.323108;0.256968;0.000011;-0.000013;0.000003;
0.018160;1.069001;-1.321634;0.252633;0.000011;-0.000013;0.000003;
0.018170;1.071851;-1.320147;0.248296;0.000011;-0.000013;0.000002;
0.018180;1.074691;-1.318647;0.243956;0.000011;-0.000013;0.000002;
0.018190;1.077520;-1.317133;0.239613;0.000011;-0.000013;0.000002;
0.018200;1.080338;-1.315607;0.235269;0.000011;-0.000013;0.000002;
0.018210;1.083146;-1.314068;0.230922;0.000011;-0.000013;0.000002;
0.018220;1.085943;-1.312516;0.226573;0.000011;-0.000013;0.000002;
0.018230;1.088729;-1.310950;0.222221;0.000011;-0.000013;0.000002;
0.018240;1.091505;-1.309372;0.217868;0.000011;-0.000013;0.000002;
0.018250;1.094269;-1.307781;0.213512;0.000011;-0.000013;0.000002;
0.018260;1.097023;-1.306177;0.209154;0.000011;-0.000013;0.000002;
0.018270;1.099766;-1.304560;0.204794;0.000011;-0.000013;0.000002;
0.018280;1.102498;-1.302931;0.200432;0.000011;-0.000013;0.000002;
0.018290;1.105220;-1.301288;0.196068;0.000011;-0.000013;0.000002;
0.018300;1.107930;-1.299633;0.191702;0.000011;-0.000013;0.000002;
0.018310;1.110630;-1.297964;0.187335;0.000011;-0.000013;0.000002;
0.018320;1.113318;-1.296283;0.182965;0.000011;-0.000013;0.000002;
0.018330;1.115996;-1.294589;0.178593;0.000011;-0.000013;0.000002;
0.018340;1.118662;-1.292883;0.174220;0.000011;-0.000013;0.000002;
0.018350;1.121318;-1.291163;0.169845;0.000011;-0.000013;0.000002;
0.018360;1.123962;-1.289431;0.165469;0.000011;-0.000013;0.000002;
0.018370;1.126596;-1.287686;0.161091;0.000011;-0.000013;0.000002;
0.018380;1.129218;-1.285929;0.156711;0.000011;-0.000013;0.000002;
0.018390;1.131829;-1.284158;0.152329;0.000011;-0.000013;0.000002;
0.018400;1.134429;-1.282375;0.147947;0.000011;-0.000013;0.000001;
0.018410;1.137018;-1.280580;0.143562;0.000011;-0.000013;0.000001;
0.018420;1.139595;-1.278772;0.139176;0.000011;-0.000013;0.000001;
0.018430;1.142161;-1.276951;0.134789;0.000011;-0.000013;0.000001;
0.018440;1.144716;-1.275117;0.130401;0.000011;-0.000013;0.000001;
0.018450;1.147260;-1.273271;0.126011;0.000011;-0.000013;0.000001;
0.018460;1.149792;-1.271413;0.121620;0.000011;-0.000013;0.000001;
0.018470;1.152313;-1.269541;0.117228;0.000012;-0.000013;0.000001;
0.018480;1.154823;-1.267658;0.112835;0.000012;-0.000013;0.000001;
0.018490;1.157321;-1.265762;0.108440;0.000012;-0.000013;0.000001;
0.018500;1.159808;-1.263853;0.104045;0.000012;-0.000013;0.000001;
0.018510;1.162283;-1.261932;0.099648;0.000012;-0.000013;0.000001;
0.018520;1.164747;-1.259998;0.095251;0.000012;-0.000013;0.000001;
0.018530;1.167200;-1.258052;0.090852;0.000012;-0.000013;0.000001;
0.018540;1.169641;-1.256093;0.086453;0.000012;-0.000013;0.000001;
0.018550;1.172070;-1.254123;0.082053;0.000012;-0.000013;0.000001;
0.018560;1.174488;-1.252139;0.077652;0.000012;-0.000013;0.000001;
0.018570;1.176894;-1.250144;0.073250;0.000012;-0.000013;0.000001;
0.018580;1.179288;-1.248136;0.068847;0.000012;-0.000012;0.000001;
0.018590;1.181671;-1.246116;0.064444;0.000012;-0.000012;0.000001;
0.018600;1.184043;-1.244083;0.060040;0.000012;-0.000012;0.000001;
0.018610;1.186402;-1.242038;0.055636;0.000012;-0.000012;0.000001;
0.018620;1.188750;-1.239981;0.051231;0.000012;-0.000012;0.000001;
0.018630;1.191086;-1.237912;0.046825;0.000012;-0.000012;0.000000;
0.018640;1.193411;-1.235830;0.042419;0.000012;-0.000012;0.000000;
0.018650;1.195723;-1.233736;0.038013;0.000012;-0.000012;0.000000;
0.018660;1.198024;-1.231630;0.033606;0.000012;-0.000012;0.000000;
0.018670;1.200313;-1.229512;0.029199;0.000012;-0.000012;0.000000;
0.018680;1.202590;-1.227382;0.024792;0.000012;-0.000012;0.000000;
0.018690;1.204855;-1.225240;0.020384;0.000012;-0.000012;0.000000;
0.018700;1.207109;-1.223085;0.015977;0.000012;-0.000012;0.000000;
0.018710;1.209350;-1.220919;0.011569;0.000012;-0.000012;0.000000;
0.018720;1.211580;-1.218740;0.007161;0.000012;-0.000012;0.000000;
0.018730;1.213797;-1.216550;0.002752;0.000012;-0.000012;0.000000;
0.018740;1.216003;-1.214347;-0.001656;0.000012;-0.000012;-0.000000;
0.018750;1.218196;-1.212132;-0.006064;0.000012;-0.000012;-0.000000;
0.018760;1.220378;-1.209906;-0.010472;0.000012;-0.000012;-0.000000;
0.018770;1.222547;-1.207667;-0.014880;0.000012;-0.000012;-0.000000;
0.018780;1.224705;-1.205417;-0.019288;0.000012;-0.000012;-0.000000;
0.018790;1.226850;-1.203155;-0.023695;0.000012;-0.000012;-0.000000;
0.018800;1.228983;-1.200881;-0.028103;0.000012;-0.000012;-0.000000;
0.018810;1.231105;-1.198595;-0.032510;0.000012;-0.000012;-0.000000;
0.018820;1.233214;-1.196297;-0.036917;0.000012;-0.000012;-0.000000;
0.018830;1.235310;-1.193987;-0.041323;0.000012;-0.000012;-0.000000;
0.018840;1.237395;-1.191666;-0.045729;0.000012;-0.000012;-0.000000;
0.018850;1.239467;-1.189332;-0.050135;0.000012;-0.000012;-0.000001;
0.018860;1.241527;-1.186987;-0.054540;0.000012;-0.000012;-0.000001;
0.018870;1.243575;-1.184631;-0.058945;0.000012;-0.000012;-0.000001;
0.018880;1.245611;-1.182262;-0.063349;0.000012;-0.000012;-0.000001;
0.018890;1.247634;-1.179882;-0.067752;0.000012;-0.000012;-0.000001;
0.018900;1.249645;-1.177491;-0.072155;0.000012;-0.000012;-0.000001;
0.018910;1.251644;-1.175087;-0.076557;0.000013;-0.000012;-0.000001;
0.018920;1.253630;-1.172673;-0.080958;0.000013;-0.000012;-0.000001;
0.018930;1.255604;-1.170246;-0.085358;0.000013;-0.000012;-0.000001;
0.018940;1.257566;-1.167808;-0.089758;0.000013;-0.000012;-0.000001;
0.018950;1.259515;-1.165359;-0.094157;0.000013;-0.000012;-0.000001;
0.018960;1.261452;-1.162898;-0.098554;0.000013;-0.000012;-0.000001;
0.018970;1.263376;-1.160425;-0.102951;0.000013;-0.000012;-0.000001;
0.018980;1.265288;-1.157941;-0.107347;0.000013;-0.000012;-0.000001;
0.018990;1.267187;-1.155446;-0.111742;0.000013;-0.000012;-0.000001;
0.019000;1.269074;-1.152939;-0.116135;0.000013;-0.000012;-0.000001;
0.019010;1.270948;-1.150421;-0.120528;0.000013;-0.000012;-0.000001;
0.019020;1.272810;-1.147891;-0.124919;0.000013;-0.000011;-0.000001;
0.019030;1.274659;-1.145350;-0.129309;0.000013;-0.000011;-0.000001;
0.019040;1.276496;-1.142798;-0.133698;0.000013;-0.000011;-0.000001;
0.019050;1.278320;-1.140235;-0.138085;0.000013;-0.000011;-0.000001;
0.019060;1.280131;-1.137660;-0.142471;0.000013;-0.000011;-0.000001;
0.019070;1.281930;-1.135074;-0.146856;0.000013;-0.000011;-0.000001;
0.019080;1.283716;-1.132477;-0.151239;0.000013;-0.000011;-0.000002;
0.019090;1.285489;-1.129869;-0.155621;0.000013;-0.000011;-0.000002;
0.019100;1.287250;-1.127249;-0.160001;0.000013;-0.000011;-0.000002;
0.019110;1.288998;-1.124619;-0.164380;0.000013;-0.000011;-0.000002;
0.019120;1.290734;-1.121977;-0.168757;0.000013;-0.000011;-0.000002;
0.019130;1.292456;-1.119324;-0.173132;0.000013;-0.000011;-0.000002;
0.019140;1.294166;-1.116660;-0.177506;0.000013;-0.000011;-0.000002;
0.019150;1.295863;-1.113986;-0.181878;0.000013;-0.000011;-0.000002;
0.019160;1.297547;-1.111300;-0.186248;0.000013;-0.000011;-0.000002;
0.019170;1.299219;-1.108603;-0.190616;0.000013;-0.000011;-0.000002;
0.019180;1.300877;-1.105895;-0.194982;0.000013;-0.000011;-0.000002;
0.019190;1.302523;-1.103177;-0.199347;0.000013;-0.000011;-0.000002;
0.019200;1.304156;-1.100447;-0.203709;0.000013;-0.000011;-0.000002;
0.019210;1.305776;-1.097707;-0.208070;0.000013;-0.000011;-0.000002;
0.019220;1.307383;-1.094955;-0.212428;0.000013;-0.000011;-0.000002;
0.019230;1.308978;-1.092193;-0.216784;0.000013;-0.000011;-0.000002;
0.019240;1.310559;-1.089421;-0.221138;0.000013;-0.000011;-0.000002;
0.019250;1.312127;-1.086637;-0.225490;0.000013;-0.000011;-0.000002;
0.019260;1.313683;-1.083843;-0.229840;0.000013;-0.000011;-0.000002;
0.019270;1.315225;-1.081038;-0.234188;0.000013;-0.000011;-0.000002;
0.019280;1.316755;-1.078222;-0.238533;0.000013;-0.000011;-0.000002;
0.019290;1.318271;-1.075396;-0.242876;0.000013;-0.000011;-0.000002;
0.019300;1.319775;-1.072559;-0.247216;0.000013;-0.000011;-0.000002;
0.019310;1.321265;-1.069711;-0.251554;0.000013;-0.000011;-0.000003;
0.019320;1.322743;-1.066853;-0.255890;0.000013;-0.000011;-0.000003;
0.019330;1.324207;-1.063985;-0.260223;0.000013;-0.000011;-0.000003;
0.019340;1.325659;-1.061106;-0.264553;0.000013;-0.000011;-0.000003;
0.019350;1.327097;-1.058216;-0.268881;0.000013;-0.000011;-0.000003;
0.019360;1.328522;-1.055316;-0.273206;0.000013;-0.000011;-0.000003;
0.019370;1.329934;-1.052406;-0.277528;0.000013;-0.000011;-0.000003;
0.019380;1.331333;-1.049485;-0.281848;0.000013;-0.000010;-0.000003;
0.019390;1.332719;-1.046554;-0.286165;0.000013;-0.000010;-0.000003;
0.019400;1.334091;-1.043612;-0.290479;0.000013;-0.000010;-0.000003;
0.019410;1.335451;-1.040660;-0.294790;0.000013;-0.000010;-0.000003;
0.019420;1.336797;-1.037698;-0.299099;0.000013;-0.000010;-0.000003;
0.019430;1.338130;-1.034726;-0.303404;0.000013;-0.000010;-0.000003;
0.019440;1.339450;-1.031744;-0.307706;0.000013;-0.000010;-0.000003;
0.019450;1.340757;-1.028751;-0.312006;0.000013;-0.000010;-0.000003;
0.019460;1.342050;-1.025748;-0.316302;0.000013;-0.000010;-0.000003;
0.019470;1.343330;-1.022735;-0.320595;0.000013;-0.000010;-0.000003;
0.019480;1.344597;-1.019712;-0.324885;0.000013;-0.000010;-0.000003;
0.019490;1.345851;-1.016679;-0.329172;0.000013;-0.000010;-0.000003;
0.019500;1.347091;-1.013636;-0.333455;0.000013;-0.000010;-0.000003;
0.019510;1.348318;-1.010582;-0.337736;0.000013;-0.000010;-0.000003;
0.019520;1.349532;-1.007519;-0.342013;0.000013;-0.000010;-0.000003;
0.019530;1.350732;-1.004446;-0.346286;0.000014;-0.000010;-0.000003;
0.019540;1.351919;-1.001363;-0.350556;0.000014;-0.000010;-0.000004;
0.019550;1.353093;-0.998270;-0.354823;0.000014;-0.000010;-0.000004;
0.019560;1.354254;-0.995168;-0.359086;0.000014;-0.000010;-0.000004;
0.019570;1.355401;-0.992055;-0.363346;0.000014;-0.000010;-0.000004;
0.019580;1.356534;-0.988933;-0.367602;0.000014;-0.000010;-0.000004;
0.019590;1.357655;-0.985801;-0.371854;0.000014;-0.000010;-0.000004;
0.019600;1.358761;-0.982659;-0.376103;0.000014;-0.000010;-0.000004;
0.019610;1.359855;-0.979507;-0.380348;0.000014;-0.000010;-0.000004;
0.019620;1.360935;-0.976346;-0.384589;0.000014;-0.000010;-0.000004;
0.019630;1.362002;-0.973175;-0.388826;0.000014;-0.000010;-0.000004;
0.019640;1.363055;-0.969995;-0.393060;0.000014;-0.000010;-0.000004;
0.019650;1.364094;-0.966805;-0.397290;0.000014;-0.000010;-0.000004;
0.019660;1.365121;-0.963605;-0.401516;0.000014;-0.000010;-0.000004;
0.019670;1.366133;-0.960396;-0.405737;0.000014;-0.000010;-0.000004;
0.019680;1.367133;-0.957178;-0.409955;0.000014;-0.000010;-0.000004;
0.019690;1.368119;-0.953950;-0.414169;0.000014;-0.000010;-0.000004;
0.019700;1.369091;-0.950712;-0.418379;0.000014;-0.000010;-0.000004;
0.019710;1.370050;-0.947465;-0.422584;0.000014;-0.000009;-0.000004;
0.019720;1.370995;-0.944209;-0.426786;0.000014;-0.000009;-0.000004;
0.019730;1.371927;-0.940944;-0.430983;0.000014;-0.000009;-0.000004;
0.019740;1.372845;-0.937669;-0.435176;0.000014;-0.000009;-0.000004;
0.019750;1.373750;-0.934385;-0.439365;0.000014;-0.000009;-0.000004;
0.019760;1.374641;-0.931092;-0.443549;0.000014;-0.000009;-0.000004;
0.019770;1.375518;-0.927789;-0.447729;0.000014;-0.000009;-0.000004;
0.019780;1.376382;-0.924478;-0.451904;0.000014;-0.000009;-0.000005;
0.019790;1.377232;-0.921157;-0.456075;0.000014;-0.000009;-0.000005;
