time;EmtTfoYD_circuit_vPrimA;EmtTfoYD_circuit_vSecA;EmtTfoYD_circuit_vSecB;EmtTfoYD_circuit_vSecC;
0.062350;1.047490;0.799411;-0.257967;-0.541443;
0.062360;1.044500;0.798893;-0.255534;-0.543358;
0.062370;1.041500;0.798367;-0.253098;-0.545268;
0.062380;1.038489;0.797833;-0.250660;-0.547173;
0.062390;1.035468;0.797291;-0.248219;-0.549072;
0.062400;1.032437;0.796741;-0.245776;-0.550965;
0.062410;1.029395;0.796184;-0.243330;-0.552854;
0.062420;1.026344;0.795618;-0.240882;-0.554736;
0.062430;1.023282;0.795045;-0.238432;-0.556614;
0.062440;1.020210;0.794464;-0.235979;-0.558485;
0.062450;1.017129;0.793875;-0.233524;-0.560352;
0.062460;1.014037;0.793279;-0.231066;-0.562212;
0.062470;1.010935;0.792674;-0.228607;-0.564068;
0.062480;1.007823;0.792062;-0.226145;-0.565917;
0.062490;1.004701;0.791442;-0.223680;-0.567761;
0.062500;1.001570;0.790814;-0.221214;-0.569600;
0.062510;0.998428;0.790178;-0.218745;-0.571432;
0.062520;0.995277;0.789534;-0.216275;-0.573260;
0.062530;0.992115;0.788883;-0.213802;-0.575081;
0.062540;0.988944;0.788224;-0.211327;-0.576897;
0.062550;0.985763;0.787557;-0.208850;-0.578707;
0.062560;0.982573;0.786882;-0.206370;-0.580511;
0.062570;0.979373;0.786199;-0.203889;-0.582310;
0.062580;0.976163;0.785509;-0.201406;-0.584103;
0.062590;0.972943;0.784811;-0.198921;-0.585890;
0.062600;0.969714;0.784105;-0.196434;-0.587672;
0.062610;0.966475;0.783392;-0.193945;-0.589447;
0.062620;0.963227;0.782671;-0.191454;-0.591217;
0.062630;0.959969;0.781942;-0.188961;-0.592981;
0.062640;0.956702;0.781205;-0.186466;-0.594739;
0.062650;0.953425;0.780461;-0.183969;-0.596491;
0.062660;0.950139;0.779709;-0.181471;-0.598238;
0.062670;0.946844;0.778949;-0.178971;-0.599978;
0.062680;0.943539;0.778181;-0.176469;-0.601713;
0.062690;0.940225;0.777406;-0.173965;-0.603441;
0.062700;0.936901;0.776623;-0.171460;-0.605164;
0.062710;0.933569;0.775833;-0.168952;-0.606880;
0.062720;0.930227;0.775035;-0.166444;-0.608591;
0.062730;0.926876;0.774229;-0.163933;-0.610296;
0.062740;0.923516;0.773415;-0.161421;-0.611994;
0.062750;0.920146;0.772594;-0.158908;-0.613687;
0.062760;0.916768;0.771766;-0.156392;-0.615373;
0.062770;0.913380;0.770929;-0.153876;-0.617054;
0.062780;0.909984;0.770086;-0.151357;-0.618728;
0.062790;0.906579;0.769234;-0.148837;-0.620396;
0.062800;0.903164;0.768375;-0.146316;-0.622059;
0.062810;0.899741;0.767508;-0.143794;-0.623715;
0.062820;0.896309;0.766634;-0.141269;-0.625364;
0.062830;0.892868;0.765752;-0.138744;-0.627008;
0.062840;0.889418;0.764863;-0.136217;-0.628646;
0.062850;0.885959;0.763966;-0.133689;-0.630277;
0.062860;0.882492;0.763061;-0.131159;-0.631902;
0.062870;0.879016;0.762149;-0.128629;-0.633521;
0.062880;0.875531;0.761230;-0.126096;-0.635133;
0.062890;0.872038;0.760303;-0.123563;-0.636740;
0.062900;0.868536;0.759368;-0.121029;-0.638340;
0.062910;0.865025;0.758426;-0.118493;-0.639933;
0.062920;0.861506;0.757477;-0.115956;-0.641521;
0.062930;0.857978;0.756520;-0.113418;-0.643102;
0.062940;0.854442;0.755555;-0.110879;-0.644676;
0.062950;0.850898;0.754583;-0.108338;-0.646245;
0.062960;0.847345;0.753604;-0.105797;-0.647807;
0.062970;0.843784;0.752617;-0.103255;-0.649362;
0.062980;0.840214;0.751623;-0.100711;-0.650912;
0.062990;0.836636;0.750621;-0.098167;-0.652454;
0.063000;0.833050;0.749612;-0.095621;-0.653991;
0.063010;0.829456;0.748596;-0.093075;-0.655520;
0.063020;0.825853;0.747572;-0.090528;-0.657044;
0.063030;0.822242;0.746540;-0.087980;-0.658561;
0.063040;0.818624;0.745502;-0.085431;-0.660071;
0.063050;0.814997;0.744456;-0.082881;-0.661575;
0.063060;0.811362;0.743403;-0.080330;-0.663072;
0.063070;0.807719;0.742342;-0.077779;-0.664563;
0.063080;0.804068;0.741274;-0.075226;-0.666047;
0.063090;0.800409;0.740199;-0.072674;-0.667525;
0.063100;0.796742;0.739116;-0.070120;-0.668996;
0.063110;0.793068;0.738026;-0.067565;-0.670461;
0.063120;0.789385;0.736929;-0.065010;-0.671919;
0.063130;0.785695;0.735825;-0.062455;-0.673370;
0.063140;0.781997;0.734713;-0.059898;-0.674814;
0.063150;0.778291;0.733594;-0.057342;-0.676252;
0.063160;0.774578;0.732468;-0.054784;-0.677684;
0.063170;0.770857;0.731334;-0.052226;-0.679108;
0.063180;0.767128;0.730194;-0.049668;-0.680526;
0.063190;0.763392;0.729046;-0.047109;-0.681937;
0.063200;0.759648;0.727891;-0.044549;-0.683342;
0.063210;0.755897;0.726729;-0.041989;-0.684739;
0.063220;0.752138;0.725559;-0.039429;-0.686130;
0.063230;0.748372;0.724383;-0.036868;-0.687514;
0.063240;0.744599;0.723199;-0.034307;-0.688892;
0.063250;0.740818;0.722008;-0.031746;-0.690262;
0.063260;0.737030;0.720810;-0.029184;-0.691626;
0.063270;0.733234;0.719605;-0.026622;-0.692983;
0.063280;0.729431;0.718393;-0.024060;-0.694333;
0.063290;0.725622;0.717173;-0.021497;-0.695676;
0.063300;0.721804;0.715947;-0.018934;-0.697013;
0.063310;0.717980;0.714714;-0.016371;-0.698342;
0.063320;0.714149;0.713473;-0.013808;-0.699665;
0.063330;0.710311;0.712226;-0.011245;-0.700980;
0.063340;0.706465;0.710971;-0.008682;-0.702289;
0.063350;0.702613;0.709709;-0.006118;-0.703591;
0.063360;0.698754;0.708441;-0.003555;-0.704886;
0.063370;0.694888;0.707165;-0.000991;-0.706174;
0.063380;0.691015;0.705883;0.001572;-0.707455;
0.063390;0.687135;0.704593;0.004136;-0.708729;
0.063400;0.683248;0.703297;0.006699;-0.709996;
0.063410;0.679355;0.701993;0.009262;-0.711256;
0.063420;0.675455;0.700683;0.011826;-0.712509;
0.063430;0.671548;0.699366;0.014389;-0.713755;
0.063440;0.667635;0.698042;0.016952;-0.714994;
0.063450;0.663715;0.696711;0.019515;-0.716225;
0.063460;0.659789;0.695373;0.022077;-0.717450;
0.063470;0.655856;0.694028;0.024640;-0.718668;
0.063480;0.651916;0.692676;0.027202;-0.719878;
0.063490;0.647970;0.691318;0.029764;-0.721082;
0.063500;0.644018;0.689953;0.032326;-0.722278;
0.063510;0.640059;0.688580;0.034887;-0.723468;
0.063520;0.636094;0.687202;0.037448;-0.724650;
0.063530;0.632123;0.685816;0.040009;-0.725825;
0.063540;0.628146;0.684423;0.042569;-0.726992;
0.063550;0.624162;0.683024;0.045129;-0.728153;
0.063560;0.620172;0.681618;0.047688;-0.729306;
0.063570;0.616176;0.680206;0.050247;-0.730453;
0.063580;0.612174;0.678786;0.052805;-0.731592;
0.063590;0.608166;0.677360;0.055363;-0.732723;
0.063600;0.604152;0.675927;0.057921;-0.733848;
0.063610;0.600132;0.674488;0.060477;-0.734965;
0.063620;0.596106;0.673042;0.063034;-0.736075;
0.063630;0.592074;0.671589;0.065589;-0.737178;
0.063640;0.588037;0.670130;0.068144;-0.738274;
0.063650;0.583993;0.668664;0.070698;-0.739362;
0.063660;0.579944;0.667191;0.073252;-0.740443;
0.063670;0.575889;0.665712;0.075805;-0.741516;
0.063680;0.571828;0.664226;0.078357;-0.742583;
0.063690;0.567762;0.662734;0.080908;-0.743642;
0.063700;0.563690;0.661235;0.083458;-0.744693;
0.063710;0.559613;0.659730;0.086008;-0.745738;
0.063720;0.555530;0.658218;0.088557;-0.746775;
0.063730;0.551441;0.656699;0.091105;-0.747804;
0.063740;0.547347;0.655175;0.093652;-0.748826;
0.063750;0.543248;0.653643;0.096198;-0.749841;
0.063760;0.539143;0.652106;0.098743;-0.750849;
0.063770;0.535033;0.650561;0.101287;-0.751849;
0.063780;0.530918;0.649011;0.103830;-0.752841;
0.063790;0.526797;0.647454;0.106373;-0.753826;
0.063800;0.522672;0.645890;0.108914;-0.754804;
0.063810;0.518541;0.644320;0.111454;-0.755774;
0.063820;0.514405;0.642744;0.113993;-0.756737;
0.063830;0.510264;0.641162;0.116530;-0.757692;
0.063840;0.506117;0.639573;0.119067;-0.758640;
0.063850;0.501966;0.637978;0.121603;-0.759580;
0.063860;0.497810;0.636376;0.124137;-0.760513;
0.063870;0.493649;0.634769;0.126670;-0.761439;
0.063880;0.489483;0.633155;0.129202;-0.762356;
0.063890;0.485313;0.631534;0.131732;-0.763267;
0.063900;0.481137;0.629908;0.134262;-0.764170;
0.063910;0.476957;0.628275;0.136789;-0.765065;
0.063920;0.472772;0.626636;0.139316;-0.765952;
0.063930;0.468583;0.624991;0.141841;-0.766833;
0.063940;0.464388;0.623340;0.144365;-0.767705;
0.063950;0.460190;0.621683;0.146887;-0.768570;
0.063960;0.455986;0.620019;0.149408;-0.769427;
0.063970;0.451778;0.618350;0.151928;-0.770277;
0.063980;0.447566;0.616674;0.154446;-0.771119;
0.063990;0.443349;0.614992;0.156962;-0.771954;
0.064000;0.439128;0.613304;0.159477;-0.772781;
0.064010;0.434903;0.611610;0.161990;-0.773600;
0.064020;0.430673;0.609910;0.164502;-0.774412;
0.064030;0.426439;0.608204;0.167012;-0.775216;
0.064040;0.422201;0.606492;0.169520;-0.776013;
0.064050;0.417959;0.604774;0.172027;-0.776801;
0.064060;0.413712;0.603050;0.174532;-0.777582;
0.064070;0.409462;0.601320;0.177035;-0.778356;
0.064080;0.405207;0.599584;0.179537;-0.779121;
0.064090;0.400948;0.597843;0.182037;-0.779880;
0.064100;0.396686;0.596095;0.184535;-0.780630;
0.064110;0.392419;0.594341;0.187031;-0.781372;
0.064120;0.388149;0.592582;0.189525;-0.782107;
0.064130;0.383875;0.590817;0.192018;-0.782835;
0.064140;0.379597;0.589046;0.194508;-0.783554;
0.064150;0.375315;0.587269;0.196997;-0.784266;
0.064160;0.371030;0.585486;0.199484;-0.784970;
0.064170;0.366741;0.583698;0.201969;-0.785666;
0.064180;0.362448;0.581903;0.204451;-0.786355;
0.064190;0.358152;0.580103;0.206932;-0.787035;
0.064200;0.353852;0.578298;0.209411;-0.787708;
0.064210;0.349549;0.576486;0.211887;-0.788374;
0.064220;0.345242;0.574669;0.214362;-0.789031;
0.064230;0.340932;0.572846;0.216834;-0.789681;
0.064240;0.336618;0.571018;0.219305;-0.790322;
0.064250;0.332301;0.569184;0.221773;-0.790956;
0.064260;0.327981;0.567344;0.224239;-0.791583;
0.064270;0.323658;0.565499;0.226702;-0.792201;
0.064280;0.319331;0.563648;0.229164;-0.792812;
0.064290;0.315002;0.561791;0.231623;-0.793414;
0.064300;0.310669;0.559929;0.234080;-0.794009;
0.064310;0.306333;0.558062;0.236535;-0.794597;
0.064320;0.301994;0.556189;0.238987;-0.795176;
0.064330;0.297652;0.554310;0.241437;-0.795747;
0.064340;0.293307;0.552426;0.243884;-0.796311;
0.064350;0.288959;0.550537;0.246329;-0.796866;
0.064360;0.284609;0.548642;0.248772;-0.797414;
0.064370;0.280256;0.546742;0.251212;-0.797954;
0.064380;0.275899;0.544836;0.253650;-0.798486;
0.064390;0.271541;0.542925;0.256085;-0.799011;
0.064400;0.267179;0.541009;0.258518;-0.799527;
0.064410;0.262815;0.539087;0.260948;-0.800035;
0.064420;0.258448;0.537160;0.263376;-0.800536;
0.064430;0.254079;0.535228;0.265801;-0.801028;
0.064440;0.249707;0.533290;0.268223;-0.801513;
0.064450;0.245333;0.531347;0.270643;-0.801990;
0.064460;0.240956;0.529399;0.273060;-0.802459;
0.064470;0.236577;0.527445;0.275474;-0.802920;
0.064480;0.232195;0.525487;0.277886;-0.803373;
0.064490;0.227812;0.523523;0.280295;-0.803818;
0.064500;0.223426;0.521554;0.282701;-0.804255;
0.064510;0.219037;0.519580;0.285105;-0.804685;
0.064520;0.214647;0.517601;0.287505;-0.805106;
0.064530;0.210255;0.515617;0.289903;-0.805519;
0.064540;0.205860;0.513627;0.292298;-0.805925;
0.064550;0.201463;0.511633;0.294690;-0.806322;
0.064560;0.197065;0.509633;0.297079;-0.806712;
0.064570;0.192664;0.507629;0.299465;-0.807093;
0.064580;0.188262;0.505619;0.301848;-0.807467;
0.064590;0.183858;0.503604;0.304228;-0.807832;
0.064600;0.179452;0.501585;0.306605;-0.808190;
0.064610;0.175044;0.499560;0.308979;-0.808540;
0.064620;0.170634;0.497531;0.311351;-0.808881;
0.064630;0.166223;0.495497;0.313719;-0.809215;
0.064640;0.161810;0.493457;0.316083;-0.809541;
0.064650;0.157396;0.491413;0.318445;-0.809859;
0.064660;0.152980;0.489364;0.320804;-0.810168;
0.064670;0.148562;0.487311;0.323159;-0.810470;
0.064680;0.144143;0.485252;0.325512;-0.810764;
0.064690;0.139722;0.483189;0.327861;-0.811050;
0.064700;0.135301;0.481120;0.330207;-0.811327;
0.064710;0.130878;0.479048;0.332549;-0.811597;
0.064720;0.126453;0.476970;0.334889;-0.811859;
0.064730;0.122027;0.474888;0.337225;-0.812112;
0.064740;0.117600;0.472801;0.339557;-0.812358;
0.064750;0.113172;0.470709;0.341887;-0.812596;
0.064760;0.108743;0.468613;0.344213;-0.812825;
0.064770;0.104313;0.466512;0.346535;-0.813047;
0.064780;0.099882;0.464406;0.348854;-0.813261;
0.064790;0.095449;0.462296;0.351170;-0.813466;
0.064800;0.091016;0.460181;0.353482;-0.813664;
0.064810;0.086582;0.458062;0.355791;-0.813853;
0.064820;0.082147;0.455938;0.358096;-0.814035;
0.064830;0.077711;0.453810;0.360398;-0.814208;
0.064840;0.073275;0.451677;0.362696;-0.814374;
0.064850;0.068837;0.449540;0.364991;-0.814531;
0.064860;0.064400;0.447399;0.367282;-0.814680;
0.064870;0.059961;0.445253;0.369569;-0.814822;
0.064880;0.055522;0.443102;0.371853;-0.814955;
0.064890;0.051082;0.440947;0.374133;-0.815080;
0.064900;0.046642;0.438788;0.376409;-0.815197;
0.064910;0.042201;0.436625;0.378682;-0.815306;
0.064920;0.037760;0.434457;0.380951;-0.815407;
0.064930;0.033319;0.432285;0.383216;-0.815500;
0.064940;0.028877;0.430108;0.385477;-0.815585;
0.064950;0.024435;0.427928;0.387735;-0.815662;
0.064960;0.019992;0.425743;0.389988;-0.815731;
0.064970;0.015550;0.423554;0.392238;-0.815792;
0.064980;0.011107;0.421361;0.394484;-0.815845;
0.064990;0.006664;0.419163;0.396726;-0.815890;
0.065000;0.002221;0.416962;0.398964;-0.815926;
0.065010;-0.002221;0.414756;0.401199;-0.815955;
0.065020;-0.006664;0.412546;0.403429;-0.815975;
0.065030;-0.011107;0.410333;0.405655;-0.815988;
0.065040;-0.015550;0.408115;0.407878;-0.815992;
0.065050;-0.019992;0.405893;0.410096;-0.815989;
0.065060;-0.024435;0.403667;0.412310;-0.815977;
0.065070;-0.028877;0.401437;0.414520;-0.815957;
0.065080;-0.033319;0.399203;0.416726;-0.815930;
0.065090;-0.037760;0.396966;0.418928;-0.815894;
0.065100;-0.042201;0.394724;0.421126;-0.815850;
0.065110;-0.046642;0.392478;0.423320;-0.815798;
0.065120;-0.051082;0.390229;0.425509;-0.815738;
0.065130;-0.055522;0.387976;0.427694;-0.815670;
0.065140;-0.059961;0.385719;0.429875;-0.815594;
0.065150;-0.064400;0.383458;0.432052;-0.815510;
0.065160;-0.068837;0.381193;0.434225;-0.815418;
0.065170;-0.073275;0.378924;0.436393;-0.815318;
0.065180;-0.077711;0.376652;0.438557;-0.815209;
0.065190;-0.082147;0.374376;0.440717;-0.815093;
0.065200;-0.086582;0.372097;0.442872;-0.814969;
0.065210;-0.091016;0.369813;0.445023;-0.814836;
0.065220;-0.095449;0.367526;0.447169;-0.814696;
0.065230;-0.099882;0.365236;0.449312;-0.814547;
0.065240;-0.104313;0.362942;0.451449;-0.814391;
0.065250;-0.108743;0.360644;0.453582;-0.814226;
0.065260;-0.113172;0.358343;0.455711;-0.814054;
0.065270;-0.117600;0.356038;0.457835;-0.813873;
0.065280;-0.122027;0.353729;0.459955;-0.813684;
0.065290;-0.126453;0.351417;0.462070;-0.813488;
0.065300;-0.130878;0.349102;0.464181;-0.813283;
0.065310;-0.135301;0.346783;0.466287;-0.813070;
0.065320;-0.139722;0.344461;0.468388;-0.812849;
0.065330;-0.144143;0.342135;0.470485;-0.812621;
0.065340;-0.148562;0.339807;0.472577;-0.812384;
0.065350;-0.152980;0.337474;0.474665;-0.812139;
0.065360;-0.157396;0.335138;0.476748;-0.811886;
0.065370;-0.161810;0.332800;0.478826;-0.811625;
0.065380;-0.166223;0.330457;0.480899;-0.811356;
0.065390;-0.170634;0.328112;0.482968;-0.811080;
0.065400;-0.175044;0.325763;0.485032;-0.810795;
0.065410;-0.179452;0.323411;0.487091;-0.810502;
0.065420;-0.183858;0.321056;0.489145;-0.810201;
0.065430;-0.188262;0.318698;0.491195;-0.809892;
0.065440;-0.192664;0.316336;0.493239;-0.809575;
0.065450;-0.197065;0.313971;0.495279;-0.809250;
0.065460;-0.201463;0.311604;0.497314;-0.808917;
0.065470;-0.205860;0.309233;0.499344;-0.808577;
0.065480;-0.210255;0.306859;0.501369;-0.808228;
0.065490;-0.214647;0.304482;0.503389;-0.807871;
0.065500;-0.219037;0.302102;0.505404;-0.807506;
0.065510;-0.223426;0.299720;0.507414;-0.807134;
0.065520;-0.227812;0.297334;0.509419;-0.806753;
0.065530;-0.232195;0.294945;0.511419;-0.806364;
0.065540;-0.236577;0.292553;0.513414;-0.805968;
0.065550;-0.240956;0.290159;0.515404;-0.805563;
0.065560;-0.245333;0.287761;0.517389;-0.805150;
0.065570;-0.249707;0.285361;0.519369;-0.804730;
0.065580;-0.254079;0.282958;0.521343;-0.804302;
0.065590;-0.258448;0.280552;0.523313;-0.803865;
0.065600;-0.262815;0.278144;0.525277;-0.803421;
0.065610;-0.267179;0.275732;0.527236;-0.802969;
0.065620;-0.271541;0.273318;0.529190;-0.802509;
0.065630;-0.275899;0.270901;0.531139;-0.802041;
0.065640;-0.280256;0.268482;0.533083;-0.801565;
0.065650;-0.284609;0.266060;0.535021;-0.801081;
0.065660;-0.288959;0.263635;0.536954;-0.800589;
0.065670;-0.293307;0.261208;0.538881;-0.800089;
0.065680;-0.297652;0.258778;0.540804;-0.799582;
0.065690;-0.301994;0.256346;0.542721;-0.799066;
0.065700;-0.306333;0.253911;0.544632;-0.798543;
0.065710;-0.310669;0.251473;0.546538;-0.798011;
0.065720;-0.315002;0.249033;0.548439;-0.797472;
0.065730;-0.319331;0.246591;0.550335;-0.796925;
0.065740;-0.323658;0.244146;0.552225;-0.796371;
0.065750;-0.327981;0.241698;0.554109;-0.795808;
0.065760;-0.332301;0.239249;0.555988;-0.795237;
0.065770;-0.336618;0.236797;0.557862;-0.794659;
0.065780;-0.340932;0.234342;0.559730;-0.794073;
0.065790;-0.345242;0.231886;0.561593;-0.793478;
0.065800;-0.349549;0.229427;0.563450;-0.792876;
0.065810;-0.353852;0.226965;0.565301;-0.792267;
0.065820;-0.358152;0.224502;0.567147;-0.791649;
0.065830;-0.362448;0.222036;0.568987;-0.791024;
0.065840;-0.366741;0.219568;0.570822;-0.790391;
0.065850;-0.371030;0.217098;0.572651;-0.789750;
0.065860;-0.375315;0.214626;0.574475;-0.789101;
0.065870;-0.379597;0.212152;0.576292;-0.788444;
0.065880;-0.383875;0.209676;0.578104;-0.787780;
0.065890;-0.388149;0.207197;0.579911;-0.787108;
0.065900;-0.392419;0.204717;0.581711;-0.786428;
0.065910;-0.396686;0.202234;0.583506;-0.785740;
0.065920;-0.400948;0.199749;0.585295;-0.785045;
0.065930;-0.405207;0.197263;0.587078;-0.784341;
0.065940;-0.409462;0.194775;0.588856;-0.783631;
0.065950;-0.413712;0.192284;0.590628;-0.782912;
0.065960;-0.417959;0.189792;0.592394;-0.782186;
0.065970;-0.422201;0.187298;0.594154;-0.781451;
0.065980;-0.426439;0.184802;0.595908;-0.780710;
0.065990;-0.430673;0.182304;0.597656;-0.779960;
0.066000;-0.434903;0.179804;0.599399;-0.779203;
0.066010;-0.439128;0.177303;0.601135;-0.778438;
0.066020;-0.443349;0.174800;0.602866;-0.777665;
0.066030;-0.447566;0.172295;0.604590;-0.776885;
0.066040;-0.451778;0.169788;0.606309;-0.776097;
0.066050;-0.455986;0.167280;0.608021;-0.775302;
0.066060;-0.460190;0.164770;0.609728;-0.774498;
0.066070;-0.464388;0.162259;0.611429;-0.773687;
0.066080;-0.468583;0.159746;0.613123;-0.772869;
0.066090;-0.472772;0.157231;0.614812;-0.772043;
0.066100;-0.476957;0.154715;0.616494;-0.771209;
0.066110;-0.481137;0.152197;0.618171;-0.770368;
0.066120;-0.485313;0.149678;0.619841;-0.769519;
0.066130;-0.489483;0.147157;0.621505;-0.768662;
0.066140;-0.493649;0.144635;0.623163;-0.767798;
0.066150;-0.497810;0.142111;0.624815;-0.766926;
0.066160;-0.501966;0.139586;0.626461;-0.766047;
0.066170;-0.506117;0.137060;0.628100;-0.765160;
0.066180;-0.510264;0.134532;0.629734;-0.764266;
0.066190;-0.514405;0.132003;0.631361;-0.763364;
0.066200;-0.518541;0.129472;0.632982;-0.762454;
0.066210;-0.522672;0.126941;0.634596;-0.761537;
0.066220;-0.526797;0.124408;0.636205;-0.760613;
0.066230;-0.530918;0.121874;0.637807;-0.759680;
0.066240;-0.535033;0.119338;0.639403;-0.758741;
0.066250;-0.539143;0.116802;0.640992;-0.757794;
0.066260;-0.543248;0.114264;0.642575;-0.756839;
0.066270;-0.547347;0.111725;0.644152;-0.755877;
0.066280;-0.551441;0.109185;0.645723;-0.754908;
0.066290;-0.555530;0.106644;0.647287;-0.753931;
0.066300;-0.559613;0.104102;0.648845;-0.752947;
0.066310;-0.563690;0.101559;0.650396;-0.751955;
0.066320;-0.567762;0.099015;0.651941;-0.750956;
0.066330;-0.571828;0.096470;0.653479;-0.749949;
0.066340;-0.575889;0.093924;0.655011;-0.748935;
0.066350;-0.579944;0.091377;0.656537;-0.747914;
0.066360;-0.583993;0.088829;0.658056;-0.746885;
0.066370;-0.588037;0.086280;0.659568;-0.745849;
0.066380;-0.592074;0.083731;0.661074;-0.744805;
0.066390;-0.596106;0.081180;0.662574;-0.743754;
0.066400;-0.600132;0.078629;0.664067;-0.742696;
0.066410;-0.604152;0.076077;0.665553;-0.741631;
0.066420;-0.608166;0.073525;0.667033;-0.740558;
0.066430;-0.612174;0.070971;0.668507;-0.739478;
0.066440;-0.616176;0.068417;0.669973;-0.738390;
0.066450;-0.620172;0.065862;0.671433;-0.737296;
0.066460;-0.624162;0.063307;0.672887;-0.736194;
0.066470;-0.628146;0.060751;0.674334;-0.735084;
0.066480;-0.632123;0.058194;0.675774;-0.733968;
0.066490;-0.636094;0.055637;0.677207;-0.732844;
0.066500;-0.640059;0.053079;0.678634;-0.731713;
0.066510;-0.644018;0.050520;0.680054;-0.730575;
0.066520;-0.647970;0.047962;0.681468;-0.729429;
0.066530;-0.651916;0.045402;0.682874;-0.728277;
0.066540;-0.655856;0.042843;0.684274;-0.727117;
0.066550;-0.659789;0.040282;0.685667;-0.725950;
0.066560;-0.663715;0.037722;0.687054;-0.724776;
0.066570;-0.667635;0.035161;0.688433;-0.723594;
0.066580;-0.671548;0.032600;0.689806;-0.722406;
0.066590;-0.675455;0.030038;0.691172;-0.721210;
0.066600;-0.679355;0.027476;0.692531;-0.720007;
0.066610;-0.683248;0.024914;0.693884;-0.718798;
0.066620;-0.687135;0.022351;0.695229;-0.717581;
0.066630;-0.691015;0.019789;0.696568;-0.716357;
0.066640;-0.694888;0.017226;0.697900;-0.715126;
0.066650;-0.698754;0.014663;0.699225;-0.713887;
0.066660;-0.702613;0.012100;0.700543;-0.712642;
0.066670;-0.706465;0.009536;0.701854;-0.711390;
0.066680;-0.710311;0.006973;0.703158;-0.710131;
0.066690;-0.714149;0.004409;0.704455;-0.708865;
0.066700;-0.717980;0.001846;0.705745;-0.707591;
0.066710;-0.721804;-0.000718;0.707029;-0.706311;
0.066720;-0.725622;-0.003281;0.708305;-0.705024;
0.066730;-0.729431;-0.005845;0.709574;-0.703730;
0.066740;-0.733234;-0.008408;0.710837;-0.702429;
