time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;SM_pss_UPssPu;
2.713387;0.990086;13.352883;0.955105;-6.400000;-0.100000;
2.720760;0.990421;12.689689;0.953671;-6.400000;-0.100000;
2.728133;0.990787;12.049315;0.952003;-6.400000;-0.100000;
2.735506;0.991184;11.433994;0.950107;-6.400000;-0.100000;
2.742879;0.991608;10.845804;0.947993;-6.400000;-0.100000;
2.750251;0.992060;10.286628;0.945677;-6.400000;-0.100000;
2.757624;0.992538;9.758092;0.943172;-6.400000;-0.100000;
2.764997;0.993041;9.261592;0.940494;-6.400000;-0.100000;
2.768786;0.993308;9.019312;0.939058;-6.400000;-0.100000;
2.768786;0.993308;9.019273;0.939065;-6.400001;-0.100000;
2.768787;0.993308;9.019210;0.939064;-6.399934;-0.100000;
2.768788;0.993308;9.019148;0.939064;-6.399867;-0.100000;
2.768790;0.993308;9.019022;0.939063;-6.399733;-0.100000;
2.768794;0.993308;9.018771;0.939062;-6.399464;-0.100000;
2.768802;0.993309;9.018268;0.939059;-6.398926;-0.100000;
2.768818;0.993310;9.017263;0.939052;-6.397851;-0.100000;
2.768850;0.993312;9.015253;0.939040;-6.395700;-0.100000;
2.768914;0.993317;9.011236;0.939016;-6.391396;-0.100000;
2.769042;0.993326;9.003210;0.938966;-6.382780;-0.100000;
2.769298;0.993344;8.987195;0.938868;-6.365517;-0.100000;
2.769810;0.993381;8.955307;0.938670;-6.330867;-0.100000;
2.770834;0.993455;8.892107;0.938275;-6.261092;-0.100000;
2.772882;0.993603;8.768027;0.937485;-6.119798;-0.100000;
2.776978;0.993905;8.529309;0.935906;-5.831409;-0.100000;
2.785170;0.994527;8.090598;0.932781;-5.239675;-0.100000;
2.793362;0.995169;7.704329;0.929733;-4.637663;-0.100000;
2.801554;0.995830;7.371227;0.926803;-4.037372;-0.100000;
2.809746;0.996507;7.091523;0.924020;-3.449189;-0.100000;
2.817938;0.997197;6.865013;0.921410;-2.881597;-0.100000;
2.826130;0.997897;6.691104;0.918987;-2.341201;-0.100000;
2.834322;0.998605;6.568895;0.916762;-1.832882;-0.100000;
2.842514;0.999317;6.497242;0.914737;-1.359954;-0.100000;
2.850706;1.000031;6.474823;0.912909;-0.924335;-0.100000;
2.858079;1.000673;6.495594;0.911427;-0.564770;-0.100000;
2.865452;1.001313;6.553922;0.910092;-0.235744;-0.100000;
2.872087;1.001886;6.637661;0.909007;0.034878;-0.100000;
2.878723;1.002454;6.750062;0.908024;0.282410;-0.100000;
2.884695;1.002961;6.875025;0.907219;0.486480;-0.100000;
2.890070;1.003412;7.006217;0.906552;0.655948;-0.100000;
2.895445;1.003859;7.154620;0.905933;0.813003;-0.100000;
2.900819;1.004300;7.319623;0.905357;0.958895;-0.100000;
2.906194;1.004734;7.500882;0.904816;1.094509;-0.100000;
2.911569;1.005162;7.697876;0.904303;1.221020;-0.100000;
2.916944;1.005582;7.910150;0.903813;1.339570;-0.100000;
2.922318;1.005995;8.137217;0.903340;1.451377;-0.100000;
2.924536;1.006163;8.235092;0.903147;1.495905;-0.100000;
2.924536;1.006163;8.235101;0.903145;1.495865;-0.100000;
2.924537;1.006163;8.235146;0.903145;1.506980;-0.099945;
2.924538;1.006163;8.235191;0.903145;1.518095;-0.099889;
2.924540;1.006163;8.235280;0.903145;1.540326;-0.099778;
2.924544;1.006164;8.235460;0.903145;1.584786;-0.099556;
2.924552;1.006164;8.235819;0.903144;1.673705;-0.099113;
2.924568;1.006166;8.236542;0.903143;1.851540;-0.098225;
2.924600;1.006168;8.238000;0.903141;2.207192;-0.096450;
2.924664;1.006173;8.240970;0.903137;2.918432;-0.092900;
2.924792;1.006182;8.247124;0.903136;4.340643;-0.085801;
2.925032;1.006201;8.259410;0.903149;7.000001;-0.072528;
2.925033;1.006201;8.259463;0.903150;7.000000;-0.072472;
2.925034;1.006201;8.259516;0.903150;7.000000;-0.072417;
2.925036;1.006201;8.259623;0.903150;6.999999;-0.072306;
2.925040;1.006201;8.259837;0.903150;7.000000;-0.072084;
2.925048;1.006202;8.260264;0.903151;7.000000;-0.071641;
2.925064;1.006203;8.261119;0.903153;7.000000;-0.070754;
2.925096;1.006205;8.262829;0.903156;7.000000;-0.068981;
2.925160;1.006210;8.266252;0.903163;7.000000;-0.065434;
2.925288;1.006220;8.273105;0.903176;7.000000;-0.058342;
2.925544;1.006239;8.286845;0.903203;7.000000;-0.044164;
2.926056;1.006277;8.314460;0.903257;7.000000;-0.015829;
2.927080;1.006354;8.370219;0.903368;7.000000;0.040753;
2.928154;1.006434;8.429479;0.903488;7.000000;0.100000;
2.928155;1.006434;8.429535;0.903488;7.000000;0.100000;
2.928156;1.006434;8.429590;0.903488;7.000000;0.100000;
2.928158;1.006434;8.429701;0.903489;7.000000;0.100000;
2.928162;1.006435;8.429923;0.903489;7.000000;0.100000;
2.928170;1.006435;8.430367;0.903490;7.000000;0.100000;
2.928186;1.006436;8.431256;0.903492;7.000000;0.100000;
2.928218;1.006439;8.433033;0.903496;7.000000;0.100000;
2.928282;1.006443;8.436590;0.903503;7.000000;0.100000;
2.928410;1.006453;8.443712;0.903518;7.000000;0.100000;
2.928666;1.006472;8.457987;0.903547;7.000000;0.100000;
2.929178;1.006510;8.486666;0.903607;7.000000;0.100000;
2.930202;1.006585;8.544529;0.903728;7.000000;0.100000;
2.932250;1.006735;8.662236;0.903980;7.000000;0.100000;
2.936346;1.007029;8.905251;0.904512;7.000000;0.100000;
2.940442;1.007317;9.158015;0.905072;7.000000;0.100000;
2.948634;1.007872;9.690038;0.906230;7.000000;0.100000;
2.956826;1.008397;10.254875;0.907387;7.000000;0.100000;
2.965018;1.008892;10.848974;0.908484;7.000000;0.100000;
2.973210;1.009355;11.468873;0.909472;7.000000;0.100000;
2.981402;1.009785;12.111264;0.910308;7.000000;0.100000;
2.989594;1.010180;12.772908;0.910956;7.000000;0.100000;
2.997786;1.010540;13.450595;0.911384;7.000000;0.100000;
3.005978;1.010864;14.141119;0.911567;7.000000;0.100000;
3.014170;1.011152;14.841258;0.911484;7.000000;0.100000;
3.022362;1.011402;15.547769;0.911115;7.000000;0.100000;
3.030554;1.011616;16.257398;0.910446;7.000000;0.100000;
3.038746;1.011793;16.966890;0.909466;7.000000;0.100000;
3.046938;1.011932;17.673013;0.908165;7.000000;0.100000;
3.055130;1.012034;18.372583;0.906538;7.000000;0.100000;
3.063322;1.012101;19.062499;0.904584;7.000000;0.100000;
3.071514;1.012131;19.739765;0.902302;7.000000;0.100000;
3.079706;1.012126;20.401536;0.899698;7.000000;0.100000;
3.087898;1.012087;21.045145;0.896779;7.000000;0.100000;
3.096090;1.012015;21.668130;0.893554;7.000000;0.100000;
3.104282;1.011910;22.268261;0.890037;7.000000;0.100000;
3.112474;1.011775;22.843599;0.886244;7.000000;0.100000;
3.120666;1.011610;23.392487;0.882195;7.000000;0.100000;
3.128858;1.011417;23.913463;0.877907;7.000000;0.100000;
3.137050;1.011197;24.405440;0.873409;7.000000;0.100000;
3.145242;1.010951;24.868069;0.868732;7.000000;0.100000;
3.153434;1.010683;25.300828;0.863886;7.000000;0.100000;
3.161626;1.010393;25.701624;0.858875;7.000000;0.100000;
3.169818;1.010081;26.071569;0.853816;7.000000;0.100000;
3.178010;1.009743;26.421535;0.848875;7.000000;0.100000;
3.186202;1.009398;26.745987;0.843595;7.000000;0.100000;
3.194394;1.009078;26.984528;0.837149;7.000000;0.100000;
3.199721;1.008845;27.192158;0.834404;7.000000;0.100000;
3.205047;1.008598;27.352269;0.831026;7.000000;0.100000;
3.210373;1.008342;27.500567;0.827749;7.000000;0.100000;
3.215699;1.008081;27.640131;0.824484;7.000000;0.100000;
3.221026;1.007815;27.768599;0.821243;7.000000;0.100000;
3.226352;1.007544;27.888584;0.818073;7.000000;0.100000;
3.231678;1.007269;27.999626;0.814950;7.000000;0.100000;
3.237004;1.006991;28.102131;0.811894;7.000000;0.100000;
3.242331;1.006708;28.197025;0.808915;7.000000;0.100000;
3.247657;1.006423;28.284391;0.806014;7.000000;0.100000;
3.252983;1.006134;28.364822;0.803203;7.000000;0.100000;
3.258310;1.005843;28.438942;0.800489;7.000000;0.100000;
3.263636;1.005549;28.507017;0.797876;7.000000;0.100000;
3.268962;1.005252;28.569655;0.795376;7.000000;0.100000;
3.274288;1.004954;28.627386;0.792992;7.000000;0.100000;
3.279615;1.004653;28.680522;0.790730;7.000000;0.100000;
3.284941;1.004350;28.729652;0.788598;7.000000;0.100000;
3.290267;1.004046;28.775238;0.786602;7.000000;0.100000;
3.295593;1.003740;28.817575;0.784745;7.000000;0.100000;
3.300920;1.003432;28.857221;0.783035;7.000000;0.100000;
3.306246;1.003123;28.894568;0.781477;7.000000;0.100000;
3.311572;1.002813;28.929848;0.780072;7.000000;0.100000;
3.316898;1.002501;28.963594;0.778830;7.000000;0.100000;
3.322225;1.002188;28.996116;0.777752;7.000000;0.100000;
3.327551;1.001873;29.027546;0.776841;7.000000;0.100000;
3.331144;1.001660;29.048425;0.776325;7.000000;0.100000;
3.331144;1.001660;29.048484;0.776326;7.000000;0.100000;
3.331145;1.001660;29.048489;0.776326;7.000000;0.099977;
3.331146;1.001660;29.048495;0.776326;7.000000;0.099954;
3.331148;1.001660;29.048507;0.776326;7.000000;0.099909;
3.331152;1.001660;29.048530;0.776325;7.000000;0.099817;
3.331160;1.001659;29.048576;0.776324;7.000000;0.099635;
3.331176;1.001659;29.048668;0.776322;7.000000;0.099269;
3.331208;1.001657;29.048853;0.776318;7.000000;0.098538;
3.331272;1.001653;29.049222;0.776309;7.000000;0.097077;
3.331400;1.001645;29.049959;0.776292;7.000000;0.094158;
3.331656;1.001630;29.051434;0.776259;7.000000;0.088334;
3.332168;1.001600;29.054380;0.776193;7.000000;0.076743;
3.333192;1.001539;29.060260;0.776067;7.000000;0.053781;
3.335240;1.001417;29.071979;0.775834;7.000000;0.008748;
3.339336;1.001173;29.095300;0.775447;7.000000;-0.077721;
3.340430;1.001108;29.101523;0.775362;7.000000;-0.100000;
3.340431;1.001108;29.101522;0.775362;7.000000;-0.100000;
3.340432;1.001108;29.101528;0.775362;7.000000;-0.100000;
3.340434;1.001108;29.101540;0.775361;7.000000;-0.100000;
3.340438;1.001108;29.101562;0.775361;7.000000;-0.100000;
3.340446;1.001107;29.101607;0.775361;7.000000;-0.100000;
3.340462;1.001106;29.101698;0.775359;7.000000;-0.100000;
3.340494;1.001104;29.101880;0.775357;7.000000;-0.100000;
3.340558;1.001100;29.102243;0.775352;7.000000;-0.100000;
3.340686;1.001093;29.102969;0.775343;7.000000;-0.100000;
3.340942;1.001077;29.104422;0.775324;7.000000;-0.100000;
3.341454;1.001047;29.107326;0.775289;7.000000;-0.100000;
3.342478;1.000986;29.113134;0.775222;7.000000;-0.100000;
3.344526;1.000863;29.124751;0.775110;7.000000;-0.100000;
3.348622;1.000618;29.148027;0.774967;7.000000;-0.100000;
3.356814;1.000125;29.195024;0.775012;7.000000;-0.100000;
3.365006;0.999629;29.242986;0.775505;7.000000;-0.100000;
3.373198;0.999130;29.292235;0.776456;7.000000;-0.100000;
3.381390;0.998628;29.342916;0.777869;7.000000;-0.100000;
3.389582;0.998124;29.394993;0.779753;7.000000;-0.100000;
3.397774;0.997616;29.448232;0.782110;7.000000;-0.100000;
3.405966;0.997105;29.502206;0.784946;7.000000;-0.100000;
3.414158;0.996592;29.556278;0.788262;7.000000;-0.100000;
3.422350;0.996075;29.609603;0.792058;7.000000;-0.100000;
3.430542;0.995555;29.661120;0.796334;7.000000;-0.100000;
3.437915;0.995085;29.704880;0.800591;7.000000;-0.100000;
3.445288;0.994612;29.745125;0.805234;7.000000;-0.100000;
3.452661;0.994138;29.780505;0.810256;7.000000;-0.100000;
3.460033;0.993662;29.809677;0.815653;7.000000;-0.100000;
3.467406;0.993185;29.831142;0.821418;7.000000;-0.100000;
3.474779;0.992707;29.843230;0.827544;7.000000;-0.100000;
3.481415;0.992277;29.844554;0.833356;7.000000;-0.100000;
3.488050;0.991846;29.835579;0.839447;7.000000;-0.100000;
3.494686;0.991417;29.814637;0.845804;7.000000;-0.100000;
3.501321;0.990988;29.780160;0.852416;7.000000;-0.100000;
3.507957;0.990561;29.730625;0.859273;7.000000;-0.100000;
3.514592;0.990137;29.664373;0.866362;7.000000;-0.100000;
3.521228;0.989716;29.579691;0.873670;7.000000;-0.100000;
3.527863;0.989299;29.474877;0.881180;7.000000;-0.100000;
3.534499;0.988887;29.348207;0.888877;7.000000;-0.100000;
3.538810;0.988623;29.253274;0.893965;7.000000;-0.100000;
3.538810;0.988623;29.253437;0.893967;7.000001;-0.100000;
3.538811;0.988623;29.253414;0.893968;6.999777;-0.100000;
3.538812;0.988623;29.253391;0.893970;6.999552;-0.100000;
3.538814;0.988623;29.253344;0.893972;6.999102;-0.100000;
3.538818;0.988623;29.253252;0.893977;6.998203;-0.100000;
3.538826;0.988622;29.253066;0.893986;6.996404;-0.100000;
3.538842;0.988621;29.252695;0.894005;6.992806;-0.100000;
3.538874;0.988619;29.251951;0.894043;6.985609;-0.100000;
3.538938;0.988615;29.250461;0.894120;6.971214;-0.100000;
3.539066;0.988608;29.247469;0.894272;6.942412;-0.100000;
3.539322;0.988592;29.241437;0.894576;6.884768;-0.100000;
3.539834;0.988561;29.229178;0.895184;6.769321;-0.100000;
3.540858;0.988498;29.203874;0.896397;6.537847;-0.100000;
3.542906;0.988374;29.150049;0.898812;6.072987;-0.100000;
3.547002;0.988129;29.029018;0.903586;5.138598;-0.100000;
3.551098;0.987887;28.889410;0.908276;4.201616;-0.100000;
3.555194;0.987648;28.730369;0.912868;3.266768;-0.100000;
3.559290;0.987415;28.551145;0.917348;2.338488;-0.100000;
3.563386;0.987186;28.351112;0.921705;1.420816;-0.100000;
3.567482;0.986964;28.129772;0.925928;0.517392;-0.100000;
3.571578;0.986747;27.886752;0.930006;-0.368514;-0.100000;
3.575674;0.986538;27.621802;0.933932;-1.233964;-0.100000;
3.579770;0.986335;27.334797;0.937696;-2.076321;-0.100000;
3.583866;0.986141;27.025729;0.941292;-2.893216;-0.100000;
3.587962;0.985956;26.694709;0.944713;-3.682526;-0.100000;
3.592058;0.985779;26.341964;0.947954;-4.442346;-0.100000;
3.596154;0.985613;25.967833;0.951010;-5.170970;-0.100000;
3.600250;0.985457;25.572768;0.953876;-5.866877;-0.100000;
3.603532;0.985339;25.241446;0.956032;-6.400001;-0.100000;
3.603532;0.985339;25.241568;0.956037;-6.400000;-0.100000;
3.603533;0.985339;25.241464;0.956038;-6.400000;-0.100000;
3.603534;0.985339;25.241361;0.956038;-6.400000;-0.100000;
3.603536;0.985339;25.241155;0.956040;-6.400000;-0.100000;
3.603540;0.985339;25.240743;0.956042;-6.400000;-0.100000;
3.603548;0.985339;25.239920;0.956047;-6.400000;-0.100000;
3.603564;0.985338;25.238272;0.956057;-6.400000;-0.100000;
3.603596;0.985337;25.234977;0.956078;-6.400000;-0.100000;
3.603660;0.985335;25.228383;0.956119;-6.400000;-0.100000;
3.603788;0.985331;25.215184;0.956200;-6.400000;-0.100000;
3.604044;0.985322;25.188743;0.956363;-6.400000;-0.100000;
3.604556;0.985304;25.135688;0.956687;-6.400000;-0.100000;
3.605580;0.985270;25.028893;0.957330;-6.400000;-0.100000;
3.607628;0.985203;24.812623;0.958594;-6.400000;-0.100000;
3.611724;0.985079;24.369800;0.961039;-6.400000;-0.100000;
3.615820;0.984967;23.913869;0.963371;-6.400000;-0.100000;
3.619916;0.984867;23.445668;0.965588;-6.400000;-0.100000;
3.624012;0.984780;22.966061;0.967692;-6.400000;-0.100000;
3.628108;0.984706;22.475921;0.969678;-6.400000;-0.100000;
3.632204;0.984645;21.976130;0.971547;-6.400000;-0.100000;
3.636300;0.984599;21.467581;0.973295;-6.400000;-0.100000;
3.640396;0.984565;20.951180;0.974920;-6.400000;-0.100000;
3.644492;0.984546;20.427844;0.976420;-6.400000;-0.100000;
3.648588;0.984541;19.898503;0.977794;-6.400000;-0.100000;
3.652684;0.984551;19.364100;0.979038;-6.400000;-0.100000;
3.656780;0.984575;18.825588;0.980151;-6.400000;-0.100000;
3.660876;0.984613;18.283926;0.981131;-6.400000;-0.100000;
3.664972;0.984666;17.740083;0.981977;-6.400000;-0.100000;
3.669068;0.984734;17.195029;0.982687;-6.400000;-0.100000;
3.673164;0.984816;16.649732;0.983262;-6.400000;-0.100000;
3.677260;0.984913;16.105160;0.983701;-6.400000;-0.100000;
3.681356;0.985025;15.562272;0.984003;-6.400000;-0.100000;
3.685452;0.985151;15.022016;0.984170;-6.400000;-0.100000;
3.689548;0.985292;14.485325;0.984202;-6.400000;-0.100000;
3.693644;0.985447;13.953113;0.984099;-6.400000;-0.100000;
3.697740;0.985616;13.426275;0.983865;-6.400000;-0.100000;
3.701836;0.985799;12.905677;0.983501;-6.400000;-0.100000;
3.705932;0.985996;12.392158;0.983009;-6.400000;-0.100000;
3.714124;0.986430;11.390135;0.981656;-6.400000;-0.100000;
3.721497;0.986866;10.520146;0.980028;-6.400000;-0.100000;
3.728870;0.987343;9.684487;0.978031;-6.400000;-0.100000;
3.736243;0.987858;8.886781;0.975712;-6.400000;-0.100000;
3.743616;0.988411;8.129896;0.973067;-6.400000;-0.100000;
3.750988;0.988999;7.416406;0.970155;-6.400000;-0.100000;
3.758361;0.989619;6.748554;0.966973;-6.400000;-0.100000;
3.765734;0.990271;6.127726;0.963586;-6.400000;-0.100000;
3.773107;0.990950;5.555512;0.959988;-6.400000;-0.100000;
3.780480;0.991655;5.032182;0.956242;-6.400000;-0.100000;
3.787852;0.992384;4.558782;0.952347;-6.400000;-0.100000;
3.795225;0.993133;4.134621;0.948356;-6.400000;-0.100000;
3.802598;0.993901;3.760280;0.944273;-6.400000;-0.100000;
3.809971;0.994685;3.434324;0.940141;-6.400000;-0.100000;
3.817344;0.995483;3.156940;0.935966;-6.400000;-0.100000;
3.817595;0.995510;3.148308;0.935823;-6.400000;-0.100000;
3.817595;0.995510;3.148051;0.935826;-6.400001;-0.100000;
3.817596;0.995510;3.148016;0.935825;-6.399891;-0.100000;
3.817597;0.995510;3.147982;0.935824;-6.399781;-0.100000;
3.817599;0.995511;3.147914;0.935823;-6.399560;-0.100000;
3.817603;0.995511;3.147777;0.935821;-6.399118;-0.100000;
3.817611;0.995512;3.147503;0.935816;-6.398235;-0.100000;
3.817627;0.995514;3.146956;0.935807;-6.396469;-0.100000;
3.817659;0.995517;3.145863;0.935789;-6.392937;-0.100000;
3.817723;0.995524;3.143679;0.935753;-6.385871;-0.100000;
3.817851;0.995538;3.139323;0.935680;-6.371738;-0.100000;
3.818107;0.995566;3.130661;0.935535;-6.343462;-0.100000;
3.818619;0.995622;3.113532;0.935246;-6.286877;-0.100000;
3.819643;0.995734;3.080057;0.934671;-6.173608;-0.100000;
3.821691;0.995959;3.016235;0.933533;-5.946951;-0.100000;
3.825787;0.996411;2.901087;0.931318;-5.495118;-0.100000;
3.829883;0.996866;2.802489;0.929187;-5.047593;-0.100000;
3.838075;0.997781;2.654315;0.925204;-4.179907;-0.100000;
3.845448;0.998609;2.575678;0.921956;-3.438950;-0.100000;
3.852821;0.999438;2.547452;0.919039;-2.746836;-0.100000;
3.860193;1.000267;2.567996;0.916458;-2.110238;-0.100000;
3.867566;1.001093;2.635716;0.914205;-1.533369;-0.100000;
3.874939;1.001915;2.748948;0.912265;-1.018051;-0.100000;
3.881575;1.002648;2.888482;0.910773;-0.606901;-0.100000;
3.887547;1.003302;3.043502;0.909620;-0.278579;-0.100000;
3.892921;1.003885;3.206078;0.908725;-0.015592;-0.100000;
3.898296;1.004462;3.389777;0.907951;0.218271;-0.100000;
3.903671;1.005032;3.593953;0.907286;0.424855;-0.100000;
3.909046;1.005594;3.817975;0.906717;0.606192;-0.100000;
3.914420;1.006147;4.061222;0.906233;0.764464;-0.100000;
3.919795;1.006692;4.323085;0.905819;0.901962;-0.100000;
3.925170;1.007227;4.602961;0.905464;1.021049;-0.100000;
3.927814;1.007486;4.747050;0.905306;1.073764;-0.100000;
3.927814;1.007486;4.747049;0.905306;1.073724;-0.100000;
3.927815;1.007487;4.747104;0.905306;1.087755;-0.099930;
3.927816;1.007487;4.747159;0.905306;1.101787;-0.099860;
3.927818;1.007487;4.747270;0.905306;1.129849;-0.099720;
3.927822;1.007487;4.747492;0.905306;1.185974;-0.099440;
3.927830;1.007488;4.747936;0.905305;1.298221;-0.098879;
3.927846;1.007490;4.748828;0.905304;1.522709;-0.097758;
3.927878;1.007493;4.750626;0.905303;1.971658;-0.095517;
3.927942;1.007499;4.754277;0.905303;2.869451;-0.091034;
3.928070;1.007511;4.761800;0.905309;4.664601;-0.082070;
3.928237;1.007528;4.772036;0.905329;7.000001;-0.070408;
3.928238;1.007528;4.772099;0.905330;7.000000;-0.070338;
3.928239;1.007528;4.772162;0.905330;7.000000;-0.070268;
3.928241;1.007528;4.772287;0.905330;6.999999;-0.070128;
3.928245;1.007528;4.772539;0.905331;7.000000;-0.069848;
3.928253;1.007529;4.773043;0.905332;7.000000;-0.069288;
3.928269;1.007531;4.774050;0.905335;7.000000;-0.068169;
3.928301;1.007534;4.776066;0.905340;7.000000;-0.065929;
3.928365;1.007540;4.780099;0.905351;7.000000;-0.061451;
3.928493;1.007553;4.788175;0.905372;7.000000;-0.052496;
3.928749;1.007578;4.804367;0.905416;7.000000;-0.034596;
3.929261;1.007627;4.836904;0.905504;7.000000;0.001172;
3.930285;1.007727;4.902590;0.905685;7.000000;0.072566;
3.930679;1.007765;4.928091;0.905756;7.000000;0.100000;
3.930680;1.007765;4.928155;0.905756;7.000000;0.100000;
3.930681;1.007765;4.928220;0.905756;7.000000;0.100000;
3.930683;1.007765;4.928350;0.905756;7.000000;0.100000;
3.930687;1.007765;4.928609;0.905757;7.000000;0.100000;
3.930695;1.007766;4.929128;0.905758;7.000000;0.100000;
3.930711;1.007768;4.930166;0.905761;7.000000;0.100000;
3.930743;1.007771;4.932243;0.905767;7.000000;0.100000;
3.930807;1.007777;4.936398;0.905779;7.000000;0.100000;
3.930935;1.007789;4.944717;0.905802;7.000000;0.100000;
3.931191;1.007814;4.961395;0.905849;7.000000;0.100000;
3.931703;1.007863;4.994899;0.905944;7.000000;0.100000;
3.932727;1.007961;5.062502;0.906137;7.000000;0.100000;
3.934775;1.008156;5.200053;0.906538;7.000000;0.100000;
3.938871;1.008541;5.484247;0.907388;7.000000;0.100000;
3.942967;1.008917;5.780243;0.908292;7.000000;0.100000;
3.951159;1.009645;6.405135;0.910195;7.000000;0.100000;
3.959351;1.010339;7.071781;0.912159;7.000000;0.100000;
3.967543;1.010996;7.776936;0.914103;7.000000;0.100000;
3.975735;1.011616;8.517267;0.915961;7.000000;0.100000;
3.983927;1.012195;9.289490;0.917671;7.000000;0.100000;
3.992119;1.012733;10.090228;0.919179;7.000000;0.100000;
4.000311;1.013228;10.915973;0.920440;7.000000;0.100000;
4.008503;1.013680;11.763062;0.921411;7.000000;0.100000;
4.016695;1.014086;12.627651;0.922057;7.000000;0.100000;
4.024887;1.014447;13.505709;0.922343;7.000000;0.100000;
4.033079;1.014762;14.393033;0.922241;7.000000;0.100000;
4.041271;1.015031;15.285263;0.921726;7.000000;0.100000;
4.049463;1.015253;16.177912;0.920777;7.000000;0.100000;
4.057655;1.015428;17.066409;0.919374;7.000000;0.100000;
4.065847;1.015557;17.946159;0.917506;7.000000;0.100000;
4.074039;1.015641;18.812587;0.915162;7.000000;0.100000;
4.082231;1.015680;19.661178;0.912337;7.000000;0.100000;
4.090423;1.015675;20.487603;0.909032;7.000000;0.100000;
4.098615;1.015628;21.287814;0.905251;7.000000;0.100000;
4.106807;1.015539;22.057858;0.900998;7.000000;0.100000;
4.114999;1.015412;22.793913;0.896288;7.000000;0.100000;
4.123191;1.015246;23.493469;0.891158;7.000000;0.100000;
4.131383;1.015044;24.155382;0.885627;7.000000;0.100000;
4.139575;1.014812;24.773925;0.879606;7.000000;0.100000;
4.147767;1.014551;25.337737;0.873112;7.000000;0.100000;
4.155959;1.014237;25.865546;0.866919;7.000000;0.100000;
4.164151;1.013868;26.429587;0.861542;7.000000;0.100000;
4.171292;1.013553;26.720577;0.853608;7.000000;0.100000;
4.177719;1.013265;27.040431;0.847879;7.000000;0.100000;
4.184145;1.012965;27.334064;0.842057;7.000000;0.100000;
4.190572;1.012655;27.600364;0.836137;7.000000;0.100000;
4.196999;1.012335;27.839940;0.830145;7.000000;0.100000;
4.203426;1.012005;28.053436;0.824095;7.000000;0.100000;
4.209852;1.011667;28.241815;0.818006;7.000000;0.100000;
4.216279;1.011321;28.406218;0.811900;7.000000;0.100000;
4.222706;1.010968;28.547826;0.805798;7.000000;0.100000;
4.229132;1.010610;28.667904;0.799720;7.000000;0.100000;
4.235559;1.010247;28.767794;0.793685;7.000000;0.100000;
4.241986;1.009880;28.848832;0.787712;7.000000;0.100000;
4.248413;1.009509;28.912388;0.781818;7.000000;0.100000;
4.254839;1.009136;28.959906;0.776022;7.000000;0.100000;
4.261266;1.008761;28.992784;0.770338;7.000000;0.100000;
4.267693;1.008384;29.012366;0.764781;7.000000;0.100000;
4.274120;1.008007;29.020114;0.759368;7.000000;0.100000;
4.280546;1.007629;29.017463;0.754113;7.000000;0.100000;
4.286973;1.007251;29.005575;0.749024;7.000000;0.100000;
4.293400;1.006873;28.985780;0.744116;7.000000;0.100000;
4.299827;1.006496;28.959737;0.739408;7.000000;0.100000;
4.306253;1.006120;28.928341;0.734898;7.000000;0.100000;
4.312680;1.005745;28.892105;0.730588;7.000000;0.100000;
4.316703;1.005511;28.868202;0.728014;7.000000;0.100000;
4.316703;1.005511;28.868731;0.728023;7.000000;0.100000;
4.316704;1.005511;28.868725;0.728023;7.000000;0.099959;
4.316705;1.005511;28.868719;0.728022;7.000000;0.099918;
4.316707;1.005510;28.868707;0.728021;7.000000;0.099835;
4.316711;1.005510;28.868683;0.728018;7.000000;0.099671;
4.316719;1.005510;28.868634;0.728013;7.000000;0.099341;
4.316735;1.005509;28.868536;0.728003;7.000000;0.098683;
4.316767;1.005507;28.868341;0.727983;7.000000;0.097365;
4.316831;1.005503;28.867951;0.727943;7.000000;0.094732;
4.316959;1.005496;28.867170;0.727862;7.000000;0.089470;
4.317215;1.005481;28.865605;0.727701;7.000000;0.078963;
4.317727;1.005451;28.862465;0.727381;7.000000;0.058018;
4.318751;1.005392;28.856144;0.726744;7.000000;0.016409;
4.320799;1.005273;28.843358;0.725488;7.000000;-0.065671;
4.321667;1.005222;28.837890;0.724963;7.000000;-0.100000;
4.321668;1.005222;28.837879;0.724962;7.000000;-0.100000;
4.321669;1.005222;28.837873;0.724962;7.000000;-0.100000;
4.321671;1.005222;28.837861;0.724961;7.000000;-0.100000;
4.321675;1.005222;28.837835;0.724958;7.000000;-0.100000;
4.321683;1.005221;28.837785;0.724953;7.000000;-0.100000;
4.321699;1.005220;28.837683;0.724944;7.000000;-0.100000;
4.321731;1.005219;28.837481;0.724924;7.000000;-0.100000;
4.321795;1.005215;28.837076;0.724886;7.000000;-0.100000;
4.321923;1.005207;28.836266;0.724809;7.000000;-0.100000;
4.322179;1.005193;28.834645;0.724655;7.000000;-0.100000;
4.322691;1.005163;28.831395;0.724349;7.000000;-0.100000;
4.323715;1.005104;28.824871;0.723741;7.000000;-0.100000;
4.325763;1.004985;28.811736;0.722543;7.000000;-0.100000;
4.329859;1.004748;28.785243;0.720220;7.000000;-0.100000;
4.333955;1.004512;28.758650;0.717995;7.000000;-0.100000;
4.342147;1.004042;28.706158;0.713849;7.000000;-0.100000;
4.350339;1.003574;28.656034;0.710118;7.000000;-0.100000;
4.358531;1.003108;28.609925;0.706811;7.000000;-0.100000;
4.366723;1.002644;28.569336;0.703939;7.000000;-0.100000;
