time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
2.657365;1.825265;1.831476;0.994097;1.555200;1.039066;0.763759;1.021240;3.302116;0.892857;
2.672693;1.755344;1.664151;0.994775;1.374902;0.996831;0.737039;1.020485;3.290357;0.892857;
2.688022;1.699509;1.540274;0.995495;1.245682;0.956699;0.713670;1.019733;3.279216;0.892857;
2.703351;1.657426;1.457811;0.996243;1.165884;0.920646;0.693817;1.019032;3.268786;0.892857;
2.718680;1.628572;1.414850;0.997005;1.133010;0.890235;0.677583;1.018421;3.259128;0.892857;
2.734008;1.612305;1.409866;0.997769;1.143955;0.866601;0.665011;1.017927;3.250274;0.892857;
2.749337;1.607910;1.441580;0.998526;1.195214;0.850455;0.656087;1.017567;3.242228;0.892857;
2.764666;1.614641;1.508560;0.999263;1.283051;0.842126;0.650745;1.017348;3.234968;0.892857;
2.779995;1.631753;1.608834;0.999972;1.403634;0.841613;0.648873;1.017266;3.228450;0.892857;
2.795324;1.658514;1.739739;1.000644;1.553134;0.848642;0.650317;1.017316;3.222615;0.892857;
2.810652;1.694216;1.898027;1.001273;1.727792;0.862731;0.654886;1.017482;3.217389;0.892857;
2.841310;1.788504;2.277568;1.002372;2.133095;0.909255;0.672120;1.018104;3.208327;0.892857;
2.868902;1.896798;2.675484;1.003163;2.548472;0.967722;0.695733;1.018889;3.201429;0.892857;
2.896494;2.023042;3.105956;1.003749;2.992819;1.037077;0.725273;1.019786;3.195272;0.892857;
2.924086;2.162674;3.550282;1.004120;3.448679;1.112977;0.758930;1.020715;3.189493;0.892857;
2.951677;2.310548;3.991116;1.004276;3.899379;1.191627;0.794861;1.021617;3.183814;0.892857;
2.979269;2.460966;4.412255;1.004223;4.328954;1.269877;0.831243;1.022463;3.178047;0.892857;
3.006861;2.607827;4.798575;1.003974;4.722203;1.345410;0.866338;1.023247;3.172085;0.892857;
3.034453;2.744952;5.136281;1.003551;5.065071;1.416797;0.898555;1.023988;3.165884;0.892857;
3.062045;2.866487;5.413378;1.002979;5.345205;1.483449;0.926508;1.024727;3.159437;0.892857;
3.089637;2.967322;5.620275;1.002291;5.552599;1.545442;0.949063;1.025512;3.152758;0.892857;
3.117228;3.043478;5.750426;1.001523;5.680244;1.603216;0.965380;1.026386;3.145853;0.892857;
3.144820;3.092274;5.800834;1.000713;5.724654;1.657025;0.974940;1.027378;3.138714;0.892857;
3.172412;3.113155;5.772676;0.999902;5.686364;1.707545;0.977561;1.028502;3.131305;0.892857;
3.200004;3.106420;5.670655;0.999127;5.569600;1.753828;0.973389;1.029724;3.123577;0.892857;
3.227596;3.074542;5.503807;0.998424;5.382974;1.795102;0.962891;1.030995;3.115469;0.892857;
3.255188;3.021081;5.284265;0.997823;5.138534;1.829926;0.946812;1.032243;3.106931;0.892857;
3.282780;2.950758;5.026746;0.997349;4.851376;1.856842;0.926131;1.033389;3.097942;0.892857;
3.310371;2.868900;4.747398;0.997017;4.538608;1.874661;0.902000;1.034363;3.088521;0.892857;
3.337963;2.781078;4.462650;0.996836;4.218196;1.882859;0.875674;1.035112;3.078740;0.892857;
3.365555;2.692671;4.187994;0.996806;3.907650;1.881797;0.848440;1.035616;3.068718;0.892857;
3.393147;2.608565;3.936926;0.996917;3.622736;1.872800;0.821543;1.035881;3.058615;0.892857;
3.420739;2.532666;3.720143;0.997155;3.376455;1.857857;0.796132;1.035939;3.048614;0.892857;
3.448331;2.468132;3.545422;0.997499;3.178542;1.839596;0.773205;1.035842;3.038902;0.892857;
3.475922;2.417070;3.417336;0.997924;3.034897;1.820733;0.753563;1.035650;3.029645;0.892857;
3.503514;2.380640;3.337681;0.998404;2.947811;1.803780;0.737792;1.035418;3.020976;0.892857;
3.531106;2.359193;3.305923;0.998912;2.916347;1.790786;0.726250;1.035196;3.012982;0.892857;
3.558698;2.352407;3.319610;0.999424;2.936902;1.783182;0.719072;1.035019;3.005700;0.892857;
3.586290;2.359430;3.374705;0.999914;3.003832;1.781744;0.716183;1.034908;2.999117;0.892857;
3.613882;2.379000;3.465852;1.000363;3.110045;1.786648;0.717320;1.034871;2.993184;0.892857;
3.641473;2.409535;3.586635;1.000754;3.247534;1.797576;0.722059;1.034909;2.987820;0.892857;
3.669065;2.449200;3.729881;1.001075;3.407818;1.813853;0.729852;1.035013;2.982927;0.892857;
3.696657;2.495957;3.887980;1.001315;3.582298;1.834580;0.740054;1.035176;2.978399;0.892857;
3.724249;2.547614;4.053212;1.001472;3.762549;1.858758;0.751962;1.035385;2.974136;0.892857;
3.751841;2.601889;4.218042;1.001543;3.940538;1.885368;0.764849;1.035634;2.970043;0.892857;
3.779433;2.656558;4.375530;1.001532;4.109403;1.912341;0.777962;1.035892;2.966038;0.892857;
3.807024;2.708891;4.518609;1.001445;4.260575;1.941984;0.790682;1.036223;2.962060;0.892857;
3.834616;2.757367;4.643061;1.001290;4.390874;1.970662;0.802380;1.036563;2.958050;0.892857;
