time;NETWORK_B1_v_a;NETWORK_B1_Urms;NETWORK_LINE_i_a;NETWORK_LINE_Irms;
0.015050;-0.091825;0.981427;0.041104;0.494573;
0.015060;-0.087474;0.981427;0.043297;0.494573;
0.015070;-0.083122;0.981427;0.045490;0.494573;
0.015080;-0.078769;0.981427;0.047682;0.494573;
0.015090;-0.074415;0.981427;0.049874;0.494573;
0.015100;-0.070061;0.981427;0.052066;0.494573;
0.015110;-0.065706;0.981427;0.054257;0.494573;
0.015120;-0.061350;0.981427;0.056447;0.494573;
0.015130;-0.056993;0.981427;0.058637;0.494573;
0.015140;-0.052636;0.981427;0.060826;0.494573;
0.015150;-0.048279;0.981427;0.063015;0.494573;
0.015160;-0.043921;0.981427;0.065203;0.494573;
0.015170;-0.039563;0.981427;0.067391;0.494573;
0.015180;-0.035204;0.981427;0.069577;0.494573;
0.015190;-0.030845;0.981427;0.071763;0.494573;
0.015200;-0.026485;0.981427;0.073949;0.494573;
0.015210;-0.022126;0.981427;0.076133;0.494573;
0.015220;-0.017766;0.981427;0.078317;0.494573;
0.015230;-0.013406;0.981427;0.080500;0.494573;
0.015240;-0.009045;0.981427;0.082683;0.494573;
0.015250;-0.004685;0.981427;0.084864;0.494573;
0.015260;-0.000325;0.981427;0.087045;0.494573;
0.015270;0.004036;0.981427;0.089225;0.494573;
0.015280;0.008396;0.981427;0.091404;0.494573;
0.015290;0.012756;0.981427;0.093582;0.494573;
0.015300;0.017116;0.981427;0.095759;0.494573;
0.015310;0.021476;0.981427;0.097935;0.494573;
0.015320;0.025836;0.981427;0.100110;0.494573;
0.015330;0.030195;0.981427;0.102284;0.494573;
0.015340;0.034555;0.981427;0.104458;0.494573;
0.015350;0.038913;0.981427;0.106630;0.494573;
0.015360;0.043272;0.981427;0.108801;0.494573;
0.015370;0.047630;0.981427;0.110971;0.494573;
0.015380;0.051988;0.981427;0.113140;0.494573;
0.015390;0.056345;0.981427;0.115308;0.494573;
0.015400;0.060701;0.981427;0.117474;0.494573;
0.015410;0.065057;0.981427;0.119640;0.494573;
0.015420;0.069412;0.981427;0.121804;0.494573;
0.015430;0.073767;0.981427;0.123967;0.494573;
0.015440;0.078121;0.981427;0.126129;0.494573;
0.015450;0.082474;0.981427;0.128290;0.494573;
0.015460;0.086826;0.981427;0.130449;0.494573;
0.015470;0.091177;0.981427;0.132608;0.494573;
0.015480;0.095528;0.981427;0.134764;0.494573;
0.015490;0.099877;0.981427;0.136920;0.494573;
0.015500;0.104226;0.981427;0.139074;0.494573;
0.015510;0.108573;0.981427;0.141227;0.494573;
0.015520;0.112920;0.981427;0.143378;0.494573;
0.015530;0.117265;0.981427;0.145528;0.494573;
0.015540;0.121609;0.981427;0.147677;0.494573;
0.015550;0.125952;0.981427;0.149824;0.494573;
0.015560;0.130294;0.981427;0.151969;0.494573;
0.015570;0.134635;0.981427;0.154113;0.494573;
0.015580;0.138974;0.981427;0.156256;0.494573;
0.015590;0.143311;0.981427;0.158397;0.494573;
0.015600;0.147648;0.981427;0.160536;0.494573;
0.015610;0.151983;0.981427;0.162674;0.494573;
0.015620;0.156316;0.981427;0.164811;0.494573;
0.015630;0.160648;0.981427;0.166945;0.494573;
0.015640;0.164978;0.981427;0.169078;0.494573;
0.015650;0.169307;0.981427;0.171209;0.494573;
0.015660;0.173634;0.981427;0.173339;0.494573;
0.015670;0.177959;0.981427;0.175467;0.494573;
0.015680;0.182282;0.981427;0.177593;0.494573;
0.015690;0.186604;0.981427;0.179718;0.494573;
0.015700;0.190924;0.981427;0.181840;0.494573;
0.015710;0.195242;0.981427;0.183961;0.494573;
0.015720;0.199558;0.981427;0.186080;0.494573;
0.015730;0.203872;0.981427;0.188197;0.494573;
0.015740;0.208184;0.981427;0.190313;0.494573;
0.015750;0.212494;0.981427;0.192426;0.494573;
0.015760;0.216802;0.981427;0.194538;0.494573;
0.015770;0.221108;0.981427;0.196648;0.494573;
0.015780;0.225411;0.981427;0.198755;0.494573;
0.015790;0.229713;0.981427;0.200861;0.494573;
0.015800;0.234012;0.981427;0.202965;0.494573;
0.015810;0.238309;0.981427;0.205067;0.494573;
0.015820;0.242603;0.981427;0.207166;0.494573;
0.015830;0.246895;0.981427;0.209264;0.494573;
0.015840;0.251185;0.981427;0.211360;0.494573;
0.015850;0.255472;0.981427;0.213453;0.494573;
0.015860;0.259756;0.981427;0.215545;0.494573;
0.015870;0.264038;0.981427;0.217634;0.494573;
0.015880;0.268318;0.981427;0.219721;0.494573;
0.015890;0.272595;0.981427;0.221806;0.494573;
0.015900;0.276869;0.981427;0.223889;0.494573;
0.015910;0.281140;0.981427;0.225970;0.494573;
0.015920;0.285409;0.981427;0.228048;0.494573;
0.015930;0.289674;0.981427;0.230124;0.494573;
0.015940;0.293937;0.981427;0.232198;0.494573;
0.015950;0.298197;0.981427;0.234269;0.494573;
0.015960;0.302454;0.981427;0.236339;0.494573;
0.015970;0.306708;0.981427;0.238406;0.494573;
0.015980;0.310959;0.981427;0.240470;0.494573;
0.015990;0.315207;0.981427;0.242532;0.494573;
0.016000;0.319452;0.981427;0.244592;0.494573;
0.016010;0.323694;0.981427;0.246650;0.494573;
0.016020;0.327933;0.981427;0.248705;0.494573;
0.016030;0.332168;0.981427;0.250757;0.494573;
0.016040;0.336400;0.981427;0.252807;0.494573;
0.016050;0.340629;0.981427;0.254855;0.494573;
0.016060;0.344854;0.981427;0.256900;0.494573;
0.016070;0.349076;0.981427;0.258942;0.494573;
0.016080;0.353294;0.981427;0.260982;0.494573;
0.016090;0.357509;0.981427;0.263019;0.494573;
0.016100;0.361721;0.981427;0.265054;0.494573;
0.016110;0.365929;0.981427;0.267086;0.494573;
0.016120;0.370133;0.981427;0.269116;0.494573;
0.016130;0.374333;0.981427;0.271142;0.494573;
0.016140;0.378530;0.981427;0.273167;0.494573;
0.016150;0.382724;0.981427;0.275188;0.494573;
0.016160;0.386913;0.981427;0.277207;0.494573;
0.016170;0.391099;0.981427;0.279223;0.494573;
0.016180;0.395280;0.981427;0.281236;0.494573;
0.016190;0.399458;0.981427;0.283247;0.494573;
0.016200;0.403632;0.981427;0.285254;0.494573;
0.016210;0.407802;0.981427;0.287259;0.494573;
0.016220;0.411968;0.981427;0.289261;0.494573;
0.016230;0.416130;0.981427;0.291260;0.494573;
0.016240;0.420287;0.981427;0.293257;0.494573;
0.016250;0.424441;0.981427;0.295250;0.494573;
0.016260;0.428590;0.981427;0.297241;0.494573;
0.016270;0.432735;0.981427;0.299228;0.494573;
0.016280;0.436876;0.981427;0.301213;0.494573;
0.016290;0.441013;0.981427;0.303194;0.494573;
0.016300;0.445145;0.981427;0.305173;0.494573;
0.016310;0.449273;0.981427;0.307149;0.494573;
0.016320;0.453396;0.981427;0.309121;0.494573;
0.016330;0.457515;0.981427;0.311091;0.494573;
0.016340;0.461630;0.981427;0.313057;0.494573;
0.016350;0.465739;0.981427;0.315021;0.494573;
0.016360;0.469845;0.981427;0.316981;0.494573;
0.016370;0.473945;0.981427;0.318938;0.494573;
0.016380;0.478041;0.981427;0.320892;0.494573;
0.016390;0.482132;0.981427;0.322843;0.494573;
0.016400;0.486219;0.981427;0.324791;0.494573;
0.016410;0.490301;0.981427;0.326735;0.494573;
0.016420;0.494377;0.981427;0.328676;0.494573;
0.016430;0.498449;0.981427;0.330614;0.494573;
0.016440;0.502516;0.981427;0.332549;0.494573;
0.016450;0.506578;0.981427;0.334480;0.494573;
0.016460;0.510635;0.981427;0.336409;0.494573;
0.016470;0.514687;0.981427;0.338333;0.494573;
0.016480;0.518734;0.981427;0.340255;0.494573;
0.016490;0.522776;0.981427;0.342173;0.494573;
0.016500;0.526813;0.981427;0.344088;0.494573;
0.016510;0.530844;0.981427;0.345999;0.494573;
0.016520;0.534870;0.981427;0.347907;0.494573;
0.016530;0.538891;0.981427;0.349811;0.494573;
0.016540;0.542907;0.981427;0.351712;0.494573;
0.016550;0.546917;0.981427;0.353610;0.494573;
0.016560;0.550922;0.981427;0.355504;0.494573;
0.016570;0.554922;0.981427;0.357395;0.494573;
0.016580;0.558916;0.981427;0.359282;0.494573;
0.016590;0.562904;0.981427;0.361165;0.494573;
0.016600;0.566887;0.981427;0.363045;0.494573;
0.016610;0.570864;0.981427;0.364921;0.494573;
0.016620;0.574836;0.981427;0.366794;0.494573;
0.016630;0.578802;0.981427;0.368663;0.494573;
0.016640;0.582762;0.981427;0.370529;0.494573;
0.016650;0.586716;0.981427;0.372391;0.494573;
0.016660;0.590665;0.981427;0.374249;0.494573;
0.016670;0.594608;0.981427;0.376103;0.494573;
0.016680;0.598545;0.981427;0.377954;0.494573;
0.016690;0.602476;0.981427;0.379801;0.494573;
0.016700;0.606401;0.981427;0.381644;0.494573;
0.016710;0.610321;0.981427;0.383484;0.494573;
0.016720;0.614234;0.981427;0.385320;0.494573;
0.016730;0.618141;0.981427;0.387151;0.494573;
0.016740;0.622042;0.981427;0.388980;0.494573;
0.016750;0.625937;0.981427;0.390804;0.494573;
0.016760;0.629825;0.981427;0.392624;0.494573;
0.016770;0.633708;0.981427;0.394441;0.494573;
0.016780;0.637584;0.981427;0.396253;0.494573;
0.016790;0.641454;0.981427;0.398062;0.494573;
0.016800;0.645318;0.981427;0.399867;0.494573;
0.016810;0.649175;0.981427;0.401668;0.494573;
0.016820;0.653026;0.981427;0.403465;0.494573;
0.016830;0.656870;0.981427;0.405258;0.494573;
0.016840;0.660708;0.981427;0.407046;0.494573;
0.016850;0.664539;0.981427;0.408831;0.494573;
0.016860;0.668364;0.981427;0.410612;0.494573;
0.016870;0.672182;0.981427;0.412389;0.494573;
0.016880;0.675994;0.981427;0.414162;0.494573;
0.016890;0.679799;0.981427;0.415930;0.494573;
0.016900;0.683597;0.981427;0.417695;0.494573;
0.016910;0.687388;0.981427;0.419455;0.494573;
0.016920;0.691173;0.981427;0.421212;0.494573;
0.016930;0.694951;0.981427;0.422964;0.494573;
0.016940;0.698722;0.981427;0.424712;0.494573;
0.016950;0.702486;0.981427;0.426455;0.494573;
0.016960;0.706243;0.981427;0.428195;0.494573;
0.016970;0.709993;0.981427;0.429930;0.494573;
0.016980;0.713736;0.981427;0.431661;0.494573;
0.016990;0.717472;0.981427;0.433388;0.494573;
0.017000;0.721201;0.981427;0.435111;0.494573;
0.017010;0.724923;0.981427;0.436829;0.494573;
0.017020;0.728638;0.981427;0.438543;0.494573;
0.017030;0.732346;0.981427;0.440252;0.494573;
0.017040;0.736046;0.981427;0.441958;0.494573;
0.017050;0.739739;0.981427;0.443658;0.494573;
0.017060;0.743425;0.981427;0.445355;0.494573;
0.017070;0.747103;0.981427;0.447047;0.494573;
0.017080;0.750774;0.981427;0.448735;0.494573;
0.017090;0.754438;0.981427;0.450418;0.494573;
0.017100;0.758094;0.981427;0.452097;0.494573;
0.017110;0.761743;0.981427;0.453771;0.494573;
0.017120;0.765384;0.981427;0.455441;0.494573;
0.017130;0.769018;0.981427;0.457107;0.494573;
0.017140;0.772644;0.981427;0.458767;0.494573;
0.017150;0.776262;0.981427;0.460424;0.494573;
0.017160;0.779873;0.981427;0.462076;0.494573;
0.017170;0.783476;0.981427;0.463723;0.494573;
0.017180;0.787072;0.981427;0.465366;0.494573;
0.017190;0.790659;0.981427;0.467004;0.494573;
0.017200;0.794239;0.981427;0.468637;0.494573;
0.017210;0.797811;0.981427;0.470266;0.494573;
0.017220;0.801375;0.981427;0.471890;0.494573;
0.017230;0.804931;0.981427;0.473510;0.494573;
0.017240;0.808479;0.981427;0.475125;0.494573;
0.017250;0.812020;0.981427;0.476735;0.494573;
0.017260;0.815552;0.981427;0.478340;0.494573;
0.017270;0.819076;0.981427;0.479941;0.494573;
0.017280;0.822592;0.981427;0.481537;0.494573;
0.017290;0.826100;0.981427;0.483128;0.494573;
0.017300;0.829600;0.981427;0.484715;0.494573;
0.017310;0.833092;0.981427;0.486296;0.494573;
0.017320;0.836575;0.981427;0.487873;0.494573;
0.017330;0.840050;0.981427;0.489445;0.494573;
0.017340;0.843517;0.981427;0.491013;0.494573;
0.017350;0.846976;0.981427;0.492575;0.494573;
0.017360;0.850426;0.981427;0.494133;0.494573;
0.017370;0.853868;0.981427;0.495685;0.494573;
0.017380;0.857301;0.981427;0.497233;0.494573;
0.017390;0.860726;0.981427;0.498776;0.494573;
0.017400;0.864142;0.981427;0.500314;0.494573;
0.017410;0.867550;0.981427;0.501847;0.494573;
0.017420;0.870949;0.981427;0.503375;0.494573;
0.017430;0.874340;0.981427;0.504898;0.494573;
0.017440;0.877722;0.981427;0.506416;0.494573;
0.017450;0.881096;0.981427;0.507929;0.494573;
0.017460;0.884460;0.981427;0.509438;0.494573;
0.017470;0.887816;0.981427;0.510941;0.494573;
0.017480;0.891164;0.981427;0.512439;0.494573;
0.017490;0.894502;0.981427;0.513932;0.494573;
0.017500;0.897832;0.981427;0.515420;0.494573;
0.017510;0.901152;0.981427;0.516902;0.494573;
0.017520;0.904464;0.981427;0.518380;0.494573;
0.017530;0.907767;0.981427;0.519853;0.494573;
0.017540;0.911061;0.981427;0.521320;0.494573;
0.017550;0.914346;0.981427;0.522783;0.494573;
0.017560;0.917622;0.981427;0.524240;0.494573;
0.017570;0.920889;0.981427;0.525692;0.494573;
0.017580;0.924147;0.981427;0.527139;0.494573;
0.017590;0.927396;0.981427;0.528580;0.494573;
0.017600;0.930635;0.981427;0.530017;0.494573;
0.017610;0.933865;0.981427;0.531448;0.494573;
0.017620;0.937087;0.981427;0.532874;0.494573;
0.017630;0.940298;0.981427;0.534294;0.494573;
0.017640;0.943501;0.981427;0.535710;0.494573;
0.017650;0.946694;0.981427;0.537120;0.494573;
0.017660;0.949878;0.981427;0.538525;0.494573;
0.017670;0.953053;0.981427;0.539924;0.494573;
0.017680;0.956218;0.981427;0.541318;0.494573;
0.017690;0.959374;0.981427;0.542707;0.494573;
0.017700;0.962520;0.981427;0.544090;0.494573;
0.017710;0.965657;0.981427;0.545468;0.494573;
0.017720;0.968784;0.981427;0.546841;0.494573;
0.017730;0.971902;0.981427;0.548208;0.494573;
0.017740;0.975010;0.981427;0.549570;0.494573;
0.017750;0.978108;0.981427;0.550927;0.494573;
0.017760;0.981197;0.981427;0.552278;0.494573;
0.017770;0.984276;0.981427;0.553623;0.494573;
0.017780;0.987345;0.981427;0.554963;0.494573;
0.017790;0.990405;0.981427;0.556298;0.494573;
0.017800;0.993455;0.981427;0.557627;0.494573;
0.017810;0.996495;0.981427;0.558951;0.494573;
0.017820;0.999525;0.981427;0.560269;0.494573;
0.017830;1.002546;0.981427;0.561582;0.494573;
0.017840;1.005556;0.981427;0.562889;0.494573;
0.017850;1.008557;0.981427;0.564190;0.494573;
0.017860;1.011547;0.981427;0.565486;0.494573;
0.017870;1.014528;0.981427;0.566776;0.494573;
0.017880;1.017499;0.981427;0.568061;0.494573;
0.017890;1.020459;0.981427;0.569340;0.494573;
0.017900;1.023410;0.981427;0.570614;0.494573;
0.017910;1.026350;0.981427;0.571882;0.494573;
0.017920;1.029280;0.981427;0.573144;0.494573;
0.017930;1.032200;0.981427;0.574401;0.494573;
0.017940;1.035110;0.981427;0.575652;0.494573;
0.017950;1.038010;0.981427;0.576897;0.494573;
0.017960;1.040900;0.981427;0.578136;0.494573;
0.017970;1.043779;0.981427;0.579370;0.494573;
0.017980;1.046648;0.981427;0.580598;0.494573;
0.017990;1.049506;0.981427;0.581821;0.494573;
0.018000;1.052354;0.981427;0.583037;0.494573;
0.018010;1.055192;0.981427;0.584248;0.494573;
0.018020;1.058020;0.981427;0.585453;0.494573;
0.018030;1.060836;0.981427;0.586653;0.494573;
0.018040;1.063643;0.981427;0.587846;0.494573;
0.018050;1.066439;0.981427;0.589034;0.494573;
0.018060;1.069224;0.981427;0.590216;0.494573;
0.018070;1.071999;0.981427;0.591392;0.494573;
0.018080;1.074764;0.981427;0.592562;0.494573;
0.018090;1.077517;0.981427;0.593727;0.494573;
0.018100;1.080260;0.981427;0.594885;0.494573;
0.018110;1.082993;0.981427;0.596038;0.494573;
0.018120;1.085715;0.981427;0.597185;0.494573;
0.018130;1.088426;0.981427;0.598326;0.494573;
0.018140;1.091126;0.981427;0.599461;0.494573;
0.018150;1.093815;0.981427;0.600590;0.494573;
0.018160;1.096494;0.981427;0.601713;0.494573;
0.018170;1.099162;0.981427;0.602830;0.494573;
0.018180;1.101819;0.981427;0.603942;0.494573;
0.018190;1.104465;0.981427;0.605047;0.494573;
0.018200;1.107100;0.981427;0.606146;0.494573;
0.018210;1.109725;0.981427;0.607240;0.494573;
0.018220;1.112338;0.981427;0.608327;0.494573;
0.018230;1.114941;0.981427;0.609409;0.494573;
0.018240;1.117532;0.981427;0.610484;0.494573;
0.018250;1.120112;0.981427;0.611553;0.494573;
0.018260;1.122682;0.981427;0.612617;0.494573;
0.018270;1.125240;0.981427;0.613674;0.494573;
0.018280;1.127787;0.981427;0.614725;0.494573;
0.018290;1.130323;0.981427;0.615770;0.494573;
0.018300;1.132848;0.981427;0.616809;0.494573;
0.018310;1.135362;0.981427;0.617842;0.494573;
0.018320;1.137864;0.981427;0.618869;0.494573;
0.018330;1.140355;0.981427;0.619890;0.494573;
0.018340;1.142835;0.981427;0.620904;0.494573;
0.018350;1.145304;0.981427;0.621913;0.494573;
0.018360;1.147761;0.981427;0.622915;0.494573;
0.018370;1.150207;0.981427;0.623912;0.494573;
0.018380;1.152642;0.981427;0.624902;0.494573;
0.018390;1.155065;0.981427;0.625886;0.494573;
0.018400;1.157477;0.981427;0.626863;0.494573;
0.018410;1.159878;0.981427;0.627835;0.494573;
0.018420;1.162267;0.981427;0.628800;0.494573;
0.018430;1.164645;0.981427;0.629759;0.494573;
0.018440;1.167011;0.981427;0.630712;0.494573;
0.018450;1.169365;0.981427;0.631659;0.494573;
0.018460;1.171708;0.981427;0.632599;0.494573;
0.018470;1.174040;0.981427;0.633534;0.494573;
0.018480;1.176360;0.981427;0.634462;0.494573;
0.018490;1.178668;0.981427;0.635383;0.494573;
0.018500;1.180965;0.981427;0.636299;0.494573;
0.018510;1.183250;0.981427;0.637208;0.494573;
0.018520;1.185523;0.981427;0.638111;0.494573;
0.018530;1.187784;0.981427;0.639007;0.494573;
0.018540;1.190034;0.981427;0.639898;0.494573;
0.018550;1.192272;0.981427;0.640782;0.494573;
0.018560;1.194499;0.981427;0.641659;0.494573;
0.018570;1.196713;0.981427;0.642530;0.494573;
0.018580;1.198916;0.981427;0.643395;0.494573;
0.018590;1.201107;0.981427;0.644254;0.494573;
0.018600;1.203286;0.981427;0.645106;0.494573;
0.018610;1.205453;0.981427;0.645952;0.494573;
0.018620;1.207609;0.981427;0.646792;0.494573;
0.018630;1.209752;0.981427;0.647625;0.494573;
0.018640;1.211884;0.981427;0.648451;0.494573;
0.018650;1.214003;0.981427;0.649272;0.494573;
0.018660;1.216111;0.981427;0.650086;0.494573;
0.018670;1.218206;0.981427;0.650893;0.494573;
0.018680;1.220290;0.981427;0.651694;0.494573;
0.018690;1.222361;0.981427;0.652489;0.494573;
0.018700;1.224420;0.981427;0.653277;0.494573;
0.018710;1.226468;0.981427;0.654059;0.494573;
0.018720;1.228503;0.981427;0.654834;0.494573;
0.018730;1.230526;0.981427;0.655603;0.494573;
0.018740;1.232537;0.981427;0.656365;0.494573;
0.018750;1.234536;0.981427;0.657121;0.494573;
0.018760;1.236522;0.981427;0.657871;0.494573;
0.018770;1.238497;0.981427;0.658613;0.494573;
0.018780;1.240459;0.981427;0.659350;0.494573;
0.018790;1.242409;0.981427;0.660080;0.494573;
0.018800;1.244346;0.981427;0.660803;0.494573;
0.018810;1.246272;0.981427;0.661520;0.494573;
0.018820;1.248185;0.981427;0.662230;0.494573;
0.018830;1.250085;0.981427;0.662934;0.494573;
0.018840;1.251974;0.981427;0.663631;0.494573;
0.018850;1.253850;0.981427;0.664322;0.494573;
0.018860;1.255714;0.981427;0.665006;0.494573;
0.018870;1.257565;0.981427;0.665684;0.494573;
0.018880;1.259404;0.981427;0.666355;0.494573;
0.018890;1.261230;0.981427;0.667019;0.494573;
0.018900;1.263044;0.981427;0.667677;0.494573;
0.018910;1.264846;0.981427;0.668328;0.494573;
0.018920;1.266635;0.981427;0.668973;0.494573;
0.018930;1.268411;0.981427;0.669611;0.494573;
0.018940;1.270175;0.981427;0.670243;0.494573;
0.018950;1.271927;0.981427;0.670868;0.494573;
0.018960;1.273666;0.981427;0.671486;0.494573;
0.018970;1.275392;0.981427;0.672097;0.494573;
0.018980;1.277106;0.981427;0.672702;0.494573;
0.018990;1.278807;0.981427;0.673301;0.494573;
0.019000;1.280495;0.981427;0.673892;0.494573;
0.019010;1.282171;0.981427;0.674477;0.494573;
0.019020;1.283835;0.981427;0.675056;0.494573;
0.019030;1.285485;0.981427;0.675627;0.494573;
0.019040;1.287123;0.981427;0.676192;0.494573;
0.019050;1.288748;0.981427;0.676751;0.494573;
0.019060;1.290361;0.981427;0.677303;0.494573;
0.019070;1.291960;0.981427;0.677848;0.494573;
0.019080;1.293547;0.981427;0.678386;0.494573;
0.019090;1.295122;0.981427;0.678917;0.494573;
0.019100;1.296683;0.981427;0.679442;0.494573;
0.019110;1.298232;0.981427;0.679961;0.494573;
0.019120;1.299768;0.981427;0.680472;0.494573;
0.019130;1.301291;0.981427;0.680977;0.494573;
0.019140;1.302801;0.981427;0.681475;0.494573;
0.019150;1.304298;0.981427;0.681966;0.494573;
0.019160;1.305782;0.981427;0.682451;0.494573;
0.019170;1.307254;0.981427;0.682929;0.494573;
0.019180;1.308713;0.981427;0.683400;0.494573;
0.019190;1.310158;0.981427;0.683864;0.494573;
0.019200;1.311591;0.981427;0.684322;0.494573;
0.019210;1.313011;0.981427;0.684773;0.494573;
0.019220;1.314418;0.981427;0.685217;0.494573;
0.019230;1.315812;0.981427;0.685654;0.494573;
0.019240;1.317193;0.981427;0.686085;0.494573;
0.019250;1.318561;0.981427;0.686509;0.494573;
0.019260;1.319915;0.981427;0.686926;0.494573;
0.019270;1.321257;0.981427;0.687336;0.494573;
0.019280;1.322586;0.981427;0.687739;0.494573;
0.019290;1.323902;0.981427;0.688136;0.494573;
0.019300;1.325205;0.981427;0.688526;0.494573;
0.019310;1.326494;0.981427;0.688909;0.494573;
0.019320;1.327771;0.981427;0.689285;0.494573;
0.019330;1.329034;0.981427;0.689655;0.494573;
0.019340;1.330285;0.981427;0.690018;0.494573;
0.019350;1.331522;0.981427;0.690374;0.494573;
0.019360;1.332746;0.981427;0.690723;0.494573;
0.019370;1.333957;0.981427;0.691065;0.494573;
0.019380;1.335155;0.981427;0.691400;0.494573;
0.019390;1.336339;0.981427;0.691729;0.494573;
0.019400;1.337511;0.981427;0.692051;0.494573;
0.019410;1.338669;0.981427;0.692366;0.494573;
0.019420;1.339814;0.981427;0.692674;0.494573;
0.019430;1.340945;0.981427;0.692975;0.494573;
0.019440;1.342064;0.981427;0.693270;0.494573;
0.019450;1.343169;0.981427;0.693557;0.494573;
0.019460;1.344261;0.981427;0.693838;0.494573;
0.019470;1.345340;0.981427;0.694112;0.494573;
0.019480;1.346405;0.981427;0.694379;0.494573;
0.019490;1.347457;0.981427;0.694639;0.494573;
0.019500;1.348496;0.981427;0.694892;0.494573;
0.019510;1.349522;0.981427;0.695139;0.494573;
0.019520;1.350534;0.981427;0.695379;0.494573;
0.019530;1.351533;0.981427;0.695611;0.494573;
0.019540;1.352519;0.981427;0.695837;0.494573;
0.019550;1.353491;0.981427;0.696056;0.494573;
0.019560;1.354450;0.981427;0.696268;0.494573;
0.019570;1.355395;0.981427;0.696474;0.494573;
0.019580;1.356327;0.981427;0.696672;0.494573;
0.019590;1.357246;0.981427;0.696864;0.494573;
0.019600;1.358151;0.981427;0.697048;0.494573;
0.019610;1.359043;0.981427;0.697226;0.494573;
0.019620;1.359922;0.981427;0.697397;0.494573;
0.019630;1.360787;0.981427;0.697561;0.494573;
