time;S_circuit_vGenA;S_circuit_vBusA;S_circuit_iGenA;S_circuit_iGenB;S_circuit_iGenC;S_circuit_iLineA;S_circuit_Wr;S_circuit_dtheta;S_circuit_Te;
1.153800;-0.506231;-0.503509;-0.080303;-0.002483;0.082786;-1.012316;1.002147;1.526505;-0.148610;
1.153850;-0.486814;-0.484165;-0.080249;-0.003421;0.083670;-1.022283;1.002148;1.526539;-0.148773;
1.153900;-0.467276;-0.464701;-0.080181;-0.004367;0.084548;-1.031991;1.002148;1.526573;-0.148918;
1.153950;-0.447623;-0.445123;-0.080099;-0.005321;0.085420;-1.041439;1.002149;1.526607;-0.149046;
1.154000;-0.427860;-0.425435;-0.080002;-0.006283;0.086285;-1.050624;1.002150;1.526640;-0.149156;
1.154050;-0.407991;-0.405642;-0.079891;-0.007252;0.087143;-1.059544;1.002151;1.526674;-0.149249;
1.154100;-0.388022;-0.385749;-0.079767;-0.008228;0.087995;-1.068197;1.002151;1.526708;-0.149323;
1.154150;-0.367958;-0.365761;-0.079627;-0.009212;0.088840;-1.076581;1.002152;1.526742;-0.149380;
1.154200;-0.347803;-0.345683;-0.079474;-0.010204;0.089677;-1.084693;1.002153;1.526776;-0.149420;
1.154250;-0.327562;-0.325520;-0.079305;-0.011202;0.090507;-1.092533;1.002154;1.526809;-0.149441;
1.154300;-0.307241;-0.305276;-0.079122;-0.012207;0.091330;-1.100097;1.002154;1.526843;-0.149445;
1.154350;-0.286845;-0.284957;-0.078925;-0.013219;0.092144;-1.107385;1.002155;1.526877;-0.149430;
1.154400;-0.266377;-0.264569;-0.078712;-0.014238;0.092951;-1.114393;1.002156;1.526911;-0.149398;
1.154450;-0.245845;-0.244115;-0.078485;-0.015264;0.093749;-1.121122;1.002157;1.526945;-0.149348;
1.154500;-0.225252;-0.223601;-0.078243;-0.016296;0.094540;-1.127570;1.002157;1.526979;-0.149280;
1.154550;-0.204603;-0.203032;-0.077986;-0.017335;0.095321;-1.133734;1.002158;1.527013;-0.149195;
1.154600;-0.183904;-0.182413;-0.077714;-0.018380;0.096094;-1.139614;1.002159;1.527046;-0.149091;
1.154650;-0.163160;-0.161750;-0.077427;-0.019431;0.096858;-1.145208;1.002160;1.527080;-0.148970;
1.154700;-0.142376;-0.141047;-0.077125;-0.020488;0.097613;-1.150516;1.002160;1.527114;-0.148831;
1.154750;-0.121558;-0.120310;-0.076807;-0.021551;0.098358;-1.155536;1.002161;1.527148;-0.148674;
1.154800;-0.100709;-0.099543;-0.076475;-0.022619;0.099094;-1.160267;1.002162;1.527182;-0.148499;
1.154850;-0.079836;-0.078751;-0.076126;-0.023693;0.099820;-1.164708;1.002163;1.527216;-0.148306;
1.154900;-0.058944;-0.057941;-0.075763;-0.024773;0.100536;-1.168858;1.002163;1.527250;-0.148096;
1.154950;-0.038037;-0.037116;-0.075384;-0.025857;0.101241;-1.172716;1.002164;1.527284;-0.147868;
1.155000;-0.017121;-0.016282;-0.074990;-0.026946;0.101936;-1.176281;1.002165;1.527318;-0.147622;
1.155050;0.003798;0.004556;-0.074580;-0.028041;0.102621;-1.179553;1.002165;1.527352;-0.147359;
1.155100;0.024716;0.025392;-0.074155;-0.029140;0.103294;-1.182530;1.002166;1.527386;-0.147078;
1.155150;0.045628;0.046222;-0.073714;-0.030243;0.103956;-1.185213;1.002167;1.527420;-0.146780;
1.155200;0.066529;0.067040;-0.073257;-0.031350;0.104607;-1.187600;1.002168;1.527454;-0.146464;
1.155250;0.087412;0.087842;-0.072785;-0.032462;0.105247;-1.189692;1.002168;1.527488;-0.146131;
1.155300;0.108274;0.108621;-0.072297;-0.033577;0.105874;-1.191488;1.002169;1.527522;-0.145780;
1.155350;0.129109;0.129373;-0.071794;-0.034696;0.106490;-1.192988;1.002170;1.527556;-0.145412;
1.155400;0.149912;0.150093;-0.071275;-0.035819;0.107093;-1.194192;1.002171;1.527590;-0.145027;
1.155450;0.170677;0.170776;-0.070740;-0.036944;0.107684;-1.195099;1.002171;1.527625;-0.144625;
1.155500;0.191400;0.191416;-0.070189;-0.038073;0.108262;-1.195710;1.002172;1.527659;-0.144206;
1.155550;0.212076;0.212009;-0.069623;-0.039204;0.108827;-1.196025;1.002173;1.527693;-0.143770;
1.155600;0.232699;0.232549;-0.069041;-0.040338;0.109379;-1.196043;1.002173;1.527727;-0.143318;
1.155650;0.253264;0.253032;-0.068444;-0.041473;0.109917;-1.195765;1.002174;1.527761;-0.142848;
1.155700;0.273766;0.273452;-0.067831;-0.042611;0.110442;-1.195191;1.002175;1.527795;-0.142362;
1.155750;0.294200;0.293805;-0.067202;-0.043751;0.110953;-1.194320;1.002176;1.527829;-0.141859;
1.155800;0.314562;0.314085;-0.066558;-0.044892;0.111450;-1.193155;1.002176;1.527864;-0.141340;
1.155850;0.334845;0.334288;-0.065898;-0.046035;0.111933;-1.191694;1.002177;1.527898;-0.140805;
1.155900;0.355046;0.354407;-0.065222;-0.047178;0.112401;-1.189938;1.002178;1.527932;-0.140253;
1.155950;0.375159;0.374439;-0.064532;-0.048322;0.112854;-1.187889;1.002178;1.527966;-0.139685;
1.156000;0.395179;0.394378;-0.063825;-0.049467;0.113293;-1.185546;1.002179;1.528000;-0.139101;
1.156050;0.415102;0.414220;-0.063104;-0.050612;0.113716;-1.182911;1.002180;1.528035;-0.138502;
1.156100;0.434922;0.433959;-0.062367;-0.051757;0.114124;-1.179984;1.002181;1.528069;-0.137887;
1.156150;0.454634;0.453591;-0.061615;-0.052901;0.114516;-1.176767;1.002181;1.528103;-0.137256;
1.156200;0.474234;0.473110;-0.060848;-0.054044;0.114892;-1.173260;1.002182;1.528137;-0.136610;
1.156250;0.493717;0.492513;-0.060065;-0.055187;0.115252;-1.169463;1.002183;1.528172;-0.135948;
1.156300;0.513077;0.511795;-0.059268;-0.056329;0.115597;-1.165379;1.002183;1.528206;-0.135271;
1.156350;0.532311;0.530950;-0.058456;-0.057468;0.115924;-1.161009;1.002184;1.528240;-0.134580;
1.156400;0.551413;0.549974;-0.057629;-0.058606;0.116235;-1.156352;1.002185;1.528275;-0.133873;
1.156450;0.570379;0.568862;-0.056787;-0.059742;0.116529;-1.151411;1.002185;1.528309;-0.133152;
1.156500;0.589204;0.587610;-0.055931;-0.060875;0.116807;-1.146187;1.002186;1.528343;-0.132416;
1.156550;0.607884;0.606212;-0.055060;-0.062006;0.117066;-1.140680;1.002187;1.528378;-0.131666;
1.156600;0.626413;0.624665;-0.054175;-0.063133;0.117309;-1.134894;1.002187;1.528412;-0.130902;
1.156650;0.644788;0.642964;-0.053276;-0.064257;0.117534;-1.128828;1.002188;1.528446;-0.130123;
1.156700;0.663003;0.661103;-0.052363;-0.065378;0.117741;-1.122486;1.002189;1.528481;-0.129331;
1.156750;0.681055;0.679080;-0.051436;-0.066494;0.117930;-1.115868;1.002189;1.528515;-0.128525;
1.156800;0.698939;0.696888;-0.050495;-0.067606;0.118101;-1.108976;1.002190;1.528549;-0.127705;
1.156850;0.716650;0.714525;-0.049541;-0.068713;0.118254;-1.101812;1.002190;1.528584;-0.126873;
1.156900;0.734184;0.731985;-0.048573;-0.069815;0.118388;-1.094378;1.002191;1.528618;-0.126027;
1.156950;0.751537;0.749265;-0.047592;-0.070911;0.118504;-1.086675;1.002192;1.528653;-0.125168;
1.157000;0.768704;0.766359;-0.046598;-0.072002;0.118601;-1.078707;1.002192;1.528687;-0.124296;
1.157050;0.785682;0.783265;-0.045592;-0.073087;0.118678;-1.070474;1.002193;1.528722;-0.123412;
1.157100;0.802466;0.799977;-0.044572;-0.074165;0.118737;-1.061979;1.002194;1.528756;-0.122515;
1.157150;0.819051;0.816493;-0.043540;-0.075237;0.118777;-1.053223;1.002194;1.528791;-0.121606;
1.157200;0.835435;0.832806;-0.042496;-0.076301;0.118797;-1.044209;1.002195;1.528825;-0.120686;
1.157250;0.851612;0.848914;-0.041440;-0.077358;0.118798;-1.034940;1.002195;1.528859;-0.119753;
1.157300;0.867579;0.864813;-0.040372;-0.078408;0.118780;-1.025416;1.002196;1.528894;-0.118809;
1.157350;0.883332;0.880498;-0.039292;-0.079449;0.118741;-1.015642;1.002197;1.528928;-0.117853;
1.157400;0.898867;0.895966;-0.038201;-0.080482;0.118683;-1.005619;1.002197;1.528963;-0.116887;
1.157450;0.914180;0.911212;-0.037099;-0.081506;0.118605;-0.995349;1.002198;1.528997;-0.115909;
1.157500;0.929268;0.926234;-0.035987;-0.082520;0.118507;-0.984837;1.002198;1.529032;-0.114921;
1.157550;0.944126;0.941027;-0.034863;-0.083526;0.118389;-0.974083;1.002199;1.529067;-0.113922;
1.157600;0.958751;0.955588;-0.033730;-0.084521;0.118251;-0.963091;1.002199;1.529101;-0.112913;
1.157650;0.973140;0.969913;-0.032586;-0.085506;0.118092;-0.951864;1.002200;1.529136;-0.111894;
1.157700;0.987289;0.983998;-0.031433;-0.086481;0.117913;-0.940403;1.002201;1.529170;-0.110865;
1.157750;1.001194;0.997841;-0.030270;-0.087444;0.117714;-0.928713;1.002201;1.529205;-0.109827;
1.157800;1.014852;1.011438;-0.029098;-0.088397;0.117495;-0.916796;1.002202;1.529239;-0.108779;
1.157850;1.028260;1.024786;-0.027917;-0.089338;0.117255;-0.904655;1.002202;1.529274;-0.107722;
1.157900;1.041414;1.037881;-0.026728;-0.090267;0.116994;-0.892292;1.002203;1.529309;-0.106656;
1.157950;1.054311;1.050719;-0.025530;-0.091184;0.116713;-0.879711;1.002203;1.529343;-0.105582;
1.158000;1.066947;1.063299;-0.024324;-0.092088;0.116412;-0.866915;1.002204;1.529378;-0.104499;
1.158050;1.079321;1.075616;-0.023111;-0.092979;0.116090;-0.853906;1.002204;1.529412;-0.103408;
1.158100;1.091428;1.087667;-0.021890;-0.093857;0.115747;-0.840689;1.002205;1.529447;-0.102309;
1.158150;1.103267;1.099451;-0.020663;-0.094721;0.115384;-0.827266;1.002205;1.529482;-0.101202;
1.158200;1.114833;1.110963;-0.019429;-0.095572;0.115001;-0.813641;1.002206;1.529516;-0.100088;
1.158250;1.126124;1.122200;-0.018188;-0.096408;0.114597;-0.799817;1.002206;1.529551;-0.098967;
1.158300;1.137137;1.133161;-0.016942;-0.097230;0.114172;-0.785798;1.002207;1.529586;-0.097838;
1.158350;1.147870;1.143842;-0.015690;-0.098037;0.113727;-0.771587;1.002207;1.529620;-0.096703;
1.158400;1.158320;1.154242;-0.014433;-0.098828;0.113261;-0.757187;1.002208;1.529655;-0.095562;
1.158450;1.168484;1.164356;-0.013171;-0.099604;0.112776;-0.742603;1.002208;1.529690;-0.094414;
1.158500;1.178359;1.174184;-0.011905;-0.100365;0.112270;-0.727836;1.002209;1.529724;-0.093261;
1.158550;1.187944;1.183722;-0.010635;-0.101109;0.111743;-0.712892;1.002209;1.529759;-0.092101;
1.158600;1.197236;1.192968;-0.009360;-0.101837;0.111197;-0.697773;1.002210;1.529794;-0.090936;
1.158650;1.206233;1.201920;-0.008083;-0.102548;0.110630;-0.682483;1.002210;1.529828;-0.089767;
1.158700;1.214932;1.210575;-0.006802;-0.103242;0.110044;-0.667026;1.002211;1.529863;-0.088592;
1.158750;1.223332;1.218932;-0.005519;-0.103919;0.109438;-0.651406;1.002211;1.529898;-0.087412;
1.158800;1.231430;1.226988;-0.004234;-0.104578;0.108812;-0.635626;1.002211;1.529933;-0.086228;
1.158850;1.239224;1.234741;-0.002947;-0.105219;0.108166;-0.619691;1.002212;1.529967;-0.085040;
1.158900;1.246713;1.242189;-0.001659;-0.105843;0.107501;-0.603604;1.002212;1.530002;-0.083848;
1.158950;1.253894;1.249332;-0.000369;-0.106448;0.106817;-0.587368;1.002213;1.530037;-0.082653;
1.159000;1.260766;1.256166;0.000921;-0.107034;0.106113;-0.570990;1.002213;1.530072;-0.081454;
1.159050;1.267327;1.262690;0.002211;-0.107602;0.105391;-0.554471;1.002214;1.530106;-0.080252;
1.159100;1.273576;1.268903;0.003501;-0.108150;0.104650;-0.537816;1.002214;1.530141;-0.079047;
1.159150;1.279510;1.274803;0.004790;-0.108679;0.103889;-0.521029;1.002214;1.530176;-0.077840;
1.159200;1.285129;1.280388;0.006078;-0.109189;0.103111;-0.504114;1.002215;1.530211;-0.076630;
1.159250;1.290432;1.285658;0.007365;-0.109679;0.102314;-0.487075;1.002215;1.530246;-0.075419;
1.159300;1.295415;1.290611;0.008650;-0.110149;0.101499;-0.469917;1.002215;1.530280;-0.074205;
1.159350;1.300080;1.295246;0.009932;-0.110598;0.100666;-0.452642;1.002216;1.530315;-0.072990;
1.159400;1.304424;1.299562;0.011212;-0.111027;0.099816;-0.435255;1.002216;1.530350;-0.071774;
1.159450;1.308446;1.303556;0.012489;-0.111436;0.098948;-0.417761;1.002217;1.530385;-0.070557;
1.159500;1.312146;1.307230;0.013762;-0.111824;0.098062;-0.400164;1.002217;1.530420;-0.069339;
1.159550;1.315522;1.310581;0.015031;-0.112191;0.097160;-0.382468;1.002217;1.530454;-0.068121;
1.159600;1.318574;1.313608;0.016295;-0.112537;0.096241;-0.364676;1.002218;1.530489;-0.066903;
1.159650;1.321301;1.316312;0.017555;-0.112861;0.095306;-0.346794;1.002218;1.530524;-0.065685;
1.159700;1.323702;1.318691;0.018810;-0.113164;0.094354;-0.328827;1.002218;1.530559;-0.064467;
1.159750;1.325777;1.320745;0.020059;-0.113446;0.093387;-0.310777;1.002219;1.530594;-0.063250;
1.159800;1.327525;1.322473;0.021302;-0.113705;0.092403;-0.292650;1.002219;1.530629;-0.062034;
1.159850;1.328945;1.323875;0.022538;-0.113943;0.091405;-0.274449;1.002219;1.530663;-0.060819;
1.159900;1.330038;1.324951;0.023768;-0.114159;0.090391;-0.256180;1.002220;1.530698;-0.059605;
1.159950;1.330803;1.325700;0.024990;-0.114353;0.089362;-0.237846;1.002220;1.530733;-0.058394;
1.160000;1.331240;1.326123;0.026205;-0.114524;0.088320;-0.219452;1.002220;1.530768;-0.057184;
1.160050;1.331349;1.326218;0.027411;-0.114674;0.087262;-0.201001;1.002220;1.530803;-0.055976;
1.160100;1.331129;1.325986;0.028609;-0.114801;0.086191;-0.182500;1.002221;1.530838;-0.054771;
1.160150;1.330581;1.325428;0.029798;-0.114905;0.085107;-0.163951;1.002221;1.530873;-0.053569;
1.160200;1.329706;1.324542;0.030978;-0.114987;0.084009;-0.145359;1.002221;1.530908;-0.052370;
1.160250;1.328502;1.323330;0.032148;-0.115047;0.082899;-0.126730;1.002221;1.530943;-0.051174;
1.160300;1.326971;1.321792;0.033307;-0.115083;0.081776;-0.108066;1.002222;1.530977;-0.049982;
1.160350;1.325113;1.319927;0.034457;-0.115098;0.080641;-0.089374;1.002222;1.531012;-0.048794;
1.160400;1.322928;1.317737;0.035595;-0.115089;0.079494;-0.070657;1.002222;1.531047;-0.047610;
1.160450;1.320416;1.315222;0.036722;-0.115058;0.078336;-0.051920;1.002222;1.531082;-0.046430;
1.160500;1.317580;1.312382;0.037837;-0.115004;0.077167;-0.033168;1.002223;1.531117;-0.045255;
1.160550;1.314418;1.309219;0.038941;-0.114927;0.075987;-0.014404;1.002223;1.531152;-0.044084;
1.160600;1.310932;1.305733;0.040031;-0.114828;0.074797;0.004366;1.002223;1.531187;-0.042919;
1.160650;1.307123;1.301926;0.041109;-0.114706;0.073596;0.023138;1.002223;1.531222;-0.041760;
1.160700;1.302992;1.297797;0.042174;-0.114561;0.072387;0.041908;1.002224;1.531257;-0.040605;
1.160750;1.298539;1.293348;0.043226;-0.114394;0.071168;0.060671;1.002224;1.531292;-0.039457;
1.160800;1.293767;1.288581;0.044263;-0.114204;0.069941;0.079423;1.002224;1.531327;-0.038315;
1.160850;1.288675;1.283495;0.045286;-0.113991;0.068705;0.098159;1.002224;1.531362;-0.037180;
1.160900;1.283265;1.278093;0.046295;-0.113756;0.067461;0.116874;1.002224;1.531396;-0.036051;
1.160950;1.277539;1.272376;0.047289;-0.113499;0.066210;0.135565;1.002224;1.531431;-0.034929;
1.161000;1.271498;1.266345;0.048268;-0.113219;0.064952;0.154226;1.002225;1.531466;-0.033814;
1.161050;1.265143;1.260001;0.049231;-0.112918;0.063687;0.172853;1.002225;1.531501;-0.032706;
1.161100;1.258477;1.253347;0.050178;-0.112594;0.062416;0.191442;1.002225;1.531536;-0.031606;
1.161150;1.251500;1.246383;0.051109;-0.112248;0.061139;0.209987;1.002225;1.531571;-0.030514;
1.161200;1.244214;1.239112;0.052024;-0.111880;0.059856;0.228485;1.002225;1.531606;-0.029430;
1.161250;1.236622;1.231535;0.052921;-0.111490;0.058569;0.246930;1.002225;1.531641;-0.028355;
1.161300;1.228724;1.223655;0.053802;-0.111079;0.057277;0.265319;1.002226;1.531676;-0.027287;
1.161350;1.220524;1.215473;0.054665;-0.110646;0.055981;0.283647;1.002226;1.531711;-0.026229;
1.161400;1.212022;1.206991;0.055511;-0.110192;0.054681;0.301909;1.002226;1.531746;-0.025180;
1.161450;1.203221;1.198212;0.056339;-0.109717;0.053378;0.320102;1.002226;1.531781;-0.024140;
1.161500;1.194124;1.189137;0.057149;-0.109221;0.052072;0.338220;1.002226;1.531816;-0.023109;
1.161550;1.184732;1.179769;0.057940;-0.108704;0.050764;0.356259;1.002226;1.531851;-0.022089;
1.161600;1.175048;1.170109;0.058713;-0.108167;0.049454;0.374216;1.002226;1.531886;-0.021078;
1.161650;1.165074;1.160161;0.059467;-0.107609;0.048142;0.392085;1.002226;1.531921;-0.020077;
1.161700;1.154813;1.149927;0.060201;-0.107031;0.046830;0.409862;1.002226;1.531956;-0.019087;
1.161750;1.144266;1.139409;0.060917;-0.106433;0.045516;0.427543;1.002227;1.531991;-0.018107;
1.161800;1.133438;1.128609;0.061612;-0.105815;0.044203;0.445123;1.002227;1.532026;-0.017138;
1.161850;1.122330;1.117532;0.062288;-0.105178;0.042889;0.462598;1.002227;1.532061;-0.016180;
1.161900;1.110945;1.106178;0.062945;-0.104521;0.041577;0.479963;1.002227;1.532096;-0.015233;
1.161950;1.099286;1.094552;0.063581;-0.103846;0.040265;0.497215;1.002227;1.532131;-0.014297;
1.162000;1.087356;1.082655;0.064196;-0.103151;0.038955;0.514349;1.002227;1.532166;-0.013373;
1.162050;1.075157;1.070492;0.064792;-0.102438;0.037647;0.531361;1.002227;1.532201;-0.012461;
1.162100;1.062694;1.058065;0.065366;-0.101707;0.036341;0.548247;1.002227;1.532236;-0.011561;
1.162150;1.049968;1.045376;0.065920;-0.100958;0.035038;0.565003;1.002227;1.532271;-0.010673;
1.162200;1.036983;1.032430;0.066453;-0.100191;0.033738;0.581624;1.002227;1.532306;-0.009798;
1.162250;1.023742;1.019229;0.066965;-0.099407;0.032442;0.598107;1.002227;1.532341;-0.008935;
1.162300;1.010248;1.005777;0.067456;-0.098606;0.031150;0.614448;1.002227;1.532376;-0.008084;
1.162350;0.996505;0.992076;0.067925;-0.097788;0.029863;0.630642;1.002227;1.532411;-0.007247;
1.162400;0.982517;0.978131;0.068373;-0.096954;0.028581;0.646685;1.002227;1.532446;-0.006423;
1.162450;0.968286;0.963944;0.068800;-0.096103;0.027303;0.662574;1.002227;1.532480;-0.005612;
1.162500;0.953816;0.949519;0.069205;-0.095236;0.026032;0.678304;1.002227;1.532515;-0.004814;
1.162550;0.939111;0.934860;0.069588;-0.094354;0.024766;0.693872;1.002227;1.532550;-0.004030;
1.162600;0.924174;0.919970;0.069950;-0.093457;0.023508;0.709273;1.002227;1.532585;-0.003260;
1.162650;0.909009;0.904853;0.070290;-0.092545;0.022256;0.724504;1.002227;1.532620;-0.002503;
1.162700;0.893619;0.889513;0.070608;-0.091619;0.021011;0.739561;1.002227;1.532655;-0.001761;
1.162750;0.878009;0.873953;0.070904;-0.090678;0.019774;0.754440;1.002227;1.532690;-0.001033;
1.162800;0.862182;0.858178;0.071178;-0.089724;0.018545;0.769138;1.002227;1.532725;-0.000320;
1.162850;0.846143;0.842191;0.071431;-0.088756;0.017325;0.783650;1.002227;1.532760;0.000379;
1.162900;0.829894;0.825996;0.071662;-0.087775;0.016113;0.797975;1.002227;1.532795;0.001064;
1.162950;0.813441;0.809598;0.071870;-0.086781;0.014911;0.812107;1.002227;1.532830;0.001733;
1.163000;0.796787;0.792999;0.072057;-0.085775;0.013718;0.826043;1.002227;1.532865;0.002388;
1.163050;0.779936;0.776205;0.072222;-0.084757;0.012535;0.839781;1.002227;1.532900;0.003027;
1.163100;0.762893;0.759219;0.072365;-0.083727;0.011362;0.853315;1.002227;1.532935;0.003651;
1.163150;0.745661;0.742046;0.072486;-0.082686;0.010200;0.866644;1.002227;1.532970;0.004260;
1.163200;0.728245;0.724689;0.072586;-0.081635;0.009049;0.879763;1.002227;1.533005;0.004854;
1.163250;0.710650;0.707153;0.072664;-0.080572;0.007909;0.892669;1.002227;1.533040;0.005431;
1.163300;0.692879;0.689443;0.072720;-0.079500;0.006780;0.905359;1.002227;1.533075;0.005993;
1.163350;0.674937;0.671563;0.072754;-0.078418;0.005664;0.917829;1.002227;1.533110;0.006540;
1.163400;0.656828;0.653516;0.072767;-0.077327;0.004560;0.930077;1.002227;1.533145;0.007070;
1.163450;0.638557;0.635309;0.072759;-0.076227;0.003468;0.942100;1.002227;1.533180;0.007584;
1.163500;0.620128;0.616945;0.072729;-0.075118;0.002389;0.953894;1.002227;1.533215;0.008082;
1.163550;0.601546;0.598428;0.072678;-0.074001;0.001323;0.965456;1.002227;1.533250;0.008564;
1.163600;0.582815;0.579764;0.072606;-0.072876;0.000270;0.976784;1.002227;1.533285;0.009029;
1.163650;0.563941;0.560956;0.072513;-0.071744;-0.000769;0.987874;1.002227;1.533320;0.009478;
1.163700;0.544927;0.542010;0.072400;-0.070606;-0.001794;0.998724;1.002227;1.533355;0.009911;
1.163750;0.525778;0.522930;0.072265;-0.069460;-0.002805;1.009332;1.002227;1.533390;0.010327;
1.163800;0.506499;0.503721;0.072110;-0.068309;-0.003801;1.019693;1.002227;1.533425;0.010726;
1.163850;0.487095;0.484387;0.071934;-0.067151;-0.004783;1.029806;1.002227;1.533460;0.011109;
1.163900;0.467571;0.464933;0.071738;-0.065988;-0.005750;1.039668;1.002227;1.533495;0.011475;
