time;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_generator_omegaPu;GEN_generator_Te;
0.008880;0.913928;1.057662;0.602731;1.000000;0.602589;
0.008900;0.913904;1.058148;0.602730;1.000000;0.602593;
0.008920;0.913883;1.058553;0.602730;1.000000;0.602598;
0.008940;0.913867;1.058874;0.602730;1.000000;0.602602;
0.008960;0.913855;1.059113;0.602730;1.000000;0.602606;
0.008980;0.913848;1.059271;0.602730;1.000000;0.602611;
0.009000;0.913844;1.059351;0.602730;1.000000;0.602615;
0.009020;0.913843;1.059357;0.602730;1.000000;0.602619;
0.009040;0.913846;1.059295;0.602730;1.000000;0.602623;
0.009060;0.913853;1.059171;0.602730;1.000000;0.602626;
0.009080;0.913862;1.058993;0.602730;1.000000;0.602629;
0.009100;0.913873;1.058770;0.602730;1.000000;0.602632;
0.009120;0.913886;1.058508;0.602730;1.000000;0.602634;
0.009140;0.913900;1.058218;0.602730;1.000000;0.602635;
0.009160;0.913916;1.057907;0.602730;1.000000;0.602637;
0.009180;0.913932;1.057585;0.602730;1.000000;0.602637;
0.009200;0.913948;1.057258;0.602730;1.000000;0.602638;
0.009220;0.913965;1.056934;0.602730;1.000000;0.602638;
0.009240;0.913980;1.056619;0.602730;1.000000;0.602637;
0.009260;0.913995;1.056320;0.602730;1.000000;0.602636;
0.009280;0.914009;1.056041;0.602730;1.000000;0.602635;
0.009300;0.914022;1.055786;0.602730;1.000000;0.602634;
0.009320;0.914033;1.055557;0.602730;1.000000;0.602632;
0.009340;0.914043;1.055357;0.602730;1.000000;0.602630;
0.009360;0.914052;1.055185;0.602730;1.000000;0.602628;
0.009380;0.914059;1.055043;0.602730;1.000000;0.602625;
0.009400;0.914065;1.054929;0.602730;1.000000;0.602623;
0.009420;0.914069;1.054842;0.602730;1.000000;0.602621;
0.009440;0.914072;1.054779;0.602730;1.000000;0.602618;
0.009460;0.914074;1.054739;0.602730;1.000000;0.602616;
0.009480;0.914075;1.054718;0.602730;1.000000;0.602613;
0.009500;0.914076;1.054713;0.602730;1.000000;0.602611;
0.009520;0.914075;1.054721;0.602730;1.000000;0.602609;
0.009540;0.914074;1.054740;0.602730;1.000000;0.602607;
0.009560;0.914073;1.054766;0.602730;1.000000;0.602605;
0.009580;0.914071;1.054797;0.602730;1.000000;0.602603;
0.009600;0.914070;1.054830;0.602730;1.000000;0.602602;
0.009620;0.914068;1.054864;0.602730;1.000000;0.602601;
0.009640;0.914066;1.054898;0.602730;1.000000;0.602600;
0.009660;0.914065;1.054929;0.602730;1.000000;0.602599;
0.009680;0.914064;1.054957;0.602730;1.000000;0.602598;
0.009700;0.914062;1.054981;0.602730;1.000000;0.602598;
0.009720;0.914061;1.055001;0.602730;1.000000;0.602598;
0.009740;0.914060;1.055018;0.602730;1.000000;0.602599;
0.009760;0.914060;1.055031;0.602730;1.000000;0.602599;
0.009780;0.914059;1.055040;0.602730;1.000000;0.602600;
0.009800;0.914059;1.055046;0.602730;1.000000;0.602602;
0.009820;0.914059;1.055048;0.602730;1.000000;0.602603;
0.009840;0.914059;1.055047;0.602730;1.000000;0.602605;
0.009860;0.914059;1.055043;0.602730;1.000000;0.602608;
0.009880;0.914060;1.055035;0.602730;1.000000;0.602611;
0.009900;0.914060;1.055022;0.602730;1.000000;0.602614;
0.009920;0.914061;1.055004;0.602730;1.000000;0.602617;
0.009940;0.914062;1.054980;0.602730;1.000000;0.602621;
0.009960;0.914064;1.054948;0.602730;1.000000;0.602625;
0.009980;0.914066;1.054906;0.602730;1.000000;0.602630;
0.010000;0.914069;1.054854;0.602730;1.000000;0.602635;
0.010020;0.914072;1.054788;0.602730;1.000000;0.602640;
0.010040;0.914076;1.054707;0.602730;1.000000;0.602645;
0.010060;0.914081;1.054609;0.602730;1.000000;0.602650;
0.010080;0.914087;1.054492;0.602730;1.000000;0.602656;
0.010100;0.914094;1.054354;0.602730;1.000000;0.602661;
0.010120;0.914102;1.054194;0.602730;1.000000;0.602667;
0.010140;0.914111;1.054010;0.602730;1.000000;0.602672;
0.010160;0.914121;1.053802;0.602730;1.000000;0.602678;
0.010180;0.914133;1.053570;0.602730;1.000000;0.602683;
0.010200;0.914146;1.053312;0.602730;1.000000;0.602688;
0.010220;0.914160;1.053030;0.602730;1.000000;0.602693;
0.010240;0.914175;1.052724;0.602730;1.000000;0.602698;
0.010260;0.914192;1.052396;0.602730;1.000000;0.602702;
0.010280;0.914209;1.052047;0.602730;1.000000;0.602706;
0.010300;0.914228;1.051678;0.602730;1.000000;0.602709;
0.010320;0.914247;1.051293;0.602730;1.000000;0.602712;
0.010340;0.914267;1.050893;0.602730;1.000000;0.602714;
0.010360;0.914287;1.050480;0.602730;1.000000;0.602716;
0.010380;0.914309;1.050058;0.602730;1.000000;0.602718;
0.010400;0.914330;1.049628;0.602730;1.000000;0.602718;
0.010420;0.914352;1.049192;0.602730;1.000000;0.602718;
0.010440;0.914374;1.048752;0.602730;1.000000;0.602718;
0.010460;0.914396;1.048310;0.602730;1.000000;0.602717;
0.010480;0.914418;1.047866;0.602730;1.000000;0.602715;
0.010500;0.914440;1.047422;0.602730;1.000000;0.602713;
0.010520;0.914463;1.046976;0.602730;1.000000;0.602710;
0.010540;0.914485;1.046530;0.602730;1.000000;0.602706;
0.010560;0.914507;1.046082;0.602730;1.000000;0.602701;
0.010580;0.914530;1.045631;0.602730;1.000000;0.602696;
0.010600;0.914553;1.045176;0.602730;1.000000;0.602691;
0.010620;0.914576;1.044715;0.602730;1.000000;0.602684;
0.010640;0.914599;1.044247;0.602730;1.000000;0.602677;
0.010660;0.914623;1.043770;0.602730;1.000000;0.602670;
0.010680;0.914647;1.043282;0.602730;1.000000;0.602661;
0.010700;0.914672;1.042782;0.602730;1.000000;0.602652;
0.010720;0.914698;1.042269;0.602730;1.000000;0.602642;
0.010740;0.914724;1.041743;0.602730;1.000000;0.602631;
0.010760;0.914751;1.041205;0.602730;1.000000;0.602619;
0.010780;0.914779;1.040655;0.602730;1.000000;0.602607;
0.010800;0.914807;1.040095;0.602730;1.000000;0.602594;
0.010820;0.914835;1.039529;0.602730;1.000000;0.602580;
0.010840;0.914863;1.038959;0.602730;1.000000;0.602564;
0.010860;0.914892;1.038392;0.602730;1.000000;0.602549;
0.010880;0.914920;1.037832;0.602730;1.000000;0.602532;
0.010900;0.914947;1.037286;0.602730;1.000000;0.602514;
0.010920;0.914973;1.036762;0.602730;1.000000;0.602495;
0.010940;0.914998;1.036267;0.602730;1.000000;0.602476;
0.010960;0.915021;1.035809;0.602730;1.000000;0.602455;
0.010980;0.915041;1.035398;0.602730;1.000000;0.602434;
0.011000;0.915059;1.035043;0.602730;1.000000;0.602412;
0.011020;0.915074;1.034751;0.602730;1.000000;0.602390;
0.011040;0.915085;1.034531;0.602730;1.000000;0.602367;
0.011060;0.915092;1.034391;0.602730;1.000000;0.602344;
0.011080;0.915094;1.034339;0.602730;1.000000;0.602320;
0.011100;0.915092;1.034380;0.602730;1.000000;0.602296;
0.011120;0.915085;1.034519;0.602730;1.000000;0.602272;
0.011140;0.915073;1.034760;0.602730;1.000000;0.602248;
0.011160;0.915056;1.035104;0.602730;1.000000;0.602224;
0.011180;0.915033;1.035553;0.602730;1.000000;0.602200;
0.011200;0.915006;1.036105;0.602730;1.000000;0.602177;
0.011220;0.914973;1.036758;0.602730;1.000000;0.602155;
0.011240;0.914936;1.037507;0.602730;1.000000;0.602133;
0.011260;0.914894;1.038346;0.602730;1.000000;0.602112;
0.011280;0.914848;1.039268;0.602730;1.000000;0.602093;
0.011300;0.914798;1.040264;0.602730;1.000000;0.602074;
0.011320;0.914745;1.041325;0.602730;1.000000;0.602056;
0.011340;0.914689;1.042440;0.602730;1.000000;0.602040;
0.011360;0.914631;1.043598;0.602730;1.000000;0.602026;
0.011380;0.914572;1.044787;0.602730;1.000000;0.602012;
0.011400;0.914511;1.045995;0.602730;1.000000;0.602001;
0.011420;0.914450;1.047212;0.602730;1.000000;0.601990;
0.011440;0.914390;1.048426;0.602730;1.000000;0.601982;
0.011460;0.914330;1.049627;0.602730;1.000000;0.601974;
0.011480;0.914271;1.050806;0.602730;1.000000;0.601969;
0.011500;0.914213;1.051954;0.602729;1.000000;0.601965;
0.011520;0.914158;1.053065;0.602729;1.000000;0.601962;
0.011540;0.914104;1.054134;0.602729;1.000000;0.601961;
0.011560;0.914053;1.055157;0.602729;1.000000;0.601961;
0.011580;0.914004;1.056131;0.602729;1.000000;0.601962;
0.011600;0.913958;1.057057;0.602729;1.000000;0.601965;
0.011620;0.913914;1.057935;0.602729;1.000000;0.601969;
0.011640;0.913873;1.058768;0.602729;1.000000;0.601974;
0.011660;0.913833;1.059559;0.602729;1.000000;0.601980;
0.011680;0.913795;1.060313;0.602729;1.000000;0.601988;
0.011700;0.913759;1.061036;0.602729;1.000000;0.601996;
0.011720;0.913724;1.061733;0.602729;1.000000;0.602005;
0.011740;0.913690;1.062412;0.602729;1.000000;0.602016;
0.011760;0.913657;1.063077;0.602729;1.000000;0.602027;
0.011780;0.913624;1.063736;0.602729;1.000000;0.602039;
0.011800;0.913591;1.064393;0.602729;1.000000;0.602052;
0.011820;0.913558;1.065053;0.602729;1.000000;0.602066;
0.011840;0.913525;1.065719;0.602729;1.000000;0.602081;
0.011860;0.913492;1.066392;0.602729;1.000000;0.602097;
0.011880;0.913458;1.067073;0.602729;1.000000;0.602114;
0.011900;0.913423;1.067761;0.602729;1.000000;0.602131;
0.011920;0.913389;1.068451;0.602729;1.000000;0.602150;
0.011940;0.913354;1.069139;0.602729;1.000000;0.602170;
0.011960;0.913320;1.069818;0.602729;1.000000;0.602191;
0.011980;0.913287;1.070479;0.602729;1.000000;0.602212;
0.012000;0.913256;1.071113;0.602729;1.000000;0.602235;
0.012020;0.913226;1.071707;0.602729;1.000000;0.602259;
0.012040;0.913199;1.072250;0.602729;1.000000;0.602283;
0.012060;0.913175;1.072728;0.602729;1.000000;0.602308;
0.012080;0.913155;1.073128;0.602729;1.000000;0.602334;
0.012100;0.913140;1.073436;0.602729;1.000000;0.602360;
0.012120;0.913129;1.073640;0.602729;1.000000;0.602387;
0.012140;0.913125;1.073726;0.602729;1.000000;0.602415;
0.012160;0.913127;1.073685;0.602729;1.000000;0.602442;
0.012180;0.913136;1.073505;0.602729;1.000000;0.602469;
0.012200;0.913153;1.073179;0.602729;1.000000;0.602497;
0.012220;0.913176;1.072701;0.602729;1.000000;0.602524;
0.012240;0.913208;1.072068;0.602729;1.000000;0.602550;
0.012260;0.913248;1.071278;0.602729;1.000000;0.602576;
0.012280;0.913295;1.070333;0.602729;1.000000;0.602600;
0.012300;0.913350;1.069237;0.602729;1.000000;0.602624;
0.012320;0.913412;1.067996;0.602729;1.000000;0.602646;
0.012340;0.913481;1.066621;0.602729;1.000000;0.602667;
0.012360;0.913556;1.065122;0.602729;1.000000;0.602686;
0.012380;0.913636;1.063514;0.602729;1.000000;0.602703;
0.012400;0.913721;1.061812;0.602729;1.000000;0.602718;
0.012420;0.913810;1.060034;0.602729;1.000000;0.602731;
0.012440;0.913902;1.058198;0.602729;1.000000;0.602742;
0.012460;0.913996;1.056323;0.602729;1.000000;0.602751;
0.012480;0.914090;1.054428;0.602729;1.000000;0.602758;
0.012500;0.914185;1.052533;0.602729;1.000000;0.602762;
0.012520;0.914279;1.050656;0.602729;1.000000;0.602764;
0.012540;0.914371;1.048816;0.602729;1.000000;0.602764;
0.012560;0.914460;1.047028;0.602729;1.000000;0.602761;
0.012580;0.914546;1.045307;0.602729;1.000000;0.602756;
0.012600;0.914628;1.043665;0.602729;1.000000;0.602750;
0.012620;0.914706;1.042114;0.602729;1.000000;0.602741;
0.012640;0.914779;1.040660;0.602729;1.000000;0.602730;
0.012660;0.914846;1.039309;0.602729;1.000000;0.602718;
0.012680;0.914908;1.038064;0.602729;1.000000;0.602704;
0.012700;0.914965;1.036924;0.602729;1.000000;0.602689;
0.012720;0.915017;1.035888;0.602729;1.000000;0.602672;
0.012740;0.915064;1.034950;0.602729;1.000000;0.602654;
0.012760;0.915106;1.034105;0.602729;1.000000;0.602635;
0.012780;0.915144;1.033344;0.602729;1.000000;0.602615;
0.012800;0.915179;1.032658;0.602729;1.000000;0.602594;
0.012820;0.915210;1.032037;0.602729;1.000000;0.602572;
0.012840;0.915238;1.031469;0.602729;1.000000;0.602549;
0.012860;0.915264;1.030944;0.602729;1.000000;0.602526;
0.012880;0.915289;1.030452;0.602729;1.000000;0.602502;
0.012900;0.915312;1.029983;0.602729;1.000000;0.602477;
0.012920;0.915335;1.029529;0.602729;1.000000;0.602452;
0.012940;0.915357;1.029083;0.602729;1.000000;0.602426;
0.012960;0.915379;1.028640;0.602729;1.000000;0.602400;
0.012980;0.915402;1.028198;0.602729;1.000000;0.602373;
0.013000;0.915424;1.027756;0.602729;1.000000;0.602345;
0.013020;0.915446;1.027316;0.602728;1.000000;0.602317;
0.013040;0.915467;1.026882;0.602728;1.000000;0.602288;
0.013060;0.915488;1.026462;0.602728;1.000000;0.602259;
0.013080;0.915508;1.026063;0.602728;1.000000;0.602230;
0.013100;0.915526;1.025698;0.602728;1.000000;0.602199;
0.013120;0.915542;1.025378;0.602728;1.000000;0.602169;
0.013140;0.915555;1.025116;0.602728;1.000000;0.602138;
0.013160;0.915565;1.024929;0.602728;1.000000;0.602106;
0.013180;0.915570;1.024830;0.602728;1.000000;0.602075;
0.013200;0.915569;1.024835;0.602728;1.000000;0.602043;
0.013220;0.915563;1.024960;0.602728;1.000000;0.602011;
0.013240;0.915550;1.025217;0.602728;1.000000;0.601980;
0.013260;0.915530;1.025618;0.602728;1.000000;0.601949;
0.013280;0.915502;1.026176;0.602728;1.000000;0.601919;
0.013300;0.915466;1.026897;0.602728;1.000000;0.601889;
0.013320;0.915422;1.027787;0.602728;1.000000;0.601860;
0.013340;0.915369;1.028849;0.602728;1.000000;0.601832;
0.013360;0.915307;1.030083;0.602728;1.000000;0.601806;
0.013380;0.915237;1.031485;0.602728;1.000000;0.601781;
0.013400;0.915158;1.033049;0.602728;1.000000;0.601758;
0.013420;0.915073;1.034765;0.602728;1.000000;0.601737;
0.013440;0.914980;1.036619;0.602728;1.000000;0.601718;
0.013460;0.914881;1.038597;0.602728;1.000000;0.601701;
0.013480;0.914777;1.040680;0.602728;1.000000;0.601687;
0.013500;0.914668;1.042849;0.602728;1.000000;0.601675;
0.013520;0.914557;1.045080;0.602728;1.000000;0.601666;
0.013540;0.914443;1.047351;0.602728;1.000000;0.601660;
0.013560;0.914329;1.049639;0.602728;1.000000;0.601656;
0.013580;0.914215;1.051918;0.602728;1.000000;0.601655;
0.013600;0.914103;1.054167;0.602728;1.000000;0.601657;
0.013620;0.913993;1.056361;0.602728;1.000000;0.601661;
0.013640;0.913887;1.058480;0.602727;1.000000;0.601668;
0.013660;0.913786;1.060505;0.602727;1.000000;0.601678;
0.013680;0.913690;1.062417;0.602727;1.000000;0.601690;
0.013700;0.913601;1.064204;0.602727;1.000000;0.601704;
0.013720;0.913518;1.065852;0.602727;1.000000;0.601720;
0.013740;0.913443;1.067354;0.602727;1.000000;0.601738;
0.013760;0.913376;1.068705;0.602727;1.000000;0.601758;
0.013780;0.913316;1.069901;0.602727;1.000000;0.601779;
0.013800;0.913264;1.070945;0.602727;1.000000;0.601802;
0.013820;0.913219;1.071840;0.602727;1.000000;0.601826;
0.013840;0.913181;1.072593;0.602727;1.000000;0.601851;
0.013860;0.913150;1.073213;0.602727;1.000000;0.601876;
0.013880;0.913126;1.073711;0.602727;1.000000;0.601903;
0.013900;0.913106;1.074099;0.602727;1.000000;0.601930;
0.013920;0.913091;1.074393;0.602727;1.000000;0.601957;
0.013940;0.913081;1.074605;0.602727;1.000000;0.601985;
0.013960;0.913074;1.074751;0.602727;1.000000;0.602013;
0.013980;0.913069;1.074844;0.602727;1.000000;0.602041;
0.014000;0.913066;1.074898;0.602727;1.000000;0.602070;
0.014020;0.913065;1.074925;0.602727;1.000000;0.602098;
0.014040;0.913065;1.074935;0.602727;1.000000;0.602126;
0.014060;0.913065;1.074936;0.602727;1.000000;0.602155;
0.014080;0.913065;1.074933;0.602727;1.000000;0.602183;
0.014100;0.913065;1.074930;0.602727;1.000000;0.602212;
0.014120;0.913065;1.074926;0.602727;1.000000;0.602240;
0.014140;0.913065;1.074921;0.602727;1.000000;0.602269;
0.014160;0.913066;1.074908;0.602727;1.000000;0.602297;
0.014180;0.913067;1.074882;0.602727;1.000000;0.602326;
0.014200;0.913070;1.074831;0.602727;1.000000;0.602354;
0.014220;0.913074;1.074745;0.602727;1.000000;0.602382;
0.014240;0.913081;1.074611;0.602727;1.000000;0.602411;
0.014260;0.913091;1.074415;0.602727;1.000000;0.602439;
0.014280;0.913104;1.074142;0.602727;1.000000;0.602466;
0.014300;0.913123;1.073778;0.602727;1.000000;0.602494;
0.014320;0.913146;1.073309;0.602727;1.000000;0.602521;
0.014340;0.913176;1.072721;0.602727;1.000000;0.602547;
0.014360;0.913212;1.072002;0.602727;1.000000;0.602573;
0.014380;0.913255;1.071144;0.602727;1.000000;0.602597;
0.014400;0.913305;1.070137;0.602727;1.000000;0.602621;
0.014420;0.913363;1.068977;0.602727;1.000000;0.602643;
0.014440;0.913429;1.067662;0.602727;1.000000;0.602664;
0.014460;0.913502;1.066194;0.602727;1.000000;0.602683;
0.014480;0.913583;1.064576;0.602727;1.000000;0.602701;
0.014500;0.913671;1.062817;0.602727;1.000000;0.602716;
0.014520;0.913765;1.060927;0.602727;1.000000;0.602730;
0.014540;0.913866;1.058920;0.602727;1.000000;0.602741;
0.014560;0.913971;1.056814;0.602727;1.000000;0.602750;
0.014580;0.914080;1.054627;0.602727;1.000000;0.602756;
0.014600;0.914193;1.052381;0.602727;1.000000;0.602760;
0.014620;0.914307;1.050098;0.602727;1.000000;0.602761;
0.014640;0.914422;1.047803;0.602727;1.000000;0.602760;
0.014660;0.914536;1.045520;0.602727;1.000000;0.602756;
0.014680;0.914648;1.043274;0.602727;1.000000;0.602749;
0.014700;0.914757;1.041089;0.602727;1.000000;0.602740;
0.014720;0.914862;1.038987;0.602727;1.000000;0.602728;
0.014740;0.914962;1.036991;0.602727;1.000000;0.602714;
0.014760;0.915056;1.035119;0.602727;1.000000;0.602698;
0.014780;0.915142;1.033389;0.602727;1.000000;0.602680;
0.014800;0.915221;1.031814;0.602727;1.000000;0.602660;
0.014820;0.915292;1.030404;0.602727;1.000000;0.602638;
0.014840;0.915353;1.029168;0.602727;1.000000;0.602615;
0.014860;0.915406;1.028110;0.602727;1.000000;0.602590;
0.014880;0.915450;1.027230;0.602727;1.000000;0.602565;
0.014900;0.915485;1.026526;0.602726;1.000000;0.602538;
0.014920;0.915512;1.025992;0.602726;1.000000;0.602511;
0.014940;0.915531;1.025620;0.602726;1.000000;0.602483;
0.014960;0.915542;1.025399;0.602726;1.000000;0.602455;
0.014980;0.915546;1.025316;0.602726;1.000000;0.602427;
0.015000;0.915544;1.025355;0.602726;1.000000;0.602400;
0.015020;0.915536;1.025501;0.602726;1.000000;0.602372;
0.015040;0.915525;1.025738;0.602726;1.000000;0.602344;
0.015060;0.915509;1.026048;0.602726;1.000000;0.602317;
0.015080;0.915491;1.026415;0.602726;1.000000;0.602290;
0.015100;0.915470;1.026824;0.602726;1.000000;0.602264;
0.015120;0.915448;1.027261;0.602726;1.000000;0.602239;
0.015140;0.915426;1.027714;0.602726;1.000000;0.602214;
0.015160;0.915403;1.028171;0.602726;1.000000;0.602189;
0.015180;0.915380;1.028625;0.602726;1.000000;0.602165;
0.015200;0.915358;1.029071;0.602726;1.000000;0.602142;
0.015220;0.915336;1.029506;0.602726;1.000000;0.602120;
0.015240;0.915315;1.029930;0.602726;1.000000;0.602097;
0.015260;0.915294;1.030345;0.602726;1.000000;0.602076;
0.015280;0.915273;1.030757;0.602726;1.000000;0.602055;
0.015300;0.915253;1.031172;0.602726;1.000000;0.602034;
0.015320;0.915231;1.031601;0.602726;1.000000;0.602014;
0.015340;0.915208;1.032053;0.602726;1.000000;0.601995;
0.015360;0.915184;1.032540;0.602726;1.000000;0.601976;
0.015380;0.915157;1.033076;0.602726;1.000000;0.601958;
0.015400;0.915127;1.033673;0.602726;1.000000;0.601941;
0.015420;0.915094;1.034342;0.602726;1.000000;0.601924;
0.015440;0.915056;1.035097;0.602726;1.000000;0.601908;
0.015460;0.915014;1.035948;0.602726;1.000000;0.601894;
0.015480;0.914966;1.036902;0.602726;1.000000;0.601880;
0.015500;0.914913;1.037967;0.602726;1.000000;0.601867;
0.015520;0.914854;1.039148;0.602726;1.000000;0.601856;
0.015540;0.914789;1.040445;0.602726;1.000000;0.601846;
0.015560;0.914718;1.041858;0.602726;1.000000;0.601838;
0.015580;0.914642;1.043382;0.602726;1.000000;0.601831;
0.015600;0.914560;1.045010;0.602726;1.000000;0.601827;
0.015620;0.914474;1.046732;0.602726;1.000000;0.601824;
0.015640;0.914384;1.048537;0.602726;1.000000;0.601823;
0.015660;0.914291;1.050407;0.602726;1.000000;0.601825;
0.015680;0.914195;1.052327;0.602725;1.000000;0.601828;
0.015700;0.914097;1.054276;0.602725;1.000000;0.601834;
0.015720;0.913999;1.056235;0.602725;1.000000;0.601841;
0.015740;0.913902;1.058182;0.602725;1.000000;0.601852;
0.015760;0.913806;1.060095;0.602725;1.000000;0.601864;
0.015780;0.913713;1.061952;0.602725;1.000000;0.601878;
0.015800;0.913624;1.063733;0.602725;1.000000;0.601894;
0.015820;0.913540;1.065417;0.602725;1.000000;0.601913;
0.015840;0.913462;1.066986;0.602725;1.000000;0.601933;
0.015860;0.913390;1.068424;0.602725;1.000000;0.601954;
0.015880;0.913325;1.069716;0.602725;1.000000;0.601977;
0.015900;0.913269;1.070851;0.602725;1.000000;0.602002;
0.015920;0.913220;1.071822;0.602725;1.000000;0.602028;
0.015940;0.913180;1.072621;0.602725;1.000000;0.602054;
0.015960;0.913149;1.073248;0.602725;1.000000;0.602081;
0.015980;0.913126;1.073703;0.602725;1.000000;0.602109;
0.016000;0.913112;1.073989;0.602725;1.000000;0.602137;
0.016020;0.913106;1.074114;0.602725;1.000000;0.602166;
0.016040;0.913107;1.074087;0.602725;1.000000;0.602194;
0.016060;0.913115;1.073920;0.602725;1.000000;0.602222;
0.016080;0.913130;1.073625;0.602725;1.000000;0.602250;
0.016100;0.913150;1.073219;0.602725;1.000000;0.602277;
0.016120;0.913176;1.072716;0.602725;1.000000;0.602303;
0.016140;0.913205;1.072134;0.602725;1.000000;0.602329;
0.016160;0.913237;1.071489;0.602725;1.000000;0.602355;
0.016180;0.913272;1.070797;0.602725;1.000000;0.602379;
0.016200;0.913308;1.070075;0.602725;1.000000;0.602402;
0.016220;0.913345;1.069335;0.602725;1.000000;0.602425;
0.016240;0.913382;1.068592;0.602725;1.000000;0.602447;
0.016260;0.913419;1.067855;0.602725;1.000000;0.602468;
0.016280;0.913455;1.067134;0.602725;1.000000;0.602488;
0.016300;0.913490;1.066435;0.602725;1.000000;0.602507;
0.016320;0.913523;1.065761;0.602725;1.000000;0.602525;
