time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.003740;0.662533;-0.427751;-0.537504;0.965255;0.999992;1.980931;0.631315;0.854450;0.922134;
0.003760;0.656449;-0.423325;-0.544174;0.967499;0.999992;1.987214;0.633062;0.857255;0.922781;
0.003780;0.650053;-0.418833;-0.550734;0.969567;0.999992;1.993497;0.634714;0.860985;0.923402;
0.003800;0.643361;-0.414263;-0.557159;0.971422;0.999992;1.999780;0.636249;0.865585;0.923990;
0.003820;0.636399;-0.409604;-0.563427;0.973031;0.999992;2.006063;0.637645;0.870978;0.924535;
0.003840;0.629205;-0.404846;-0.569518;0.974365;0.999992;2.012346;0.638880;0.877069;0.925029;
0.003860;0.621823;-0.399980;-0.575417;0.975397;0.999992;2.018629;0.639940;0.883744;0.925464;
0.003880;0.614307;-0.394999;-0.581108;0.976107;0.999991;2.024913;0.640810;0.890876;0.925836;
0.003900;0.606714;-0.389898;-0.586583;0.976481;0.999991;2.031196;0.641481;0.898329;0.926138;
0.003920;0.599105;-0.384674;-0.591836;0.976510;0.999991;2.037479;0.641947;0.905960;0.926366;
0.003940;0.591542;-0.379326;-0.596864;0.976190;0.999991;2.043762;0.642206;0.913621;0.926520;
0.003960;0.584085;-0.373855;-0.601668;0.975523;0.999991;2.050045;0.642261;0.921170;0.926597;
0.003980;0.576792;-0.368263;-0.606255;0.974517;0.999991;2.056328;0.642116;0.928466;0.926599;
0.004000;0.569716;-0.362555;-0.610633;0.973187;0.999991;2.062611;0.641782;0.935380;0.926528;
0.004020;0.562900;-0.356738;-0.614814;0.971551;0.999991;2.068894;0.641270;0.941793;0.926386;
0.004040;0.556381;-0.350819;-0.618813;0.969632;0.999991;2.075178;0.640598;0.947605;0.926178;
0.004060;0.550186;-0.344807;-0.622648;0.967455;0.999990;2.081461;0.639781;0.952731;0.925911;
0.004080;0.544329;-0.338714;-0.626338;0.965052;0.999990;2.087744;0.638842;0.957108;0.925591;
0.004100;0.538813;-0.332548;-0.629903;0.962452;0.999990;2.094027;0.637799;0.960692;0.925224;
0.004120;0.533628;-0.326323;-0.633365;0.959689;0.999990;2.100310;0.636676;0.963465;0.924820;
0.004140;0.528753;-0.320049;-0.636746;0.956795;0.999990;2.106593;0.635494;0.965427;0.924385;
0.004160;0.524155;-0.313738;-0.640065;0.953803;0.999990;2.112876;0.634275;0.966603;0.923928;
0.004180;0.519789;-0.307400;-0.643344;0.950744;0.999990;2.119159;0.633039;0.967036;0.923457;
0.004200;0.515600;-0.301046;-0.646600;0.947646;0.999990;2.125443;0.631804;0.966788;0.922980;
0.004220;0.511527;-0.294685;-0.649851;0.944536;0.999990;2.131726;0.630589;0.965937;0.922503;
0.004240;0.507500;-0.288325;-0.653110;0.941435;0.999990;2.138009;0.629408;0.964574;0.922033;
0.004260;0.503445;-0.281972;-0.656390;0.938362;0.999990;2.144292;0.628272;0.962800;0.921574;
0.004280;0.499286;-0.275633;-0.659698;0.935331;0.999989;2.150575;0.627192;0.960722;0.921132;
0.004300;0.494945;-0.269310;-0.663042;0.932352;0.999989;2.156858;0.626172;0.958451;0.920709;
0.004320;0.490348;-0.263006;-0.666425;0.929431;0.999989;2.163141;0.625218;0.956094;0.920306;
0.004340;0.485423;-0.256722;-0.669846;0.926569;0.999989;2.169424;0.624328;0.953756;0.919926;
0.004360;0.480105;-0.250458;-0.673305;0.923762;0.999989;2.175708;0.623502;0.951534;0.919567;
0.004380;0.474336;-0.244210;-0.676795;0.921006;0.999989;2.181991;0.622735;0.949511;0.919227;
0.004400;0.468069;-0.237977;-0.680312;0.918289;0.999989;2.188274;0.622020;0.947760;0.918906;
0.004420;0.461268;-0.231754;-0.683846;0.915599;0.999989;2.194557;0.621350;0.946336;0.918599;
0.004440;0.453907;-0.225536;-0.687388;0.912924;0.999989;2.200840;0.620716;0.945276;0.918304;
0.004460;0.445974;-0.219318;-0.690929;0.910247;0.999989;2.207123;0.620107;0.944599;0.918015;
0.004480;0.437471;-0.213096;-0.694458;0.907553;0.999989;2.213406;0.619514;0.944306;0.917729;
0.004500;0.428413;-0.206862;-0.697965;0.904827;0.999989;2.219689;0.618928;0.944377;0.917442;
0.004520;0.418826;-0.200613;-0.701442;0.902055;0.999989;2.225972;0.618339;0.944776;0.917149;
0.004540;0.408751;-0.194345;-0.704880;0.899224;0.999989;2.232256;0.617739;0.945450;0.916847;
0.004560;0.398236;-0.188053;-0.708273;0.896326;0.999989;2.238539;0.617124;0.946331;0.916533;
0.004580;0.387342;-0.181734;-0.711617;0.893352;0.999989;2.244822;0.616489;0.947339;0.916205;
0.004600;0.376135;-0.175389;-0.714910;0.890299;0.999989;2.251105;0.615832;0.948386;0.915862;
0.004620;0.364690;-0.169016;-0.718152;0.887168;0.999989;2.257388;0.615153;0.949376;0.915504;
0.004640;0.353082;-0.162617;-0.721346;0.883963;0.999989;2.263671;0.614456;0.950212;0.915132;
0.004660;0.341391;-0.156195;-0.724497;0.880692;0.999989;2.269954;0.613746;0.950799;0.914747;
0.004680;0.329695;-0.149754;-0.727612;0.877366;0.999989;2.276237;0.613030;0.951044;0.914354;
0.004700;0.318068;-0.143300;-0.730702;0.874002;0.999989;2.282520;0.612319;0.950862;0.913958;
0.004720;0.306582;-0.136839;-0.733779;0.870618;0.999988;2.288804;0.611625;0.950181;0.913563;
0.004740;0.295300;-0.130381;-0.736855;0.867235;0.999988;2.295087;0.610960;0.948941;0.913176;
0.004760;0.284278;-0.123933;-0.739946;0.863879;0.999988;2.301370;0.610339;0.947097;0.912805;
0.004780;0.273562;-0.117506;-0.743066;0.860572;0.999988;2.307653;0.609777;0.944623;0.912457;
0.004800;0.263186;-0.111110;-0.746233;0.857343;0.999988;2.313936;0.609291;0.941513;0.912141;
0.004820;0.253175;-0.104755;-0.749462;0.854217;0.999988;2.320219;0.608894;0.937780;0.911865;
0.004840;0.243539;-0.098452;-0.752767;0.851219;0.999988;2.326502;0.608602;0.933456;0.911637;
0.004860;0.234277;-0.092210;-0.756163;0.848373;0.999988;2.332785;0.608428;0.928593;0.911466;
0.004880;0.225377;-0.086039;-0.759662;0.845701;0.999988;2.339069;0.608384;0.923262;0.911357;
0.004900;0.216817;-0.079947;-0.763275;0.843221;0.999988;2.345352;0.608479;0.917549;0.911318;
0.004920;0.208561;-0.073941;-0.767008;0.840949;0.999988;2.351635;0.608720;0.911555;0.911355;
0.004940;0.200569;-0.068026;-0.770868;0.838894;0.999988;2.357918;0.609112;0.905391;0.911470;
0.004960;0.192791;-0.062208;-0.774855;0.837063;0.999988;2.364201;0.609656;0.899176;0.911667;
