time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
5.267352;0.999937;9.893827;0.997210;1.686083;
5.291240;0.999953;9.887367;0.997228;1.663887;
5.315128;0.999971;9.882849;0.997207;1.642434;
5.339016;0.999989;9.880358;0.997151;1.622817;
5.362904;1.000006;9.879979;0.997061;1.606003;
5.386791;1.000024;9.881783;0.996944;1.592784;
5.410679;1.000041;9.885826;0.996804;1.583746;
5.434567;1.000057;9.892131;0.996648;1.579241;
5.458455;1.000072;9.900683;0.996485;1.579377;
5.482343;1.000086;9.911416;0.996321;1.584021;
5.506231;1.000097;9.924209;0.996163;1.592813;
5.530119;1.000106;9.938875;0.996019;1.605191;
5.554007;1.000113;9.955161;0.995893;1.620426;
5.577894;1.000117;9.972747;0.995792;1.637667;
5.601782;1.000119;9.991252;0.995717;1.655987;
5.625670;1.000117;10.010236;0.995672;1.674433;
5.649558;1.000113;10.029215;0.995656;1.692076;
5.673446;1.000106;10.047676;0.995668;1.708059;
5.697334;1.000096;10.065087;0.995708;1.721638;
5.721222;1.000084;10.080925;0.995770;1.732215;
5.745110;1.000069;10.094689;0.995851;1.739367;
5.768997;1.000053;10.105921;0.995946;1.742857;
5.792885;1.000035;10.114232;0.996050;1.742645;
5.816773;1.000017;10.119309;0.996157;1.738879;
5.840661;0.999998;10.120940;0.996262;1.731884;
5.864549;0.999979;10.119022;0.996360;1.722137;
5.888437;0.999961;10.113566;0.996446;1.710235;
5.912325;0.999944;10.104704;0.996518;1.696868;
5.936213;0.999929;10.092686;0.996572;1.682770;
5.960100;0.999916;10.077870;0.996608;1.668686;
5.983988;0.999906;10.060714;0.996623;1.655333;
6.007876;0.999898;10.041758;0.996620;1.643362;
6.031764;0.999894;10.021605;0.996600;1.633328;
6.055652;0.999892;10.000900;0.996564;1.625664;
6.079540;0.999894;9.980305;0.996516;1.620667;
6.103428;0.999899;9.960474;0.996460;1.618483;
6.127315;0.999906;9.942030;0.996398;1.619107;
6.151203;0.999916;9.925544;0.996334;1.622391;
6.175091;0.999929;9.911510;0.996273;1.628056;
6.198979;0.999943;9.900336;0.996217;1.635709;
6.222867;0.999959;9.892323;0.996169;1.644872;
6.246755;0.999975;9.887660;0.996130;1.655006;
6.294531;1.000008;9.888371;0.996089;1.675300;
6.337529;1.000036;9.899670;0.996089;1.691542;
6.380527;1.000059;9.919204;0.996120;1.703342;
6.423525;1.000075;9.944686;0.996170;1.709354;
6.466523;1.000085;9.973490;0.996229;1.709090;
6.509521;1.000086;10.002589;0.996282;1.703062;
6.552520;1.000080;10.029194;0.996320;1.692680;
6.595518;1.000067;10.050990;0.996334;1.679948;
6.638516;1.000050;10.066315;0.996323;1.667203;
6.681514;1.000029;10.074389;0.996289;1.656399;
6.724512;1.000008;10.075147;0.996241;1.649111;
6.767510;0.999988;10.069205;0.996186;1.646257;
6.810509;0.999970;10.057730;0.996136;1.648000;
6.853507;0.999956;10.042263;0.996098;1.653766;
6.896505;0.999947;10.024526;0.996082;1.662384;
6.939503;0.999942;10.006229;0.996090;1.672305;
6.982501;0.999943;9.988915;0.996122;1.681868;
7.025499;0.999948;9.973841;0.996175;1.689568;
7.068498;0.999956;9.961910;0.996239;1.694277;
7.111496;0.999967;9.953652;0.996308;1.695403;
7.154494;0.999979;9.949241;0.996369;1.692948;
7.197492;0.999993;9.948550;0.996416;1.687475;
7.240490;1.000005;9.951215;0.996440;1.679987;
7.283488;1.000017;9.956712;0.996440;1.671752;
7.326487;1.000026;9.964421;0.996414;1.664088;
7.369485;1.000034;9.973684;0.996368;1.658159;
