time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;MACHINE_machine_MdSatPPu;MACHINE_machine_MqSatPPu;MACHINE_machine_lambdaAirGapPu;
0.007480;1.000228;1.109291;0.886378;1.470046;1.420046;0.981675;
0.007500;1.000227;1.187234;0.884992;1.470296;1.420296;0.981460;
0.007520;1.000227;1.266746;0.883406;1.471062;1.421062;0.980812;
0.007540;1.000227;1.345613;0.881624;1.472319;1.422319;0.979745;
0.007560;1.000226;1.421745;0.879655;1.474032;1.424032;0.978284;
0.007580;1.000226;1.493243;0.877512;1.476157;1.426157;0.976461;
0.007600;1.000226;1.558439;0.875212;1.478641;1.428641;0.974311;
0.007620;1.000225;1.615928;0.872773;1.481426;1.431426;0.971876;
0.007640;1.000225;1.664584;0.870217;1.484450;1.434450;0.969200;
0.007660;1.000225;1.703573;0.867569;1.487653;1.437653;0.966331;
0.007680;1.000225;1.732362;0.864856;1.490973;1.440973;0.963316;
0.007700;1.000225;1.750709;0.862103;1.494352;1.444352;0.960203;
0.007720;1.000225;1.758662;0.859339;1.497738;1.447738;0.957037;
0.007740;1.000225;1.756535;0.856592;1.501082;1.451082;0.953863;
0.007760;1.000226;1.744891;0.853887;1.504343;1.454343;0.950719;
0.007780;1.000226;1.724515;0.851250;1.507488;1.457488;0.947642;
0.007800;1.000226;1.696374;0.848705;1.510488;1.460488;0.944662;
0.007820;1.000227;1.661585;0.846272;1.513323;1.463323;0.941805;
0.007840;1.000227;1.621373;0.843971;1.515978;1.465978;0.939092;
0.007860;1.000227;1.577024;0.841815;1.518445;1.468445;0.936537;
0.007880;1.000228;1.529848;0.839817;1.520722;1.470722;0.934150;
0.007900;1.000229;1.481127;0.837985;1.522809;1.472809;0.931935;
0.007920;1.000229;1.432080;0.836323;1.524713;1.474713;0.929893;
0.007940;1.000230;1.383824;0.834833;1.526443;1.476443;0.928019;
0.007960;1.000231;1.337339;0.833513;1.528009;1.478009;0.926307;
0.007980;1.000231;1.293441;0.832357;1.529425;1.479425;0.924746;
0.008000;1.000232;1.252761;0.831359;1.530705;1.480705;0.923322;
0.008020;1.000233;1.215734;0.830508;1.531866;1.481866;0.922024;
0.008040;1.000234;1.182591;0.829794;1.532922;1.482922;0.920834;
0.008060;1.000235;1.153361;0.829206;1.533889;1.483889;0.919739;
0.008080;1.000236;1.127879;0.828732;1.534780;1.484780;0.918724;
0.008100;1.000236;1.105797;0.828362;1.535609;1.485609;0.917775;
0.008120;1.000237;1.086606;0.828086;1.536388;1.486388;0.916879;
0.008140;1.000238;1.069655;0.827898;1.537125;1.487125;0.916028;
0.008160;1.000239;1.054180;0.827795;1.537829;1.487829;0.915212;
0.008180;1.000240;1.039335;0.827774;1.538504;1.488504;0.914426;
0.008200;1.000241;1.024221;0.827839;1.539153;1.489153;0.913666;
0.008220;1.000242;1.007925;0.827997;1.539778;1.489778;0.912934;
0.008240;1.000243;0.989555;0.828260;1.540376;1.490376;0.912230;
0.008260;1.000244;0.968281;0.828641;1.540944;1.490944;0.911560;
0.008280;1.000245;0.943365;0.829160;1.541477;1.491477;0.910928;
0.008300;1.000246;0.914200;0.829839;1.541968;1.491968;0.910345;
0.008320;1.000247;0.880343;0.830704;1.542411;1.492411;0.909820;
0.008340;1.000248;0.841538;0.831780;1.542796;1.492796;0.909362;
0.008360;1.000249;0.797741;0.833097;1.543114;1.493114;0.908985;
0.008380;1.000250;0.749140;0.834683;1.543357;1.493357;0.908698;
0.008400;1.000251;0.696166;0.836566;1.543515;1.493515;0.908513;
0.008420;1.000252;0.639511;0.838773;1.543581;1.493581;0.908441;
0.008440;1.000253;0.580136;0.841325;1.543546;1.493546;0.908492;
0.008460;1.000254;0.519293;0.844242;1.543404;1.493404;0.908673;
0.008480;1.000255;0.458553;0.847539;1.543149;1.493149;0.908991;
0.008500;1.000255;0.399853;0.851223;1.542776;1.492776;0.909452;
0.008520;1.000256;0.345557;0.855295;1.542282;1.492282;0.910057;
0.008540;1.000257;0.298467;0.859748;1.541665;1.491665;0.910807;
0.008560;1.000258;0.261616;0.864569;1.540927;1.490927;0.911700;
0.008580;1.000258;0.237493;0.869735;1.540070;1.490070;0.912730;
0.008600;1.000259;0.226659;0.875213;1.539097;1.489097;0.913890;
0.008620;1.000259;0.226830;0.880966;1.538017;1.488017;0.915169;
0.008640;1.000260;0.233755;0.886945;1.536839;1.486839;0.916555;
0.008660;1.000260;0.243109;0.893097;1.535574;1.485574;0.918029;
0.008680;1.000260;0.251752;0.899360;1.534237;1.484237;0.919574;
0.008700;1.000261;0.258092;0.905669;1.532846;1.482846;0.921169;
0.008720;1.000261;0.262055;0.911953;1.531418;1.481418;0.922791;
0.008740;1.000261;0.265041;0.918141;1.529975;1.479975;0.924416;
0.008760;1.000261;0.269843;0.924157;1.528540;1.478540;0.926019;
0.008780;1.000261;0.280286;0.929930;1.527135;1.477135;0.927575;
0.008800;1.000261;0.300314;0.935387;1.525783;1.475783;0.929059;
0.008820;1.000261;0.332702;0.940462;1.524508;1.474508;0.930449;
0.008840;1.000260;0.378231;0.945091;1.523331;1.473331;0.931723;
0.008860;1.000260;0.435876;0.949220;1.522270;1.472270;0.932865;
0.008880;1.000260;0.503584;0.952801;1.521342;1.471342;0.933857;
0.008900;1.000259;0.578947;0.955794;1.520560;1.470560;0.934690;
0.008920;1.000259;0.659567;0.958172;1.519932;1.469932;0.935356;
0.008940;1.000258;0.743196;0.959915;1.519463;1.469463;0.935852;
0.008960;1.000258;0.827773;0.961015;1.519153;1.469153;0.936179;
0.008980;1.000258;0.911433;0.961476;1.518998;1.468998;0.936342;
0.009000;1.000257;0.992511;0.961310;1.518990;1.468990;0.936349;
0.009020;1.000257;1.069549;0.960541;1.519118;1.469118;0.936213;
0.009040;1.000256;1.141310;0.959199;1.519368;1.469368;0.935949;
0.009060;1.000256;1.206782;0.957324;1.519722;1.469722;0.935573;
0.009080;1.000255;1.265191;0.954962;1.520164;1.470164;0.935102;
0.009100;1.000255;1.316007;0.952165;1.520675;1.470675;0.934557;
0.009120;1.000255;1.358939;0.948987;1.521238;1.471238;0.933955;
0.009140;1.000254;1.393935;0.945484;1.521834;1.471834;0.933314;
0.009160;1.000254;1.421168;0.941713;1.522448;1.472448;0.932652;
0.009180;1.000254;1.441019;0.937729;1.523064;1.473064;0.931984;
0.009200;1.000254;1.454057;0.933585;1.523670;1.473670;0.931324;
0.009220;1.000254;1.461010;0.929329;1.524257;1.474257;0.930683;
0.009240;1.000253;1.462734;0.925004;1.524814;1.474814;0.930071;
0.009260;1.000253;1.460179;0.920646;1.525336;1.475336;0.929495;
0.009280;1.000253;1.454351;0.916284;1.525819;1.475819;0.928960;
0.009300;1.000253;1.446277;0.911940;1.526259;1.476259;0.928469;
0.009320;1.000253;1.436965;0.907628;1.526656;1.476656;0.928025;
0.009340;1.000254;1.427370;0.903356;1.527010;1.477010;0.927627;
0.009360;1.000254;1.418359;0.899121;1.527321;1.477321;0.927274;
0.009380;1.000254;1.410681;0.894918;1.527592;1.477592;0.926964;
0.009400;1.000254;1.404942;0.890733;1.527826;1.477826;0.926696;
0.009420;1.000254;1.401585;0.886549;1.528023;1.478023;0.926466;
0.009440;1.000255;1.400874;0.882348;1.528189;1.478189;0.926271;
0.009460;1.000255;1.402884;0.878108;1.528323;1.478323;0.926110;
0.009480;1.000255;1.407503;0.873806;1.528430;1.478430;0.925979;
0.009500;1.000256;1.414431;0.869425;1.528510;1.478510;0.925877;
0.009520;1.000256;1.423197;0.864947;1.528565;1.478565;0.925802;
0.009540;1.000257;1.433168;0.860362;1.528596;1.478596;0.925752;
0.009560;1.000257;1.443579;0.855663;1.528605;1.478605;0.925728;
0.009580;1.000258;1.453554;0.850852;1.528590;1.478590;0.925728;
0.009600;1.000258;1.462141;0.845940;1.528554;1.478554;0.925752;
0.009620;1.000259;1.468341;0.840946;1.528495;1.478495;0.925800;
0.009640;1.000260;1.471152;0.835897;1.528417;1.478416;0.925870;
0.009660;1.000260;1.469597;0.830832;1.528318;1.478318;0.925961;
0.009680;1.000261;1.462766;0.825795;1.528203;1.478203;0.926071;
0.009700;1.000262;1.449846;0.820844;1.528074;1.478074;0.926196;
0.009720;1.000263;1.430158;0.816038;1.527935;1.477935;0.926332;
0.009740;1.000264;1.403181;0.811449;1.527791;1.477791;0.926474;
0.009760;1.000265;1.368577;0.807148;1.527649;1.477649;0.926615;
0.009780;1.000266;1.326211;0.803212;1.527517;1.477517;0.926746;
0.009800;1.000267;1.276160;0.799718;1.527404;1.477404;0.926858;
0.009820;1.000268;1.218724;0.796745;1.527317;1.477317;0.926942;
0.009840;1.000269;1.154420;0.794365;1.527269;1.477269;0.926987;
0.009860;1.000270;1.083984;0.792647;1.527268;1.477268;0.926983;
0.009880;1.000271;1.008352;0.791654;1.527323;1.477323;0.926919;
0.009900;1.000272;0.928651;0.791438;1.527445;1.477445;0.926786;
0.009920;1.000273;0.846173;0.792043;1.527640;1.477640;0.926575;
0.009940;1.000274;0.762354;0.793500;1.527914;1.477914;0.926280;
0.009960;1.000275;0.678755;0.795825;1.528273;1.478273;0.925895;
0.009980;1.000276;0.597035;0.799023;1.528717;1.478717;0.925418;
0.010000;1.000277;0.518936;0.803082;1.529247;1.479247;0.924847;
0.010020;1.000278;0.446261;0.807977;1.529861;1.479861;0.924185;
0.010040;1.000279;0.380845;0.813667;1.530555;1.480555;0.923435;
0.010060;1.000280;0.324477;0.820098;1.531321;1.481321;0.922603;
0.010080;1.000281;0.278714;0.827204;1.532153;1.482153;0.921695;
0.010100;1.000282;0.244483;0.834906;1.533042;1.483042;0.920721;
0.010120;1.000283;0.221557;0.843114;1.533977;1.483977;0.919690;
0.010140;1.000283;0.208276;0.851732;1.534947;1.484947;0.918614;
0.010160;1.000284;0.202024;0.860658;1.535944;1.485944;0.917502;
0.010180;1.000285;0.200280;0.869783;1.536956;1.486956;0.916367;
0.010200;1.000285;0.201539;0.879001;1.537973;1.487973;0.915217;
0.010220;1.000286;0.205669;0.888204;1.538986;1.488986;0.914064;
0.010240;1.000286;0.213733;0.897288;1.539988;1.489988;0.912917;
0.010260;1.000286;0.227422;0.906155;1.540971;1.490971;0.911784;
0.010280;1.000287;0.248273;0.914713;1.541929;1.491929;0.910672;
0.010300;1.000287;0.277018;0.922882;1.542856;1.492856;0.909588;
0.010320;1.000287;0.313388;0.930589;1.543749;1.493749;0.908539;
0.010340;1.000287;0.356331;0.937777;1.544603;1.494603;0.907527;
0.010360;1.000287;0.404377;0.944400;1.545415;1.495415;0.906558;
0.010380;1.000287;0.455919;0.950424;1.546185;1.496185;0.905635;
0.010400;1.000287;0.509389;0.955832;1.546910;1.496910;0.904760;
0.010420;1.000287;0.563332;0.960615;1.547589;1.497589;0.903936;
0.010440;1.000287;0.616456;0.964781;1.548222;1.498222;0.903162;
0.010460;1.000287;0.667648;0.968347;1.548810;1.498810;0.902440;
0.010480;1.000287;0.715990;0.971338;1.549352;1.499352;0.901771;
0.010500;1.000287;0.760764;0.973791;1.549851;1.499851;0.901152;
0.010520;1.000287;0.801463;0.975745;1.550306;1.500306;0.900584;
0.010540;1.000287;0.837785;0.977247;1.550721;1.500721;0.900064;
0.010560;1.000286;0.869632;0.978344;1.551096;1.501096;0.899592;
0.010580;1.000286;0.897099;0.979084;1.551434;1.501434;0.899164;
0.010600;1.000286;0.920458;0.979511;1.551737;1.501737;0.898780;
0.010620;1.000286;0.940145;0.979668;1.552006;1.502006;0.898436;
0.010640;1.000286;0.956727;0.979591;1.552243;1.502243;0.898133;
0.010660;1.000286;0.970883;0.979309;1.552449;1.502449;0.897868;
0.010680;1.000286;0.983368;0.978844;1.552624;1.502624;0.897642;
0.010700;1.000286;0.994987;0.978206;1.552768;1.502768;0.897455;
0.010720;1.000286;1.006557;0.977399;1.552879;1.502879;0.897310;
0.010740;1.000285;1.018877;0.976417;1.552955;1.502955;0.897210;
0.010760;1.000285;1.032699;0.975243;1.552992;1.502992;0.897159;
0.010780;1.000285;1.048694;0.973854;1.552986;1.502986;0.897162;
0.010800;1.000285;1.067433;0.972218;1.552931;1.502931;0.897228;
0.010820;1.000285;1.089354;0.970298;1.552820;1.502820;0.897364;
0.010840;1.000285;1.114751;0.968052;1.552647;1.502647;0.897579;
0.010860;1.000285;1.143754;0.965436;1.552403;1.502403;0.897884;
0.010880;1.000285;1.176322;0.962406;1.552080;1.502080;0.898288;
0.010900;1.000285;1.212235;0.958918;1.551668;1.501668;0.898803;
0.010920;1.000285;1.251098;0.954935;1.551159;1.501159;0.899439;
0.010940;1.000285;1.292347;0.950423;1.550543;1.500543;0.900206;
0.010960;1.000285;1.335261;0.945357;1.549812;1.499812;0.901112;
0.010980;1.000286;1.378984;0.939723;1.548958;1.498958;0.902166;
0.011000;1.000286;1.422548;0.933515;1.547975;1.497975;0.903372;
0.011020;1.000286;1.464901;0.926744;1.546857;1.496857;0.904733;
0.011040;1.000286;1.504940;0.919431;1.545602;1.495602;0.906250;
0.011060;1.000287;1.541543;0.911612;1.544209;1.494209;0.907920;
0.011080;1.000287;1.573610;0.903336;1.542679;1.492679;0.909737;
0.011100;1.000287;1.600091;0.894667;1.541017;1.491017;0.911690;
0.011120;1.000288;1.620026;0.885681;1.539232;1.489232;0.913767;
0.011140;1.000288;1.632575;0.876465;1.537334;1.487334;0.915948;
0.011160;1.000289;1.637048;0.867117;1.535341;1.485341;0.918212;
0.011180;1.000289;1.632929;0.857741;1.533272;1.483272;0.920535;
0.011200;1.000290;1.619898;0.848450;1.531149;1.481149;0.922887;
0.011220;1.000291;1.597846;0.839359;1.529002;1.479002;0.925238;
0.011240;1.000291;1.566883;0.830582;1.526859;1.476859;0.927556;
0.011260;1.000292;1.527348;0.822234;1.524755;1.474755;0.929805;
0.011280;1.000293;1.479799;0.814424;1.522724;1.472724;0.931951;
0.011300;1.000294;1.425013;0.807256;1.520803;1.470803;0.933960;
0.011320;1.000294;1.363967;0.800824;1.519026;1.469026;0.935800;
0.011340;1.000295;1.297827;0.795209;1.517428;1.467428;0.937439;
0.011360;1.000296;1.227918;0.790483;1.516041;1.466041;0.938852;
0.011380;1.000297;1.155701;0.786699;1.514893;1.464893;0.940015;
0.011400;1.000298;1.082734;0.783896;1.514006;1.464006;0.940908;
0.011420;1.000299;1.010636;0.782099;1.513398;1.463398;0.941519;
0.011440;1.000300;0.941036;0.781313;1.513080;1.463080;0.941838;
0.011460;1.000301;0.875504;0.781527;1.513057;1.463057;0.941862;
0.011480;1.000302;0.815480;0.782715;1.513326;1.463326;0.941594;
0.011500;1.000303;0.762174;0.784835;1.513878;1.463878;0.941042;
0.011520;1.000304;0.716466;0.787832;1.514699;1.464699;0.940218;
0.011540;1.000305;0.678808;0.791637;1.515768;1.465768;0.939138;
0.011560;1.000306;0.649181;0.796172;1.517061;1.467061;0.937824;
0.011580;1.000307;0.627099;0.801350;1.518550;1.468550;0.936299;
0.011600;1.000307;0.611712;0.807080;1.520206;1.470206;0.934589;
0.011620;1.000308;0.601957;0.813264;1.521998;1.471998;0.932721;
0.011640;1.000309;0.596729;0.819807;1.523894;1.473894;0.930723;
0.011660;1.000310;0.595022;0.826611;1.525865;1.475865;0.928625;
0.011680;1.000311;0.596020;0.833586;1.527882;1.477882;0.926452;
0.011700;1.000311;0.599123;0.840645;1.529921;1.479921;0.924230;
0.011720;1.000312;0.603926;0.847709;1.531958;1.481958;0.921983;
0.011740;1.000312;0.610165;0.854709;1.533975;1.483975;0.919732;
0.011760;1.000313;0.617659;0.861586;1.535955;1.485955;0.917494;
0.011780;1.000314;0.626247;0.868294;1.537887;1.487887;0.915284;
0.011800;1.000314;0.635744;0.874796;1.539761;1.489761;0.913113;
0.011820;1.000315;0.645914;0.881070;1.541574;1.491574;0.910989;
0.011840;1.000315;0.656466;0.887103;1.543322;1.493322;0.908916;
0.011860;1.000316;0.667068;0.892894;1.545007;1.495007;0.906895;
0.011880;1.000316;0.677369;0.898453;1.546632;1.496632;0.904925;
0.011900;1.000317;0.687032;0.903795;1.548201;1.498201;0.903000;
0.011920;1.000317;0.695766;0.908946;1.549722;1.499722;0.901114;
0.011940;1.000317;0.703347;0.913933;1.551202;1.501202;0.899260;
0.011960;1.000318;0.709643;0.918788;1.552648;1.502648;0.897429;
0.011980;1.000318;0.714613;0.923543;1.554067;1.504067;0.895612;
0.012000;1.000319;0.718317;0.928227;1.555468;1.505468;0.893800;
0.012020;1.000319;0.720897;0.932869;1.556856;1.506856;0.891987;
0.012040;1.000319;0.722568;0.937489;1.558235;1.508235;0.890165;
0.012060;1.000320;0.723596;0.942103;1.559607;1.509607;0.888333;
0.012080;1.000320;0.724279;0.946715;1.560974;1.510974;0.886489;
0.012100;1.000320;0.724935;0.951325;1.562332;1.512332;0.884636;
0.012120;1.000320;0.725884;0.955917;1.563679;1.513679;0.882780;
0.012140;1.000321;0.727454;0.960468;1.565006;1.515006;0.880930;
0.012160;1.000321;0.729983;0.964943;1.566305;1.516305;0.879099;
0.012180;1.000321;0.733864;0.969298;1.567563;1.517563;0.877304;
0.012200;1.000321;0.739420;0.973480;1.568772;1.518772;0.875565;
0.012220;1.000322;0.747185;0.977426;1.569913;1.519913;0.873905;
0.012240;1.000322;0.757648;0.981070;1.570972;1.520972;0.872349;
0.012260;1.000322;0.771365;0.984339;1.571933;1.521933;0.870925;
0.012280;1.000322;0.788898;0.987157;1.572779;1.522779;0.869660;
0.012300;1.000322;0.810767;0.989449;1.573493;1.523493;0.868584;
0.012320;1.000323;0.837382;0.991143;1.574059;1.524059;0.867726;
0.012340;1.000323;0.868982;0.992169;1.574461;1.524461;0.867114;
0.012360;1.000323;0.905573;0.992465;1.574684;1.524684;0.866773;
0.012380;1.000323;0.946905;0.991978;1.574713;1.524713;0.866726;
0.012400;1.000323;0.992459;0.990665;1.574535;1.524535;0.866995;
0.012420;1.000324;1.041468;0.988496;1.574140;1.524140;0.867594;
0.012440;1.000324;1.092957;0.985456;1.573517;1.523517;0.868536;
0.012460;1.000324;1.145795;0.981543;1.572658;1.522658;0.869825;
0.012480;1.000324;1.198748;0.976771;1.571557;1.521557;0.871463;
0.012500;1.000324;1.250534;0.971171;1.570212;1.520212;0.873443;
0.012520;1.000325;1.299878;0.964789;1.568622;1.518622;0.875756;
0.012540;1.000325;1.345557;0.957685;1.566789;1.516789;0.878381;
0.012560;1.000325;1.386440;0.949934;1.564721;1.514721;0.881297;
0.012580;1.000326;1.421525;0.941622;1.562427;1.512427;0.884474;
0.012600;1.000326;1.449971;0.932848;1.559922;1.509922;0.887877;
0.012620;1.000327;1.471116;0.923716;1.557224;1.507224;0.891467;
0.012640;1.000327;1.484501;0.914339;1.554359;1.504359;0.895202;
0.012660;1.000327;1.489880;0.904832;1.551353;1.501353;0.899036;
0.012680;1.000328;1.487224;0.895311;1.548241;1.498241;0.902921;
0.012700;1.000328;1.476724;0.885891;1.545057;1.495057;0.906810;
0.012720;1.000329;1.458783;0.876682;1.541841;1.491841;0.910654;
0.012740;1.000330;1.434004;0.867790;1.538636;1.488636;0.914406;
0.012760;1.000330;1.403172;0.859309;1.535485;1.485485;0.918023;
0.012780;1.000331;1.367231;0.851325;1.532430;1.482430;0.921464;
0.012800;1.000331;1.327251;0.843911;1.529513;1.479513;0.924691;
0.012820;1.000332;1.284394;0.837126;1.526772;1.476772;0.927674;
0.012840;1.000333;1.239873;0.831018;1.524242;1.474242;0.930387;
0.012860;1.000333;1.194908;0.825617;1.521952;1.471952;0.932809;
0.012880;1.000334;1.150672;0.820942;1.519925;1.469925;0.934928;
0.012900;1.000335;1.108244;0.816994;1.518179;1.468179;0.936737;
0.012920;1.000336;1.068560;0.813764;1.516721;1.466721;0.938233;
0.012940;1.000336;1.032368;0.811229;1.515554;1.465554;0.939423;
0.012960;1.000337;1.000194;0.809357;1.514674;1.464674;0.940316;
0.012980;1.000338;0.972335;0.808104;1.514070;1.464070;0.940927;
0.013000;1.000338;0.948855;0.807422;1.513725;1.463725;0.941274;
0.013020;1.000339;0.929616;0.807255;1.513620;1.463620;0.941381;
0.013040;1.000340;0.914319;0.807543;1.513730;1.463730;0.941270;
0.013060;1.000341;0.902552;0.808228;1.514032;1.464032;0.940966;
0.013080;1.000341;0.893843;0.809249;1.514498;1.464498;0.940496;
0.013100;1.000342;0.887704;0.810549;1.515103;1.465103;0.939883;
0.013120;1.000343;0.883663;0.812076;1.515824;1.465824;0.939150;
0.013140;1.000344;0.881287;0.813783;1.516639;1.466639;0.938319;
0.013160;1.000344;0.880189;0.815630;1.517530;1.467530;0.937406;
0.013180;1.000345;0.880029;0.817585;1.518482;1.468482;0.936425;
0.013200;1.000346;0.880460;0.819627;1.519485;1.469485;0.935387;
0.013220;1.000346;0.881345;0.821741;1.520532;1.470532;0.934296;
0.013240;1.000347;0.882414;0.823921;1.521621;1.471621;0.933156;
0.013260;1.000348;0.883504;0.826171;1.522754;1.472754;0.931962;
0.013280;1.000348;0.884560;0.828504;1.523935;1.473935;0.930709;
0.013300;1.000349;0.885429;0.830936;1.525173;1.475173;0.929388;
0.013320;1.000350;0.886172;0.833493;1.526478;1.476478;0.927984;
0.013340;1.000351;0.886866;0.836203;1.527862;1.477862;0.926483;
0.013360;1.000351;0.887651;0.839098;1.529339;1.479339;0.924870;
0.013380;1.000352;0.888715;0.842209;1.530919;1.480919;0.923127;
0.013400;1.000353;0.890275;0.845568;1.532615;1.482615;0.921239;
0.013420;1.000353;0.892549;0.849201;1.534436;1.484436;0.919190;
0.013440;1.000354;0.895719;0.853134;1.536388;1.486388;0.916969;
0.013460;1.000355;0.899897;0.857383;1.538473;1.488473;0.914566;
0.013480;1.000355;0.905089;0.861958;1.540691;1.490691;0.911975;
0.013500;1.000356;0.911179;0.866861;1.543035;1.493035;0.909197;
0.013520;1.000357;0.917913;0.872084;1.545495;1.495495;0.906234;
0.013540;1.000357;0.924909;0.877609;1.548056;1.498056;0.903098;
0.013560;1.000358;0.931683;0.883407;1.550698;1.500698;0.899802;
0.013580;1.000358;0.937680;0.889439;1.553399;1.503399;0.896370;
0.013600;1.000359;0.942327;0.895656;1.556132;1.506132;0.892826;
0.013620;1.000360;0.945077;0.902000;1.558869;1.508869;0.889204;
0.013640;1.000360;0.945470;0.908405;1.561580;1.511580;0.885539;
0.013660;1.000361;0.943177;0.914797;1.564236;1.514236;0.881872;
0.013680;1.000362;0.938046;0.921098;1.566805;1.516805;0.878247;
0.013700;1.000362;0.930143;0.927226;1.569260;1.519260;0.874710;
0.013720;1.000363;0.919774;0.933096;1.571572;1.521572;0.871308;
0.013740;1.000363;0.907503;0.938627;1.573716;1.523716;0.868089;
0.013760;1.000364;0.894152;0.943736;1.575671;1.525671;0.865099;
0.013780;1.000365;0.880768;0.948348;1.577416;1.527416;0.862382;
0.013800;1.000365;0.868574;0.952393;1.578935;1.528935;0.859981;
0.013820;1.000366;0.858875;0.955809;1.580213;1.530213;0.857931;
0.013840;1.000366;0.852934;0.958546;1.581239;1.531239;0.856266;
0.013860;1.000367;0.851821;0.960561;1.582006;1.532006;0.855012;
0.013880;1.000368;0.856266;0.961828;1.582506;1.532506;0.854187;
0.013900;1.000368;0.866550;0.962331;1.582737;1.532737;0.853805;
0.013920;1.000369;0.882450;0.962067;1.582697;1.532697;0.853871;
0.013940;1.000369;0.903282;0.961047;1.582386;1.532386;0.854383;
0.013960;1.000370;0.927988;0.959296;1.581810;1.531810;0.855331;
0.013980;1.000371;0.955275;0.956849;1.580973;1.530973;0.856697;
0.014000;1.000371;0.983753;0.953753;1.579883;1.529883;0.858459;
