time;NETWORK_B1_Urms;NETWORK_DL1_fict_Urms;NETWORK_DL1_Irms;
0.035660;0.963183;0.822903;0.164581;
0.035670;0.963183;0.822903;0.164581;
0.035680;0.963183;0.822903;0.164581;
0.035690;0.963183;0.822903;0.164581;
0.035700;0.963183;0.822903;0.164581;
0.035710;0.963183;0.822903;0.164581;
0.035720;0.963183;0.822903;0.164581;
0.035730;0.963183;0.822903;0.164581;
0.035740;0.963183;0.822903;0.164581;
0.035750;0.963183;0.822903;0.164581;
0.035760;0.963183;0.822903;0.164581;
0.035770;0.963183;0.822903;0.164581;
0.035780;0.963183;0.822903;0.164581;
0.035790;0.963183;0.822903;0.164581;
0.035800;0.963183;0.822903;0.164581;
0.035810;0.963183;0.822903;0.164581;
0.035820;0.963183;0.822903;0.164581;
0.035830;0.963183;0.822903;0.164581;
0.035840;0.963183;0.822903;0.164581;
0.035850;0.963183;0.822903;0.164581;
0.035860;0.963183;0.822903;0.164581;
0.035870;0.963183;0.822903;0.164581;
0.035880;0.963183;0.822903;0.164581;
0.035890;0.963183;0.822903;0.164581;
0.035900;0.963183;0.822903;0.164581;
0.035910;0.963183;0.822903;0.164581;
0.035920;0.963183;0.822903;0.164581;
0.035930;0.963183;0.822903;0.164581;
0.035940;0.963183;0.822903;0.164581;
0.035950;0.963183;0.822903;0.164581;
0.035960;0.963183;0.822903;0.164581;
0.035970;0.963183;0.822903;0.164581;
0.035980;0.963183;0.822903;0.164581;
0.035990;0.963183;0.822903;0.164581;
0.036000;0.963183;0.822903;0.164581;
0.036010;0.963183;0.822903;0.164581;
0.036020;0.963183;0.822903;0.164581;
0.036030;0.963183;0.822903;0.164581;
0.036040;0.963183;0.822903;0.164581;
0.036050;0.963183;0.822903;0.164581;
0.036060;0.963183;0.822903;0.164581;
0.036070;0.963183;0.822903;0.164581;
0.036080;0.963183;0.822903;0.164581;
0.036090;0.963183;0.822903;0.164581;
0.036100;0.963183;0.822903;0.164581;
0.036110;0.963183;0.822903;0.164581;
0.036120;0.963183;0.822903;0.164581;
0.036130;0.963183;0.822903;0.164581;
0.036140;0.963183;0.822903;0.164581;
0.036150;0.963183;0.822903;0.164581;
0.036160;0.963183;0.822903;0.164581;
0.036170;0.963183;0.822903;0.164581;
0.036180;0.963183;0.822903;0.164581;
0.036190;0.963183;0.822903;0.164581;
0.036200;0.963183;0.822903;0.164581;
0.036210;0.963183;0.822903;0.164581;
0.036220;0.963183;0.822903;0.164581;
0.036230;0.963183;0.822903;0.164581;
0.036240;0.963183;0.822903;0.164581;
0.036250;0.963183;0.822903;0.164581;
0.036260;0.963183;0.822903;0.164581;
0.036270;0.963183;0.822903;0.164581;
0.036280;0.963183;0.822903;0.164581;
0.036290;0.963183;0.822903;0.164581;
0.036300;0.963183;0.822903;0.164581;
0.036310;0.963183;0.822903;0.164581;
0.036320;0.963183;0.822903;0.164581;
0.036330;0.963183;0.822903;0.164581;
0.036340;0.963183;0.822903;0.164581;
0.036350;0.963183;0.822903;0.164581;
0.036360;0.963183;0.822903;0.164581;
0.036370;0.963183;0.822903;0.164581;
0.036380;0.963183;0.822903;0.164581;
0.036390;0.963183;0.822903;0.164581;
0.036400;0.963183;0.822903;0.164581;
0.036410;0.963183;0.822903;0.164581;
0.036420;0.963183;0.822903;0.164581;
0.036430;0.963183;0.822903;0.164581;
0.036440;0.963183;0.822903;0.164581;
0.036450;0.963183;0.822903;0.164581;
0.036460;0.963183;0.822903;0.164581;
0.036470;0.963183;0.822903;0.164581;
0.036480;0.963183;0.822903;0.164581;
0.036490;0.963183;0.822903;0.164581;
0.036500;0.963183;0.822903;0.164581;
0.036510;0.963183;0.822903;0.164581;
0.036520;0.963183;0.822903;0.164581;
0.036530;0.963183;0.822903;0.164581;
0.036540;0.963183;0.822903;0.164581;
0.036550;0.963183;0.822903;0.164581;
0.036560;0.963183;0.822903;0.164581;
0.036570;0.963183;0.822903;0.164581;
0.036580;0.963183;0.822903;0.164581;
0.036590;0.963183;0.822903;0.164581;
0.036600;0.963183;0.822903;0.164581;
0.036610;0.963183;0.822903;0.164581;
0.036620;0.963183;0.822903;0.164581;
0.036630;0.963183;0.822903;0.164581;
0.036640;0.963183;0.822903;0.164581;
0.036650;0.963183;0.822903;0.164581;
0.036660;0.963183;0.822903;0.164581;
0.036670;0.963183;0.822903;0.164581;
0.036680;0.963183;0.822903;0.164581;
0.036690;0.963183;0.822903;0.164581;
0.036700;0.963183;0.822903;0.164581;
0.036710;0.963183;0.822903;0.164581;
0.036720;0.963183;0.822903;0.164581;
0.036730;0.963183;0.822903;0.164581;
0.036740;0.963183;0.822903;0.164581;
0.036750;0.963183;0.822903;0.164581;
0.036760;0.963183;0.822903;0.164581;
0.036770;0.963183;0.822903;0.164581;
0.036780;0.963183;0.822903;0.164581;
0.036790;0.963183;0.822903;0.164581;
0.036800;0.963183;0.822903;0.164581;
0.036810;0.963183;0.822903;0.164581;
0.036820;0.963183;0.822903;0.164581;
0.036830;0.963183;0.822903;0.164581;
0.036840;0.963183;0.822903;0.164581;
0.036850;0.963183;0.822903;0.164581;
0.036860;0.963183;0.822903;0.164581;
0.036870;0.963183;0.822903;0.164581;
0.036880;0.963183;0.822903;0.164581;
0.036890;0.963183;0.822903;0.164581;
0.036900;0.963183;0.822903;0.164581;
0.036910;0.963183;0.822903;0.164581;
0.036920;0.963183;0.822903;0.164581;
0.036930;0.963183;0.822903;0.164581;
0.036940;0.963183;0.822903;0.164581;
0.036950;0.963183;0.822903;0.164581;
0.036960;0.963183;0.822903;0.164581;
0.036970;0.963183;0.822903;0.164581;
0.036980;0.963183;0.822903;0.164581;
0.036990;0.963183;0.822903;0.164581;
0.037000;0.963183;0.822903;0.164581;
0.037010;0.963183;0.822903;0.164581;
0.037020;0.963183;0.822903;0.164581;
0.037030;0.963183;0.822903;0.164581;
0.037040;0.963183;0.822903;0.164581;
0.037050;0.963183;0.822903;0.164581;
0.037060;0.963183;0.822903;0.164581;
0.037070;0.963183;0.822903;0.164581;
0.037080;0.963183;0.822903;0.164581;
0.037090;0.963183;0.822903;0.164581;
0.037100;0.963183;0.822903;0.164581;
0.037110;0.963183;0.822903;0.164581;
0.037120;0.963183;0.822903;0.164581;
0.037130;0.963183;0.822903;0.164581;
0.037140;0.963183;0.822903;0.164581;
0.037150;0.963183;0.822903;0.164581;
0.037160;0.963183;0.822903;0.164581;
0.037170;0.963183;0.822903;0.164581;
0.037180;0.963183;0.822903;0.164581;
0.037190;0.963183;0.822903;0.164581;
0.037200;0.963183;0.822903;0.164581;
0.037210;0.963183;0.822903;0.164581;
0.037220;0.963183;0.822903;0.164581;
0.037230;0.963183;0.822903;0.164581;
0.037240;0.963183;0.822903;0.164581;
0.037250;0.963183;0.822903;0.164581;
0.037260;0.963183;0.822903;0.164581;
0.037270;0.963183;0.822903;0.164581;
0.037280;0.963183;0.822903;0.164581;
0.037290;0.963183;0.822903;0.164581;
0.037300;0.963183;0.822903;0.164581;
0.037310;0.963183;0.822903;0.164581;
0.037320;0.963183;0.822903;0.164581;
0.037330;0.963183;0.822903;0.164581;
0.037340;0.963183;0.822903;0.164581;
0.037350;0.963183;0.822903;0.164581;
0.037360;0.963183;0.822903;0.164581;
0.037370;0.963183;0.822903;0.164581;
0.037380;0.963183;0.822903;0.164581;
0.037390;0.963183;0.822903;0.164581;
0.037400;0.963183;0.822903;0.164581;
0.037410;0.963183;0.822903;0.164581;
0.037420;0.963183;0.822903;0.164581;
0.037430;0.963183;0.822903;0.164581;
0.037440;0.963183;0.822903;0.164581;
0.037450;0.963183;0.822903;0.164581;
0.037460;0.963183;0.822903;0.164581;
0.037470;0.963183;0.822903;0.164581;
0.037480;0.963183;0.822903;0.164581;
0.037490;0.963183;0.822903;0.164581;
0.037500;0.963183;0.822903;0.164581;
0.037510;0.963183;0.822903;0.164581;
0.037520;0.963183;0.822903;0.164581;
0.037530;0.963183;0.822903;0.164581;
0.037540;0.963183;0.822903;0.164581;
0.037550;0.963183;0.822903;0.164581;
0.037560;0.963183;0.822903;0.164581;
0.037570;0.963183;0.822903;0.164581;
0.037580;0.963183;0.822903;0.164581;
0.037590;0.963183;0.822903;0.164581;
0.037600;0.963183;0.822903;0.164581;
0.037610;0.963183;0.822903;0.164581;
0.037620;0.963183;0.822903;0.164581;
0.037630;0.963183;0.822903;0.164581;
0.037640;0.963183;0.822903;0.164581;
0.037650;0.963183;0.822903;0.164581;
0.037660;0.963183;0.822903;0.164581;
0.037670;0.963183;0.822903;0.164581;
0.037680;0.963183;0.822903;0.164581;
0.037690;0.963183;0.822903;0.164581;
0.037700;0.963183;0.822903;0.164581;
0.037710;0.963183;0.822903;0.164581;
0.037720;0.963183;0.822903;0.164581;
0.037730;0.963183;0.822903;0.164581;
0.037740;0.963183;0.822903;0.164581;
0.037750;0.963183;0.822903;0.164581;
0.037760;0.963183;0.822903;0.164581;
0.037770;0.963183;0.822903;0.164581;
0.037780;0.963183;0.822903;0.164581;
0.037790;0.963183;0.822903;0.164581;
0.037800;0.963183;0.822903;0.164581;
0.037810;0.963183;0.822903;0.164581;
0.037820;0.963183;0.822903;0.164581;
0.037830;0.963183;0.822903;0.164581;
0.037840;0.963183;0.822903;0.164581;
0.037850;0.963183;0.822903;0.164581;
0.037860;0.963183;0.822903;0.164581;
0.037870;0.963183;0.822903;0.164581;
0.037880;0.963183;0.822903;0.164581;
0.037890;0.963183;0.822903;0.164581;
0.037900;0.963183;0.822903;0.164581;
0.037910;0.963183;0.822903;0.164581;
0.037920;0.963183;0.822903;0.164581;
0.037930;0.963183;0.822903;0.164581;
0.037940;0.963183;0.822903;0.164581;
0.037950;0.963183;0.822903;0.164581;
0.037960;0.963183;0.822903;0.164581;
0.037970;0.963183;0.822903;0.164581;
0.037980;0.963183;0.822903;0.164581;
0.037990;0.963183;0.822903;0.164581;
0.038000;0.963183;0.822903;0.164581;
0.038010;0.963183;0.822903;0.164581;
0.038020;0.963183;0.822903;0.164581;
0.038030;0.963183;0.822903;0.164581;
0.038040;0.963183;0.822903;0.164581;
0.038050;0.963183;0.822903;0.164581;
0.038060;0.963183;0.822903;0.164581;
0.038070;0.963183;0.822903;0.164581;
0.038080;0.963183;0.822903;0.164581;
0.038090;0.963183;0.822903;0.164581;
0.038100;0.963183;0.822903;0.164581;
0.038110;0.963183;0.822903;0.164581;
0.038120;0.963183;0.822903;0.164581;
0.038130;0.963183;0.822903;0.164581;
0.038140;0.963183;0.822903;0.164581;
0.038150;0.963183;0.822903;0.164581;
0.038160;0.963183;0.822903;0.164581;
0.038170;0.963183;0.822903;0.164581;
0.038180;0.963183;0.822903;0.164581;
0.038190;0.963183;0.822903;0.164581;
0.038200;0.963183;0.822903;0.164581;
0.038210;0.963183;0.822903;0.164581;
0.038220;0.963183;0.822903;0.164581;
0.038230;0.963183;0.822903;0.164581;
0.038240;0.963183;0.822903;0.164581;
0.038250;0.963183;0.822903;0.164581;
0.038260;0.963183;0.822903;0.164581;
0.038270;0.963183;0.822903;0.164581;
0.038280;0.963183;0.822903;0.164581;
0.038290;0.963183;0.822903;0.164581;
0.038300;0.963183;0.822903;0.164581;
0.038310;0.963183;0.822903;0.164581;
0.038320;0.963183;0.822903;0.164581;
0.038330;0.963183;0.822903;0.164581;
0.038340;0.963183;0.822903;0.164581;
0.038350;0.963183;0.822903;0.164581;
0.038360;0.963183;0.822903;0.164581;
0.038370;0.963183;0.822903;0.164581;
0.038380;0.963183;0.822903;0.164581;
0.038390;0.963183;0.822903;0.164581;
0.038400;0.963183;0.822903;0.164581;
0.038410;0.963183;0.822903;0.164581;
0.038420;0.963183;0.822903;0.164581;
0.038430;0.963183;0.822903;0.164581;
0.038440;0.963183;0.822903;0.164581;
0.038450;0.963183;0.822903;0.164581;
0.038460;0.963183;0.822903;0.164581;
0.038470;0.963183;0.822903;0.164581;
0.038480;0.963183;0.822903;0.164581;
0.038490;0.963183;0.822903;0.164581;
0.038500;0.963183;0.822903;0.164581;
0.038510;0.963183;0.822903;0.164581;
0.038520;0.963183;0.822903;0.164581;
0.038530;0.963183;0.822903;0.164581;
0.038540;0.963183;0.822903;0.164581;
0.038550;0.963183;0.822903;0.164581;
0.038560;0.963183;0.822903;0.164581;
0.038570;0.963183;0.822903;0.164581;
0.038580;0.963183;0.822903;0.164581;
0.038590;0.963183;0.822903;0.164581;
0.038600;0.963183;0.822903;0.164581;
0.038610;0.963183;0.822903;0.164581;
0.038620;0.963183;0.822903;0.164581;
0.038630;0.963183;0.822903;0.164581;
0.038640;0.963183;0.822903;0.164581;
0.038650;0.963183;0.822903;0.164581;
0.038660;0.963183;0.822903;0.164581;
0.038670;0.963183;0.822903;0.164581;
0.038680;0.963183;0.822903;0.164581;
0.038690;0.963183;0.822903;0.164581;
0.038700;0.963183;0.822903;0.164581;
0.038710;0.963183;0.822903;0.164581;
0.038720;0.963183;0.822903;0.164581;
0.038730;0.963183;0.822903;0.164581;
0.038740;0.963183;0.822903;0.164581;
0.038750;0.963183;0.822903;0.164581;
0.038760;0.963183;0.822903;0.164581;
0.038770;0.963183;0.822903;0.164581;
0.038780;0.963183;0.822903;0.164581;
0.038790;0.963183;0.822903;0.164581;
0.038800;0.963183;0.822903;0.164581;
0.038810;0.963183;0.822903;0.164581;
0.038820;0.963183;0.822903;0.164581;
0.038830;0.963183;0.822903;0.164581;
0.038840;0.963183;0.822903;0.164581;
0.038850;0.963183;0.822903;0.164581;
0.038860;0.963183;0.822903;0.164581;
0.038870;0.963183;0.822903;0.164581;
0.038880;0.963183;0.822903;0.164581;
0.038890;0.963183;0.822903;0.164581;
0.038900;0.963183;0.822903;0.164581;
0.038910;0.963183;0.822903;0.164581;
0.038920;0.963183;0.822903;0.164581;
0.038930;0.963183;0.822903;0.164581;
0.038940;0.963183;0.822903;0.164581;
0.038950;0.963183;0.822903;0.164581;
0.038960;0.963183;0.822903;0.164581;
0.038970;0.963183;0.822903;0.164581;
0.038980;0.963183;0.822903;0.164581;
0.038990;0.963183;0.822903;0.164581;
0.039000;0.963183;0.822903;0.164581;
0.039010;0.963183;0.822903;0.164581;
0.039020;0.963183;0.822903;0.164581;
0.039030;0.963183;0.822903;0.164581;
0.039040;0.963183;0.822903;0.164581;
0.039050;0.963183;0.822903;0.164581;
0.039060;0.963183;0.822903;0.164581;
0.039070;0.963183;0.822903;0.164581;
0.039080;0.963183;0.822903;0.164581;
0.039090;0.963183;0.822903;0.164581;
0.039100;0.963183;0.822903;0.164581;
0.039110;0.963183;0.822903;0.164581;
0.039120;0.963183;0.822903;0.164581;
0.039130;0.963183;0.822903;0.164581;
0.039140;0.963183;0.822903;0.164581;
0.039150;0.963183;0.822903;0.164581;
0.039160;0.963183;0.822903;0.164581;
0.039170;0.963183;0.822903;0.164581;
0.039180;0.963183;0.822903;0.164581;
0.039190;0.963183;0.822903;0.164581;
0.039200;0.963183;0.822903;0.164581;
0.039210;0.963183;0.822903;0.164581;
0.039220;0.963183;0.822903;0.164581;
0.039230;0.963183;0.822903;0.164581;
0.039240;0.963183;0.822903;0.164581;
0.039250;0.963183;0.822903;0.164581;
0.039260;0.963183;0.822903;0.164581;
0.039270;0.963183;0.822903;0.164581;
0.039280;0.963183;0.822903;0.164581;
0.039290;0.963183;0.822903;0.164581;
0.039300;0.963183;0.822903;0.164581;
0.039310;0.963183;0.822903;0.164581;
0.039320;0.963183;0.822903;0.164581;
0.039330;0.963183;0.822903;0.164581;
0.039340;0.963183;0.822903;0.164581;
0.039350;0.963183;0.822903;0.164581;
0.039360;0.963183;0.822903;0.164581;
0.039370;0.963183;0.822903;0.164581;
0.039380;0.963183;0.822903;0.164581;
0.039390;0.963183;0.822903;0.164581;
0.039400;0.963183;0.822903;0.164581;
0.039410;0.963183;0.822903;0.164581;
0.039420;0.963183;0.822903;0.164581;
0.039430;0.963183;0.822903;0.164581;
0.039440;0.963183;0.822903;0.164581;
0.039450;0.963183;0.822903;0.164581;
0.039460;0.963183;0.822903;0.164581;
0.039470;0.963183;0.822903;0.164581;
0.039480;0.963183;0.822903;0.164581;
0.039490;0.963183;0.822903;0.164581;
0.039500;0.963183;0.822903;0.164581;
0.039510;0.963183;0.822903;0.164581;
0.039520;0.963183;0.822903;0.164581;
0.039530;0.963183;0.822903;0.164581;
0.039540;0.963183;0.822903;0.164581;
0.039550;0.963183;0.822903;0.164581;
0.039560;0.963183;0.822903;0.164581;
0.039570;0.963183;0.822903;0.164581;
0.039580;0.963183;0.822903;0.164581;
0.039590;0.963183;0.822903;0.164581;
0.039600;0.963183;0.822903;0.164581;
0.039610;0.963183;0.822903;0.164581;
0.039620;0.963183;0.822903;0.164581;
0.039630;0.963183;0.822903;0.164581;
0.039640;0.963183;0.822903;0.164581;
0.039650;0.963183;0.822903;0.164581;
0.039660;0.963183;0.822903;0.164581;
0.039670;0.963183;0.822903;0.164581;
0.039680;0.963183;0.822903;0.164581;
0.039690;0.963183;0.822903;0.164581;
0.039700;0.963183;0.822903;0.164581;
0.039710;0.963183;0.822903;0.164581;
0.039720;0.963183;0.822903;0.164581;
0.039730;0.963183;0.822903;0.164581;
0.039740;0.963183;0.822903;0.164581;
0.039750;0.963183;0.822903;0.164581;
0.039760;0.963183;0.822903;0.164581;
0.039770;0.963183;0.822903;0.164581;
0.039780;0.963183;0.822903;0.164581;
0.039790;0.963183;0.822903;0.164581;
0.039800;0.963183;0.822903;0.164581;
0.039810;0.963183;0.822903;0.164581;
0.039820;0.963183;0.822903;0.164581;
0.039830;0.963183;0.822903;0.164581;
0.039840;0.963183;0.822903;0.164581;
0.039850;0.963183;0.822903;0.164581;
0.039860;0.963183;0.822903;0.164581;
0.039870;0.963183;0.822903;0.164581;
0.039880;0.963183;0.822903;0.164581;
0.039890;0.963183;0.822903;0.164581;
0.039900;0.963183;0.822903;0.164581;
0.039910;0.963183;0.822903;0.164581;
0.039920;0.963183;0.822903;0.164581;
0.039930;0.963183;0.822903;0.164581;
0.039940;0.963183;0.822903;0.164581;
0.039950;0.963183;0.822903;0.164581;
0.039960;0.963183;0.822903;0.164581;
0.039970;0.963183;0.822903;0.164581;
0.039980;0.963183;0.822903;0.164581;
0.039990;0.963183;0.822903;0.164581;
0.040000;0.963183;0.822903;0.164581;
0.040010;0.963183;0.822903;0.164581;
0.040020;0.963183;0.822903;0.164581;
0.040030;0.963183;0.822903;0.164581;
0.040040;0.963183;0.822903;0.164581;
0.040050;0.963183;0.822903;0.164581;
0.040060;0.963183;0.822903;0.164581;
0.040070;0.963183;0.822903;0.164581;
0.040080;0.963183;0.822903;0.164581;
0.040090;0.963183;0.822903;0.164581;
0.040100;0.963183;0.822903;0.164581;
0.040110;0.963183;0.822903;0.164581;
0.040120;0.963183;0.822903;0.164581;
0.040130;0.963183;0.822903;0.164581;
0.040140;0.963183;0.822903;0.164581;
0.040150;0.963183;0.822903;0.164581;
0.040160;0.963183;0.822903;0.164581;
0.040170;0.963183;0.822903;0.164581;
0.040180;0.963183;0.822903;0.164581;
0.040190;0.963183;0.822903;0.164581;
0.040200;0.963183;0.822903;0.164581;
0.040210;0.963183;0.822903;0.164581;
0.040220;0.963183;0.822903;0.164581;
0.040230;0.963183;0.822903;0.164581;
0.040240;0.963183;0.822903;0.164581;
0.040250;0.963183;0.822903;0.164581;
0.040260;0.963183;0.822903;0.164581;
0.040270;0.963183;0.822903;0.164581;
0.040280;0.963183;0.822903;0.164581;
0.040290;0.963183;0.822903;0.164581;
0.040300;0.963183;0.822903;0.164581;
0.040310;0.963183;0.822903;0.164581;
0.040320;0.963183;0.822903;0.164581;
0.040330;0.963183;0.822903;0.164581;
0.040340;0.963183;0.822903;0.164581;
0.040350;0.963183;0.822903;0.164581;
0.040360;0.963183;0.822903;0.164581;
0.040370;0.963183;0.822903;0.164581;
0.040380;0.963183;0.822903;0.164581;
0.040390;0.963183;0.822903;0.164581;
0.040400;0.963183;0.822903;0.164581;
0.040410;0.963183;0.822903;0.164581;
0.040420;0.963183;0.822903;0.164581;
0.040430;0.963183;0.822903;0.164581;
0.040440;0.963183;0.822903;0.164581;
0.040450;0.963183;0.822903;0.164581;
0.040460;0.963183;0.822903;0.164581;
0.040470;0.963183;0.822903;0.164581;
0.040480;0.963183;0.822903;0.164581;
0.040490;0.963183;0.822903;0.164581;
0.040500;0.963183;0.822903;0.164581;
0.040510;0.963183;0.822903;0.164581;
0.040520;0.963183;0.822903;0.164581;
0.040530;0.963183;0.822903;0.164581;
0.040540;0.963183;0.822903;0.164581;
0.040550;0.963183;0.822903;0.164581;
0.040560;0.963183;0.822903;0.164581;
0.040570;0.963183;0.822903;0.164581;
0.040580;0.963183;0.822903;0.164581;
0.040590;0.963183;0.822903;0.164581;
0.040600;0.963183;0.822903;0.164581;
0.040610;0.963183;0.822903;0.164581;
0.040620;0.963183;0.822903;0.164581;
0.040630;0.963183;0.822903;0.164581;
0.040640;0.963183;0.822903;0.164581;
0.040650;0.963183;0.822903;0.164581;
0.040660;0.963183;0.822903;0.164581;
0.040670;0.963183;0.822903;0.164581;
0.040680;0.963183;0.822903;0.164581;
0.040690;0.963183;0.822903;0.164581;
0.040700;0.963183;0.822903;0.164581;
0.040710;0.963183;0.822903;0.164581;
0.040720;0.963183;0.822903;0.164581;
0.040730;0.963183;0.822903;0.164581;
0.040740;0.963183;0.822903;0.164581;
0.040750;0.963183;0.822903;0.164581;
0.040760;0.963183;0.822903;0.164581;
0.040770;0.963183;0.822903;0.164581;
0.040780;0.963183;0.822903;0.164581;
0.040790;0.963183;0.822903;0.164581;
0.040800;0.963183;0.822903;0.164581;
0.040810;0.963183;0.822903;0.164581;
0.040820;0.963183;0.822903;0.164581;
0.040830;0.963183;0.822903;0.164581;
0.040840;0.963183;0.822903;0.164581;
0.040850;0.963183;0.822903;0.164581;
0.040860;0.963183;0.822903;0.164581;
0.040870;0.963183;0.822903;0.164581;
0.040880;0.963183;0.822903;0.164581;
0.040890;0.963183;0.822903;0.164581;
0.040900;0.963183;0.822903;0.164581;
0.040910;0.963183;0.822903;0.164581;
0.040920;0.963183;0.822903;0.164581;
0.040930;0.963183;0.822903;0.164581;
0.040940;0.963183;0.822903;0.164581;
0.040950;0.963183;0.822903;0.164581;
0.040960;0.963183;0.822903;0.164581;
0.040970;0.963183;0.822903;0.164581;
0.040980;0.963183;0.822903;0.164581;
0.040990;0.963183;0.822903;0.164581;
0.041000;0.963183;0.822903;0.164581;
0.041010;0.963183;0.822903;0.164581;
0.041020;0.963183;0.822903;0.164581;
0.041030;0.963183;0.822903;0.164581;
0.041040;0.963183;0.822903;0.164581;
0.041050;0.963183;0.822903;0.164581;
0.041060;0.963183;0.822903;0.164581;
0.041070;0.963183;0.822903;0.164581;
0.041080;0.963183;0.822903;0.164581;
0.041090;0.963183;0.822903;0.164581;
0.041100;0.963183;0.822903;0.164581;
0.041110;0.963183;0.822903;0.164581;
0.041120;0.963183;0.822903;0.164581;
0.041130;0.963183;0.822903;0.164581;
0.041140;0.963183;0.822903;0.164581;
0.041150;0.963183;0.822903;0.164581;
0.041160;0.963183;0.822903;0.164581;
0.041170;0.963183;0.822903;0.164581;
0.041180;0.963183;0.822903;0.164581;
