time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.496240;-0.045938;3.412355;1.620055;-0.041787;1.000979;156.985972;-0.306885;0.791036;1.329281;
0.496260;-0.045760;3.392118;1.617837;-0.036167;1.000982;156.992261;-0.310273;0.789169;1.323799;
0.496280;-0.045581;3.371720;1.615551;-0.030545;1.000984;156.998551;-0.313524;0.787274;1.318343;
0.496300;-0.045399;3.351253;1.613128;-0.024948;1.000987;157.004840;-0.316661;0.785348;1.312920;
0.496320;-0.045216;3.330521;1.610707;-0.019324;1.000990;157.011129;-0.319635;0.783392;1.307518;
0.496340;-0.045031;3.309623;1.608215;-0.013701;1.000992;157.017419;-0.322470;0.781410;1.302145;
0.496360;-0.044845;3.288557;1.605650;-0.008079;1.000995;157.023708;-0.325164;0.779402;1.296801;
0.496380;-0.044656;3.267324;1.603012;-0.002459;1.000997;157.029998;-0.327716;0.777369;1.291488;
0.496400;-0.044466;3.245923;1.600300;0.003160;1.001000;157.036287;-0.330127;0.775311;1.286205;
0.496420;-0.044275;3.224355;1.597515;0.008777;1.001003;157.042577;-0.332394;0.773229;1.280955;
0.496440;-0.044081;3.202622;1.594656;0.014393;1.001005;157.048866;-0.334518;0.771123;1.275738;
0.496460;-0.043887;3.180726;1.591725;0.020008;1.001008;157.055156;-0.336498;0.768995;1.270555;
0.496480;-0.043690;3.158668;1.588723;0.025624;1.001011;157.061445;-0.338334;0.766845;1.265406;
0.496500;-0.043492;3.136453;1.585649;0.031240;1.001014;157.067735;-0.340026;0.764675;1.260293;
0.496520;-0.043292;3.114084;1.582507;0.036860;1.001016;157.074024;-0.341574;0.762484;1.255216;
0.496540;-0.043090;3.091563;1.579296;0.042483;1.001019;157.080314;-0.342976;0.760275;1.250177;
0.496560;-0.042887;3.068896;1.576019;0.048111;1.001022;157.086603;-0.344235;0.758049;1.245176;
0.496580;-0.042682;3.046087;1.572677;0.053746;1.001024;157.092893;-0.345349;0.755807;1.240214;
0.496600;-0.042475;3.023141;1.569272;0.059388;1.001027;157.099183;-0.346320;0.753550;1.235292;
0.496620;-0.042267;3.000061;1.565805;0.065041;1.001030;157.105472;-0.347147;0.751280;1.230411;
0.496640;-0.042057;2.976854;1.562278;0.070704;1.001032;157.111762;-0.347830;0.748998;1.225572;
0.496660;-0.041845;2.953522;1.558692;0.076379;1.001035;157.118052;-0.348371;0.746705;1.220775;
0.496680;-0.041631;2.930072;1.555048;0.082067;1.001038;157.124341;-0.348770;0.744403;1.216021;
0.496700;-0.041416;2.906507;1.551348;0.087769;1.001041;157.130631;-0.349028;0.742092;1.211310;
0.496720;-0.041198;2.882830;1.547592;0.093485;1.001043;157.136921;-0.349144;0.739774;1.206645;
0.496740;-0.040980;2.859046;1.543780;0.099217;1.001046;157.143210;-0.349120;0.737449;1.202024;
0.496760;-0.040759;2.835158;1.539913;0.104964;1.001049;157.149500;-0.348956;0.735117;1.197449;
0.496780;-0.040536;2.811169;1.535991;0.110726;1.001052;157.155790;-0.348653;0.732780;1.192921;
0.496800;-0.040312;2.787080;1.532014;0.116503;1.001054;157.162080;-0.348211;0.730438;1.188440;
0.496820;-0.040086;2.762893;1.527980;0.122295;1.001057;157.168370;-0.347631;0.728089;1.184007;
0.496840;-0.039858;2.738611;1.523890;0.128102;1.001060;157.174660;-0.346913;0.725733;1.179622;
0.496860;-0.039628;2.714233;1.519742;0.133921;1.001062;157.180949;-0.346058;0.723371;1.175286;
0.496880;-0.039397;2.689760;1.515536;0.139753;1.001065;157.187239;-0.345065;0.721000;1.170999;
0.496900;-0.039163;2.665192;1.511269;0.145596;1.001068;157.193529;-0.343936;0.718620;1.166763;
0.496920;-0.038928;2.640528;1.506942;0.151449;1.001070;157.199819;-0.342670;0.716229;1.162577;
0.496940;-0.038692;2.615768;1.502552;0.157311;1.001073;157.206109;-0.341267;0.713826;1.158442;
0.496960;-0.038454;2.590911;1.498098;0.163181;1.001076;157.212399;-0.339728;0.711408;1.154359;
0.496980;-0.038214;2.565954;1.493578;0.169057;1.001079;157.218689;-0.338051;0.708975;1.150328;
0.497000;-0.037972;2.540898;1.488992;0.174938;1.001081;157.224979;-0.336238;0.706524;1.146350;
0.497020;-0.037729;2.515739;1.484337;0.180822;1.001084;157.231269;-0.334288;0.704053;1.142426;
0.497040;-0.037484;2.490477;1.479614;0.186710;1.001087;157.237559;-0.332200;0.701562;1.138556;
0.497060;-0.037238;2.465109;1.474820;0.192599;1.001089;157.243849;-0.329975;0.699047;1.134741;
0.497080;-0.036991;2.439634;1.469956;0.198489;1.001092;157.250139;-0.327612;0.696509;1.130981;
0.497100;-0.036742;2.414051;1.465020;0.204380;1.001095;157.256429;-0.325111;0.693946;1.127277;
0.497120;-0.036491;2.388358;1.460013;0.210270;1.001097;157.262719;-0.322471;0.691357;1.123629;
0.497140;-0.036239;2.362555;1.454933;0.216159;1.001100;157.269009;-0.319692;0.688742;1.120040;
0.497160;-0.035986;2.336641;1.449782;0.222047;1.001103;157.275299;-0.316775;0.686101;1.116508;
0.497180;-0.035731;2.310615;1.444558;0.227933;1.001105;157.281589;-0.313718;0.683434;1.113035;
0.497200;-0.035475;2.284478;1.439264;0.233818;1.001108;157.287879;-0.310522;0.680743;1.109622;
0.497220;-0.035218;2.258229;1.433898;0.239701;1.001110;157.294170;-0.307188;0.678028;1.106268;
0.497240;-0.034960;2.231871;1.428462;0.245583;1.001113;157.300460;-0.303714;0.675291;1.102976;
0.497260;-0.034700;2.205403;1.422957;0.251463;1.001116;157.306750;-0.300102;0.672534;1.099745;
0.497280;-0.034439;2.178828;1.417382;0.257342;1.001118;157.313040;-0.296352;0.669759;1.096576;
0.497300;-0.034177;2.152148;1.411741;0.263221;1.001121;157.319330;-0.292464;0.666970;1.093470;
0.497320;-0.033913;2.125364;1.406032;0.269098;1.001123;157.325621;-0.288440;0.664169;1.090427;
0.497340;-0.033649;2.098481;1.400258;0.274975;1.001126;157.331911;-0.284279;0.661359;1.087448;
0.497360;-0.033383;2.071499;1.394418;0.280852;1.001128;157.338201;-0.279984;0.658544;1.084534;
0.497380;-0.033116;2.044424;1.388515;0.286729;1.001131;157.344491;-0.275555;0.655727;1.081684;
0.497400;-0.032848;2.017258;1.382548;0.292605;1.001133;157.350782;-0.270993;0.652911;1.078900;
0.497420;-0.032578;1.990005;1.376518;0.298481;1.001136;157.357072;-0.266301;0.650099;1.076182;
0.497440;-0.032307;1.962668;1.370427;0.304356;1.001138;157.363362;-0.261479;0.647296;1.073530;
0.497460;-0.032035;1.935253;1.364274;0.310231;1.001141;157.369653;-0.256529;0.644502;1.070944;
0.497480;-0.031762;1.907761;1.358060;0.316105;1.001143;157.375943;-0.251454;0.641722;1.068425;
0.497500;-0.031488;1.880199;1.351786;0.321978;1.001146;157.382233;-0.246254;0.638957;1.065974;
0.497520;-0.031212;1.852568;1.345451;0.327850;1.001148;157.388524;-0.240932;0.636209;1.063589;
0.497540;-0.030935;1.824873;1.339056;0.333719;1.001150;157.394814;-0.235489;0.633478;1.061273;
0.497560;-0.030657;1.797118;1.332600;0.339586;1.001153;157.401105;-0.229928;0.630767;1.059024;
0.497580;-0.030377;1.769306;1.326085;0.345450;1.001155;157.407395;-0.224251;0.628074;1.056843;
0.497600;-0.030097;1.741440;1.319509;0.351311;1.001158;157.413686;-0.218458;0.625400;1.054730;
0.497620;-0.029815;1.713523;1.312874;0.357168;1.001160;157.419976;-0.212553;0.622744;1.052685;
0.497640;-0.029531;1.685559;1.306178;0.363020;1.001162;157.426266;-0.206536;0.620104;1.050709;
0.497660;-0.029247;1.657548;1.299422;0.368868;1.001165;157.432557;-0.200409;0.617479;1.048801;
0.497680;-0.028961;1.629494;1.292606;0.374710;1.001167;157.438847;-0.194174;0.614867;1.046961;
0.497700;-0.028674;1.601398;1.285730;0.380547;1.001169;157.445138;-0.187833;0.612264;1.045190;
0.497720;-0.028386;1.573263;1.278794;0.386378;1.001171;157.451429;-0.181386;0.609669;1.043489;
0.497740;-0.028096;1.545088;1.271798;0.392202;1.001174;157.457719;-0.174835;0.607078;1.041856;
0.497760;-0.027806;1.516876;1.264742;0.398020;1.001176;157.464010;-0.168181;0.604488;1.040293;
0.497780;-0.027514;1.488626;1.257627;0.403831;1.001178;157.470300;-0.161425;0.601897;1.038799;
0.497800;-0.027221;1.460340;1.250452;0.409635;1.001180;157.476591;-0.154568;0.599301;1.037374;
0.497820;-0.026927;1.432016;1.243219;0.415432;1.001182;157.482881;-0.147610;0.596698;1.036020;
0.497840;-0.026631;1.403657;1.235928;0.421222;1.001184;157.489172;-0.140553;0.594086;1.034736;
0.497860;-0.026335;1.375260;1.228579;0.427005;1.001187;157.495463;-0.133396;0.591462;1.033522;
0.497880;-0.026038;1.346826;1.221172;0.432780;1.001189;157.501753;-0.126141;0.588825;1.032379;
0.497900;-0.025739;1.318353;1.213708;0.438547;1.001191;157.508044;-0.118788;0.586173;1.031307;
0.497920;-0.025440;1.289842;1.206187;0.444306;1.001193;157.514335;-0.111338;0.583508;1.030307;
0.497940;-0.025140;1.261292;1.198610;0.450057;1.001195;157.520625;-0.103790;0.580827;1.029379;
0.497960;-0.024839;1.232702;1.190977;0.455799;1.001197;157.526916;-0.096147;0.578134;1.028523;
0.497980;-0.024536;1.204071;1.183288;0.461532;1.001199;157.533207;-0.088407;0.575428;1.027739;
0.498000;-0.024234;1.175399;1.175544;0.467256;1.001201;157.539497;-0.080573;0.572712;1.027028;
0.498020;-0.023930;1.146685;1.167744;0.472969;1.001203;157.545788;-0.072644;0.569988;1.026390;
0.498040;-0.023625;1.117928;1.159890;0.478671;1.001205;157.552079;-0.064622;0.567260;1.025825;
0.498060;-0.023320;1.089129;1.151980;0.484362;1.001206;157.558370;-0.056507;0.564530;1.025334;
0.498080;-0.023014;1.060287;1.144015;0.490041;1.001208;157.564660;-0.048300;0.561804;1.024917;
0.498100;-0.022707;1.031404;1.135994;0.495706;1.001210;157.570951;-0.040004;0.559084;1.024574;
0.498120;-0.022400;1.002478;1.127918;0.501357;1.001212;157.577242;-0.031618;0.556376;1.024305;
0.498140;-0.022092;0.973511;1.119787;0.506993;1.001214;157.583533;-0.023145;0.553683;1.024110;
0.498160;-0.021783;0.944505;1.111599;0.512613;1.001216;157.589824;-0.014586;0.551011;1.023989;
0.498180;-0.021473;0.915460;1.103355;0.518216;1.001217;157.596115;-0.005944;0.548364;1.023943;
0.498200;-0.021163;0.886378;1.095055;0.523801;1.001219;157.602405;0.002781;0.545746;1.023970;
0.498220;-0.020852;0.857262;1.086698;0.529368;1.001221;157.608696;0.011586;0.543161;1.024071;
0.498240;-0.020541;0.828113;1.078285;0.534916;1.001222;157.614987;0.020469;0.540613;1.024246;
0.498260;-0.020229;0.798935;1.069815;0.540443;1.001224;157.621278;0.029428;0.538105;1.024494;
0.498280;-0.019917;0.769730;1.061288;0.545950;1.001226;157.627569;0.038460;0.535639;1.024816;
0.498300;-0.019603;0.740503;1.052705;0.551437;1.001227;157.633860;0.047563;0.533217;1.025210;
0.498320;-0.019289;0.711255;1.044066;0.556902;1.001229;157.640151;0.056734;0.530842;1.025677;
0.498340;-0.018975;0.681992;1.035371;0.562347;1.001230;157.646442;0.065972;0.528514;1.026216;
0.498360;-0.018660;0.652716;1.026621;0.567770;1.001232;157.652732;0.075273;0.526233;1.026826;
0.498380;-0.018344;0.623432;1.017817;0.573173;1.001233;157.659023;0.084635;0.524000;1.027508;
0.498400;-0.018028;0.594144;1.008959;0.578555;1.001235;157.665314;0.094055;0.521813;1.028261;
0.498420;-0.017710;0.564856;1.000048;0.583918;1.001236;157.671605;0.103532;0.519672;1.029083;
0.498440;-0.017393;0.535571;0.991086;0.589260;1.001238;157.677896;0.113062;0.517574;1.029976;
0.498460;-0.017074;0.506293;0.982074;0.594584;1.001239;157.684187;0.122644;0.515518;1.030938;
0.498480;-0.016755;0.477027;0.973013;0.599890;1.001241;157.690478;0.132275;0.513501;1.031969;
0.498500;-0.016436;0.447776;0.963904;0.605179;1.001242;157.696769;0.141953;0.511521;1.033069;
0.498520;-0.016115;0.418542;0.954748;0.610450;1.001243;157.703060;0.151676;0.509575;1.034237;
0.498540;-0.015794;0.389329;0.945548;0.615705;1.001244;157.709351;0.161442;0.507660;1.035472;
0.498560;-0.015472;0.360139;0.936304;0.620945;1.001246;157.715642;0.171250;0.505773;1.036775;
0.498580;-0.015150;0.330975;0.927017;0.626169;1.001247;157.721933;0.181097;0.503911;1.038146;
0.498600;-0.014827;0.301838;0.917689;0.631378;1.001248;157.728224;0.190981;0.502072;1.039583;
0.498620;-0.014504;0.272729;0.908321;0.636572;1.001249;157.734515;0.200903;0.500254;1.041087;
0.498640;-0.014179;0.243650;0.898913;0.641752;1.001250;157.740806;0.210859;0.498454;1.042657;
0.498660;-0.013855;0.214601;0.889466;0.646916;1.001251;157.747097;0.220849;0.496671;1.044294;
0.498680;-0.013529;0.185582;0.879981;0.652064;1.001253;157.753388;0.230872;0.494904;1.045996;
0.498700;-0.013204;0.156593;0.870458;0.657196;1.001254;157.759679;0.240926;0.493150;1.047765;
0.498720;-0.012877;0.127633;0.860896;0.662310;1.001255;157.765970;0.251009;0.491412;1.049599;
0.498740;-0.012551;0.098702;0.851297;0.667406;1.001256;157.772262;0.261122;0.489687;1.051500;
0.498760;-0.012224;0.069797;0.841660;0.672482;1.001257;157.778553;0.271263;0.487976;1.053466;
0.498780;-0.011896;0.040919;0.831985;0.677537;1.001258;157.784844;0.281431;0.486281;1.055497;
0.498800;-0.011568;0.012065;0.822270;0.682569;1.001258;157.791135;0.291625;0.484602;1.057594;
0.498820;-0.011240;-0.016766;0.812515;0.687577;1.001259;157.797426;0.301843;0.482942;1.059756;
0.498840;-0.010911;-0.045577;0.802721;0.692558;1.001260;157.803717;0.312085;0.481301;1.061984;
0.498860;-0.010583;-0.074367;0.792885;0.697511;1.001261;157.810008;0.322349;0.479683;1.064277;
0.498880;-0.010254;-0.103140;0.783006;0.702435;1.001262;157.816299;0.332635;0.478089;1.066634;
0.498900;-0.009924;-0.131896;0.773086;0.707326;1.001262;157.822590;0.342941;0.476522;1.069057;
0.498920;-0.009595;-0.160637;0.763121;0.712185;1.001263;157.828881;0.353266;0.474986;1.071544;
0.498940;-0.009266;-0.189362;0.753113;0.717008;1.001264;157.835173;0.363607;0.473481;1.074095;
0.498960;-0.008936;-0.218073;0.743060;0.721795;1.001265;157.841464;0.373965;0.472013;1.076709;
0.498980;-0.008606;-0.246769;0.732962;0.726544;1.001265;157.847755;0.384337;0.470582;1.079388;
0.499000;-0.008276;-0.275451;0.722819;0.731255;1.001266;157.854046;0.394721;0.469192;1.082129;
0.499020;-0.007946;-0.304117;0.712631;0.735926;1.001266;157.860337;0.405116;0.467845;1.084933;
0.499040;-0.007617;-0.332766;0.702398;0.740558;1.001267;157.866628;0.415521;0.466543;1.087800;
0.499060;-0.007287;-0.361396;0.692121;0.745148;1.001267;157.872919;0.425932;0.465289;1.090727;
0.499080;-0.006957;-0.390006;0.681801;0.749699;1.001268;157.879211;0.436348;0.464085;1.093716;
0.499100;-0.006627;-0.418592;0.671438;0.754209;1.001268;157.885502;0.446767;0.462931;1.096765;
0.499120;-0.006296;-0.447151;0.661035;0.758680;1.001269;157.891793;0.457187;0.461830;1.099874;
0.499140;-0.005966;-0.475681;0.650592;0.763111;1.001269;157.898084;0.467606;0.460783;1.103042;
0.499160;-0.005636;-0.504185;0.640099;0.767523;1.001270;157.904375;0.478024;0.459791;1.106274;
0.499180;-0.005306;-0.532649;0.629585;0.771881;1.001270;157.910666;0.488437;0.458855;1.109559;
0.499200;-0.004976;-0.561072;0.619037;0.776202;1.001270;157.916958;0.498841;0.457975;1.112900;
0.499220;-0.004646;-0.589448;0.608457;0.780487;1.001271;157.923249;0.509235;0.457152;1.116297;
0.499240;-0.004315;-0.617775;0.597847;0.784737;1.001271;157.929540;0.519616;0.456386;1.119749;
0.499260;-0.003985;-0.646047;0.587210;0.788954;1.001271;157.935831;0.529982;0.455676;1.123255;
0.499280;-0.003654;-0.674262;0.576548;0.793138;1.001271;157.942122;0.540331;0.455021;1.126815;
0.499300;-0.003324;-0.702414;0.565862;0.797290;1.001271;157.948413;0.550661;0.454422;1.130427;
0.499320;-0.002993;-0.730500;0.555155;0.801412;1.001272;157.954705;0.560969;0.453878;1.134091;
0.499340;-0.002662;-0.758517;0.544429;0.805503;1.001272;157.960996;0.571253;0.453386;1.137806;
0.499360;-0.002332;-0.786461;0.533685;0.809564;1.001272;157.967287;0.581512;0.452947;1.141571;
0.499380;-0.002001;-0.814331;0.522925;0.813596;1.001272;157.973578;0.591743;0.452559;1.145385;
0.499400;-0.001670;-0.842124;0.512150;0.817599;1.001272;157.979869;0.601945;0.452220;1.149249;
0.499420;-0.001339;-0.869838;0.501361;0.821572;1.001272;157.986160;0.612115;0.451930;1.153160;
0.499440;-0.001008;-0.897473;0.490559;0.825515;1.001272;157.992452;0.622253;0.451685;1.157118;
0.499460;-0.000676;-0.925026;0.479745;0.829428;1.001272;157.998743;0.632357;0.451484;1.161123;
0.499480;-0.000345;-0.952499;0.468918;0.833308;1.001272;158.005034;0.642425;0.451327;1.165174;
0.499500;-0.000014;-0.979890;0.458079;0.837156;1.001271;158.011325;0.652455;0.451209;1.169271;
0.499520;0.000317;-1.007201;0.447228;0.840971;1.001271;158.017616;0.662447;0.451131;1.173412;
0.499540;0.000648;-1.034432;0.436364;0.844750;1.001271;158.023907;0.672400;0.451089;1.177598;
0.499560;0.000979;-1.061585;0.425486;0.848492;1.001271;158.030199;0.682311;0.451082;1.181827;
0.499580;0.001310;-1.088661;0.414595;0.852196;1.001271;158.036490;0.692181;0.451109;1.186100;
0.499600;0.001641;-1.115662;0.403690;0.855860;1.001270;158.042781;0.702008;0.451166;1.190415;
0.499620;0.001972;-1.142590;0.392769;0.859483;1.001270;158.049072;0.711791;0.451254;1.194773;
0.499640;0.002302;-1.169446;0.381832;0.863063;1.001270;158.055363;0.721530;0.451371;1.199172;
0.499660;0.002633;-1.196232;0.370879;0.866598;1.001269;158.061654;0.731223;0.451515;1.203613;
0.499680;0.002963;-1.222951;0.359907;0.870088;1.001269;158.067946;0.740869;0.451685;1.208094;
0.499700;0.003292;-1.249604;0.348918;0.873531;1.001269;158.074237;0.750469;0.451881;1.212616;
0.499720;0.003622;-1.276193;0.337910;0.876926;1.001268;158.080528;0.760021;0.452103;1.217178;
0.499740;0.003951;-1.302718;0.326883;0.880272;1.001268;158.086819;0.769523;0.452351;1.221780;
0.499760;0.004280;-1.329182;0.315837;0.883569;1.001267;158.093110;0.778976;0.452624;1.226420;
0.499780;0.004608;-1.355585;0.304772;0.886816;1.001267;158.099401;0.788379;0.452924;1.231099;
0.499800;0.004936;-1.381927;0.293688;0.890014;1.001266;158.105693;0.797730;0.453251;1.235815;
0.499820;0.005263;-1.408209;0.282586;0.893161;1.001266;158.111984;0.807029;0.453607;1.240569;
0.499840;0.005591;-1.434429;0.271465;0.896258;1.001265;158.118275;0.816274;0.453993;1.245359;
0.499860;0.005917;-1.460588;0.260328;0.899306;1.001264;158.124566;0.825464;0.454410;1.250185;
0.499880;0.006243;-1.486684;0.249175;0.902304;1.001264;158.130857;0.834599;0.454862;1.255046;
0.499900;0.006569;-1.512716;0.238006;0.905255;1.001263;158.137148;0.843677;0.455349;1.259942;
0.499920;0.006894;-1.538682;0.226825;0.908158;1.001262;158.143439;0.852696;0.455875;1.264871;
0.499940;0.007219;-1.564579;0.215631;0.911014;1.001262;158.149730;0.861655;0.456441;1.269832;
0.499960;0.007543;-1.590406;0.204426;0.913824;1.001261;158.156022;0.870553;0.457050;1.274826;
0.499980;0.007867;-1.616159;0.193212;0.916590;1.001260;158.162313;0.879388;0.457705;1.279850;
0.500000;0.008190;-1.641836;0.181991;0.919311;1.001259;158.168604;0.888158;0.458407;1.284904;
0.500000;0.008190;-1.641836;0.181989;0.919313;1.001259;158.168604;0.888158;0.458407;1.284905;
0.500020;0.177794;-1.667422;0.170766;0.921994;1.001258;158.174895;0.896859;0.459317;1.289987;
0.500040;0.519591;-1.692847;0.159567;0.924659;1.001258;158.181186;0.905474;0.461068;1.295086;
0.500060;0.864008;-1.717914;0.148462;0.927369;1.001257;158.187477;0.913955;0.464780;1.300177;
0.500080;1.204705;-1.742262;0.137582;0.930239;1.001256;158.193768;0.922216;0.471802;1.305212;
0.500100;1.535555;-1.765364;0.127114;0.933437;1.001255;158.200059;0.930133;0.483668;1.310122;
0.500120;1.850805;-1.786541;0.117296;0.937176;1.001254;158.206350;0.937546;0.502195;1.314816;
0.500140;2.145224;-1.804984;0.108408;0.941707;1.001253;158.212641;0.944267;0.529490;1.319184;
0.500160;2.414235;-1.819787;0.100757;0.947306;1.001252;158.218932;0.950083;0.567785;1.323101;
0.500180;2.654026;-1.829977;0.094663;0.954261;1.001251;158.225223;0.954767;0.619120;1.326428;
0.500200;2.861636;-1.834554;0.090445;0.962860;1.001250;158.231514;0.958083;0.684972;1.329021;
0.500220;3.035014;-1.832524;0.088400;0.973371;1.001249;158.237805;0.959797;0.765997;1.330730;
0.500240;3.173048;-1.822948;0.088793;0.986035;1.001248;158.244096;0.959683;0.861936;1.331408;
0.500260;3.275570;-1.804976;0.091836;1.001042;1.001247;158.250388;0.957533;0.971683;1.330913;
0.500280;3.343328;-1.777884;0.097673;1.018527;1.001246;158.256679;0.953167;1.093427;1.329117;
0.500300;3.377932;-1.741114;0.106372;1.038551;1.001245;158.262970;0.946436;1.224801;1.325906;
0.500320;3.381773;-1.694298;0.117912;1.061096;1.001244;158.269261;0.937232;1.363019;1.321189;
0.500340;3.357918;-1.637285;0.132176;1.086059;1.001243;158.275552;0.925491;1.504999;1.314899;
0.500360;3.309995;-1.570159;0.148949;1.113245;1.001242;158.281843;0.911200;1.647468;1.306995;
0.500380;3.242049;-1.493248;0.167916;1.142369;1.001241;158.288134;0.894397;1.787064;1.297470;
0.500400;3.158400;-1.407130;0.188667;1.173061;1.001240;158.294425;0.875175;1.920434;1.286348;
0.500420;3.063486;-1.312624;0.210703;1.204868;1.001240;158.300715;0.853678;2.044335;1.273686;
0.500440;2.961714;-1.210777;0.233450;1.237267;1.001239;158.307006;0.830105;2.155725;1.259575;
0.500460;2.857308;-1.102849;0.256266;1.269677;1.001238;158.313297;0.804702;2.251859;1.244137;
0.500480;2.754174;-0.990280;0.278467;1.301472;1.001238;158.319588;0.777758;2.330365;1.227527;
0.500500;2.655768;-0.874586;0.299298;1.331967;1.001237;158.325879;0.749603;2.389321;1.209924;
0.500520;2.564997;-0.757623;0.318121;1.360575;1.001237;158.332170;0.720596;2.427320;1.191535;
0.500540;2.484125;-0.641083;0.334183;1.386613;1.001237;158.338461;0.691117;2.443518;1.172582;
0.500560;2.414715;-0.526757;0.346809;1.409465;1.001236;158.344752;0.661563;2.437659;1.153304;
0.500580;2.357591;-0.416416;0.355382;1.428563;1.001236;158.351043;0.632336;2.410088;1.133949;
0.500600;2.312828;-0.311765;0.359355;1.443411;1.001236;158.357334;0.603831;2.361755;1.114769;
0.500620;2.279767;-0.214396;0.358277;1.453597;1.001236;158.363625;0.576434;2.294191;1.096012;
0.500640;2.257060;-0.125750;0.351801;1.458804;1.001236;158.369916;0.550503;2.209470;1.077921;
0.500660;2.242734;-0.047080;0.339702;1.458826;1.001237;158.376207;0.526369;2.110164;1.060723;
0.500680;2.234279;0.020580;0.321880;1.453576;1.001237;158.382498;0.504324;1.999264;1.044628;
0.500700;2.228758;0.076437;0.298365;1.443085;1.001237;158.388789;0.484613;1.880102;1.029822;
0.500720;2.222927;0.119960;0.269321;1.427504;1.001238;158.395080;0.467434;1.756241;1.016465;
0.500740;2.213367;0.150886;0.235038;1.407106;1.001238;158.401371;0.452930;1.631354;1.004684;
0.500760;2.196623;0.169226;0.195927;1.382271;1.001238;158.407662;0.441191;1.509062;0.994577;
0.500780;2.169346;0.175251;0.152505;1.353482;1.001239;158.413953;0.432250;1.392750;0.986205;
0.500800;2.128425;0.169488;0.105386;1.321306;1.001239;158.420244;0.426086;1.285331;0.979596;
0.500820;2.071121;0.152691;0.055259;1.286383;1.001240;158.426535;0.422626;1.188995;0.974743;
0.500840;1.995178;0.125818;0.002869;1.249405;1.001240;158.432826;0.421749;1.104960;0.971608;
0.500860;1.898928;0.089998;-0.051003;1.211096;1.001241;158.439117;0.423294;1.033312;0.970121;
0.500880;1.781369;0.046491;-0.105562;1.172194;1.001241;158.445408;0.427062;0.972999;0.970184;
0.500900;1.642219;-0.003347;-0.160021;1.133428;1.001242;158.451699;0.432827;0.922038;0.971679;
0.500920;1.481958;-0.058107;-0.213623;1.095499;1.001242;158.457990;0.440339;0.877901;0.974465;
0.500940;1.301828;-0.116373;-0.265660;1.059062;1.001243;158.464281;0.449339;0.837978;0.978390;
0.500960;1.103822;-0.176757;-0.315492;1.024712;1.001243;158.470572;0.459560;0.799990;0.983292;
0.500980;0.890635;-0.237941;-0.362560;0.992962;1.001244;158.476863;0.470738;0.762293;0.989005;
0.501000;0.665601;-0.298711;-0.406397;0.964240;1.001244;158.483154;0.482621;0.724014;0.995364;
0.501020;0.432605;-0.357989;-0.446642;0.938880;1.001244;158.489445;0.494972;0.685081;1.002212;
0.501040;0.195974;-0.414855;-0.483036;0.917112;1.001245;158.495736;0.507577;0.646142;1.009401;
0.501060;-0.039647;-0.468566;-0.515429;0.899066;1.001245;158.502027;0.520250;0.608419;1.016801;
0.501080;-0.269428;-0.518574;-0.543776;0.884777;1.001245;158.508318;0.532835;0.573481;1.024297;
0.501100;-0.488493;-0.564521;-0.568127;0.874185;1.001245;158.514609;0.545211;0.542960;1.031800;
0.501120;-0.692071;-0.606246;-0.588619;0.867149;1.001245;158.520900;0.557290;0.518198;1.039241;
0.501140;-0.875630;-0.643772;-0.605463;0.863458;1.001246;158.527191;0.569020;0.499915;1.046576;
0.501160;-1.035019;-0.677292;-0.618928;0.862846;1.001246;158.533482;0.580382;0.487989;1.053786;
0.501180;-1.166592;-0.707147;-0.629326;0.865005;1.001246;158.539773;0.591387;0.481479;1.060877;
0.501200;-1.267317;-0.733805;-0.636991;0.869605;1.001246;158.546064;0.602077;0.478877;1.067876;
0.501220;-1.334868;-0.757827;-0.642263;0.876313;1.001246;158.552355;0.612514;0.478509;1.074830;
0.501240;-1.367697;-0.779813;-0.645498;0.884808;1.001246;158.558646;0.622784;0.478922;1.081798;
0.501260;-1.365082;-0.800447;-0.646955;0.894780;1.001246;158.564937;0.632978;0.479163;1.088868;
0.501280;-1.327149;-0.820373;-0.646903;0.905981;1.001245;158.571228;0.643198;0.478928;1.096118;
0.501300;-1.254873;-0.840310;-0.645469;0.918236;1.001245;158.577519;0.653543;0.478579;1.103644;
0.501320;-1.150045;-0.860631;-0.642917;0.931354;1.001245;158.583810;0.664119;0.479056;1.111526;
0.501340;-1.015226;-0.881868;-0.639259;0.945282;1.001245;158.590101;0.675013;0.481675;1.119853;
0.501360;-0.853669;-0.904361;-0.634487;0.960016;1.001245;158.596392;0.686297;0.487831;1.128698;
0.501380;-0.669227;-0.928316;-0.628525;0.975620;1.001244;158.602683;0.698026;0.498636;1.138123;
0.501400;-0.466240;-0.953791;-0.621230;0.992222;1.001244;158.608974;0.710229;0.514610;1.148169;
0.501420;-0.249412;-0.980691;-0.612403;1.010009;1.001244;158.615265;0.722911;0.535512;1.158856;
0.501440;-0.023674;-1.008769;-0.601800;1.029210;1.001244;158.621556;0.736048;0.560378;1.170180;
